t_sec,stock1,stock2
1431,27.3,229.9
1432,27.3,229.9
1433,27.3,229.9
1434,27.3,229.9
1435,27.3,229.9
1436,27.3,229.9
1437,27.3,229.9
1438,27.3,229.9
1439,27.3,229.9
1440,27.3,229.9
1441,27.3,229.9
1442,27.3,229.9
1443,27.3,229.9
1444,27.3,229.9
1445,27.3,229.9
1446,27.3,229.9
1447,27.3,229.9
1448,27.3,229.9
1449,27.3,229.9
1450,27.3,229.9
1451,27.3,229.9
1452,27.3,229.9
1453,27.3,229.9
1454,27.3,229.9
1455,28,228.4
1456,28,228.4
1457,28,228.4
1458,28.6,231.9
1459,28.6,231.9
1460,28.6,231.9
1461,28.6,231.9
1462,28.6,231.9
1463,28.6,231.9
1464,28.6,231.9
1465,28.6,231.9
1466,28.6,231.9
1467,28.6,231.9
1468,28.6,231.9
1469,28.6,231.9
1470,28.6,231.9
1471,28.6,231.9
1472,28.6,231.9
1473,28.6,231.9
1474,28.6,231.9
1475,28.6,231.9
1476,30.2,232.7
1477,30.2,232.7
1478,30.2,232.7
1479,30.2,232.7
1480,30.2,232.7
1481,30.2,232.7
1482,30.2,232.7
1483,30.2,232.7
1484,30.2,232.7
1485,30.2,232.7
1486,30.2,232.7
1487,30.2,232.7
1488,30.2,232.7
1489,30.2,232.7
1490,30.2,232.7
1491,30.2,232.7
1492,30.2,232.7
1493,30.2,232.7
1494,30.2,232.7
1495,30.2,232.7
1496,30.2,232.7
1497,30.2,232.7
1498,30.2,232.7
1499,30.2,232.7
1500,30.2,232.7
1501,30.2,232.7
1502,30.2,232.7
1503,32.6,233.5
1504,32.6,233.5
1505,32.6,233.5
1506,32.6,233.5
1507,32.6,233.5
1508,32.6,233.5
1509,32.6,233.5
1510,32.6,233.5
1511,32.6,233.5
1512,32.6,233.5
1513,32.6,233.5
1514,32.6,233.5
1515,32.6,233.5
1516,32.6,233.5
1517,32.6,233.5
1518,32.6,233.5
1519,32.6,233.5
1520,32.6,233.5
1521,32.6,233.5
1522,32.6,233.5
1523,32.6,233.5
1524,32.6,233.5
1525,32.6,233.5
1526,32.6,233.5
1527,32.6,233.5
1528,32.6,233.5
1529,32,236.9
1530,32,236.9
1531,32,236.9
1532,32,236.9
1533,32,236.9
1534,32,236.9
1535,32,236.9
1536,32,236.9
1537,32,236.9
1538,32,236.9
1539,32,236.9
1540,32,236.9
1541,32,236.9
1542,32,236.9
1543,32,236.9
1544,31.6,237.3
1545,31.6,237.3
1546,31.6,237.3
1547,31.6,237.3
1548,31.6,237.3
1549,31.9,239.4
1550,31.9,239.4
1551,31.9,239.4
1552,31.9,239.4
1553,31.9,239.4
1554,31.9,239.4
1555,31.9,239.4
1556,31.9,239.4
1557,31.9,239.4
1558,31.9,239.4
1559,31.9,239.4
1560,31.9,239.4
1561,31.9,239.4
1562,31.9,239.4
1563,31.9,239.4
1564,31.9,239.4
1565,31.9,239.4
1566,31.9,239.4
1567,31.9,239.4
1568,31.9,239.4
1569,31.9,239.4
1570,31.9,239.4
1571,31.9,239.4
1572,31.9,239.4
1573,31.9,239.4
1574,31.9,239.4
1575,31.9,239.4
1576,31.9,239.4
1577,31.9,239.4
1578,31.9,239.4
1579,31.9,239.4
1580,31.9,239.4
1581,31.9,239.4
1582,31.9,239.4
1583,31.9,239.4
1584,31.9,239.4
1585,31.9,239.4
1586,31.9,239.4
1587,31.9,239.4
1588,31.9,239.4
1589,31.9,239.4
1590,31.9,239.4
1591,31.9,239.4
1592,31.9,239.4
1593,28.3,240.3
1594,28.3,240.3
1595,28.3,240.3
1596,28.3,240.3
1597,28.3,240.3
1598,28.3,240.3
1599,28.3,240.3
1600,28.3,240.3
1601,28.3,240.3
1602,28.3,240.3
1603,28.3,240.3
1604,28.3,240.3
1605,28.3,240.3
1606,28.3,240.3
1607,28.3,240.3
1608,28.3,240.3
1609,28.3,240.3
1610,28.3,240.3
1611,28.3,240.3
1612,28.3,240.3
1613,28.3,240.3
1614,28.3,240.3
1615,28.3,240.3
1616,28.3,240.3
1617,28.3,240.3
1618,28.3,240.3
1619,28.3,240.3
1620,29.7,242.4
1621,29.7,242.4
1622,29.7,242.4
1623,29.7,242.4
1624,29.7,242.4
1625,29.7,242.4
1626,29.7,242.4
1627,29.7,242.4
1628,29.7,242.4
1629,29.7,242.4
1630,29.7,242.4
1631,29.7,242.4
1632,29.7,242.4
1633,29.7,242.4
1634,29.7,242.4
1635,29.7,242.4
1636,29.7,242.4
1637,29.7,242.4
1638,29.7,242.4
1639,29.7,242.4
1640,29.7,242.4
1641,29.7,242.4
1642,29.7,242.4
1643,29.7,242.4
1644,29.7,242.4
1645,29.7,242.4
1646,29.7,242.4
1647,29.7,242.4
1648,29.7,242.4
1649,29.7,242.4
1650,29.7,242.4
1651,27.9,243.8
1652,27.9,243.8
1653,27.9,243.8
1654,27.9,243.8
1655,27.9,243.8
1656,27.9,243.8
1657,27.9,243.8
1658,27.9,243.8
1659,27.9,243.8
1660,27.9,243.8
1661,27.9,243.8
1662,27.9,243.8
1663,27.9,243.8
1664,27.9,243.8
1665,27.9,243.8
1666,27.9,243.8
1667,27.9,243.8
1668,27.9,243.8
1669,27.9,243.8
1670,27.9,243.8
1671,27.9,243.8
1672,27.9,243.8
1673,27.9,243.8
1674,27.9,243.8
1675,27.9,243.8
1676,27.9,243.8
1677,27.9,243.8
1678,27.9,243.8
1679,27.9,243.8
1680,27.9,243.8
1681,27.9,243.8
1682,26.7,246.2
1683,26.7,246.2
1684,26.7,246.2
1685,26.7,246.2
1686,26.7,246.2
1687,26.7,246.2
1688,26.7,246.2
1689,26.7,246.2
1690,26.7,246.2
1691,26.7,246.2
1692,26.7,246.2
1693,26.7,246.2
1694,26.7,246.2
1695,26.7,246.2
1696,26.7,246.2
1697,26.7,246.2
1698,26.7,246.2
1699,26.7,246.2
1700,26.7,246.2
1701,26.7,246.2
1702,26.7,246.2
1703,26.7,246.2
1704,26.7,246.2
1705,26.7,246.2
1706,26.7,246.2
1707,26.7,246.2
1708,26.7,248.9
1709,26.7,248.9
1710,26.7,248.9
1711,26.7,248.9
1712,26.7,248.9
1713,26.7,248.9
1714,26.7,248.9
1715,26.7,248.9
1716,26.7,248.9
1717,26.7,248.9
1718,26.7,248.9
1719,26.7,248.9
1720,26.7,248.9
1721,26.7,248.9
1722,26.7,248.9
1723,26.7,248.9
1724,26.7,248.9
1725,26.7,248.9
1726,26.7,248.9
1727,26.7,248.9
1728,26.7,248.9
1729,26.7,248.9
1730,26,253.6
1731,26,253.6
1732,26,253.6
1733,26,253.6
1734,26,253.6
1735,26,253.6
1736,26,253.6
1737,26,253.6
1738,26,253.6
1739,26,253.6
1740,26,253.6
1741,26,253.6
1742,26,253.6
1743,26,253.6
1744,26,253.6
1745,26,253.6
1746,26,253.6
1747,26,253.6
1748,26,253.6
1749,26,253.6
1750,26,253.6
1751,26,253.6
1752,26,253.6
1753,26,253.6
1754,26,253.6
1755,26,253.6
1756,26,253.6
1757,26,253.6
1758,26,253.6
1759,26,253.6
1760,26,253.6
1761,26,253.6
1762,26,253.6
1763,26,253.6
1764,26,253.6
1765,26,253.6
1766,30.5,253.9
1767,30.5,253.9
1768,30.5,253.9
1769,30.5,253.9
1770,30.5,253.9
1771,30.5,253.9
1772,30.5,253.9
1773,30.5,253.9
1774,30.5,253.9
1775,30.5,253.9
1776,30.5,253.9
1777,30.5,253.9
1778,30.5,253.9
1779,30.5,253.9
1780,30.5,253.9
1781,30.5,253.9
1782,30.5,253.9
1783,28.7,254.3
1784,28.7,254.3
1785,28.7,254.3
1786,28.7,254.3
1787,28.7,254.3
1788,28.7,254.3
1789,28.7,254.3
1790,28.7,254.3
1791,28.7,254.3
1792,28.7,254.3
1793,28.7,254.3
1794,28.7,254.3
1795,28.7,254.3
1796,28.7,254.3
1797,28.7,254.3
1798,28.7,254.3
1799,28.7,254.3
1800,28.7,254.3
1801,28.7,254.3
1802,28.7,254.3
1803,28.7,254.3
1804,28.7,254.3
1805,28.7,254.3
1806,28.7,254.3
1807,28.7,254.3
1808,28.7,254.3
1809,28.7,254.3
1810,28.7,254.3
1811,28.7,254.3
1812,28.7,254.3
1813,28.7,254.3
1814,28.7,254.3
1815,28.7,254.3
1816,28.7,254.3
1817,28.4,258
1818,28.4,258
1819,28.4,258
1820,28.4,258
1821,28.4,258
1822,28.4,258
1823,28.4,258
1824,28.1,258.3
1825,28.1,258.3
1826,28.1,258.3
1827,28.1,258.3
1828,28.1,258.3
1829,28.1,258.3
1830,28.1,258.3
1831,28.1,258.3
1832,28.1,258.3
1833,28.1,258.3
1834,28.1,258.3
1835,28.1,258.3
1836,28.1,258.3
1837,28.1,258.3
1838,28.1,258.3
1839,28.1,258.3
1840,28.1,258.3
1841,28.1,258.3
1842,28.1,258.3
1843,28.1,258.3
1844,28.1,258.3
1845,28.1,258.3
1846,28.1,258.3
1847,28.1,258.3
1848,26.3,258.9
1849,26.3,258.9
1850,26.3,258.9
1851,26.3,258.9
1852,26.3,258.9
1853,26.3,258.9
1854,26.3,258.9
1855,26.3,258.9
1856,26.3,258.9
1857,26.3,258.9
1858,26.3,258.9
1859,26.7,265.2
1860,26.7,265.2
1861,26.7,265.2
1862,26.7,265.2
1863,26.7,265.2
1864,26.7,265.2
1865,26.7,265.2
1866,26.7,265.2
1867,26.7,265.2
1868,26.7,265.2
1869,26.7,265.2
1870,26.7,265.2
1871,26.7,265.2
1872,26.7,265.2
1873,26.7,265.2
1874,26.7,265.2
1875,26.7,265.2
1876,26.7,265.2
1877,26.7,265.2
1878,26.7,265.2
1879,27.2,270.1
1880,27.2,270.1
1881,27.2,270.1
1882,27.2,270.1
1883,27.2,270.1
1884,27.2,270.1
1885,27.2,270.1
1886,27.2,270.1
1887,27.2,270.1
1888,27.2,270.1
1889,27.2,270.1
1890,27.2,270.1
1891,27.2,270.1
1892,27.2,270.1
1893,27.2,270.1
1894,27.2,270.1
1895,27.2,270.1
1896,27.2,270.1
1897,27.2,270.1
1898,27.2,270.1
1899,27.2,270.1
1900,27.2,270.1
1901,27.2,270.1
1902,27.2,270.1
1903,27.2,270.1
1904,27.2,270.1
1905,27.2,270.1
1906,27.2,270.1
1907,27.8,272.9
1908,27.8,272.9
1909,27.8,272.9
1910,27.8,272.9
1911,27.8,272.9
1912,27.8,272.9
1913,27.8,272.9
1914,27.8,272.9
1915,27.8,272.9
1916,27.8,272.9
1917,27.8,272.9
1918,27.8,272.9
1919,27.8,272.9
1920,27.8,272.9
1921,27.8,272.9
1922,27.8,272.9
1923,27.8,272.9
1924,27.8,272.9
1925,27.8,272.9
1926,27.8,272.9
1927,28.1,274.8
1928,28.1,274.8
1929,28.1,274.8
1930,28.1,274.8
1931,28.1,274.8
1932,28.1,274.8
1933,28.1,274.8
1934,28.1,274.8
1935,28.1,274.8
1936,28.1,274.8
1937,28.1,274.8
1938,28.1,274.8
1939,28.1,274.8
1940,28.1,274.8
1941,28.1,274.8
1942,28.1,274.8
1943,28.1,274.8
1944,28.1,274.8
1945,28.1,274.8
1946,28.1,274.8
1947,28.1,274.8
1948,28.1,274.8
1949,28.1,274.8
1950,28.1,274.8
1951,28.1,274.8
1952,28.1,274.8
1953,28.1,274.8
1954,28.1,274.8
1955,28.1,274.8
1956,28.1,274.8
1957,28.1,274.8
1958,28.1,274.8
1959,28.1,274.8
1960,28.1,274.8
1961,28.1,274.8
1962,28.1,274.8
1963,28.1,274.8
1964,28.1,274.8
1965,28.1,274.8
1966,28.1,274.8
1967,28.1,274.8
1968,28.1,274.8
1969,28.1,274.8
1970,28.1,274.8
1971,28.1,274.8
1972,28.1,274.8
1973,28.1,274.8
1974,28.1,274.8
1975,28.1,274.8
1976,28.5,303.7
1977,28.5,303.7
1978,28.5,303.7
1979,28.5,303.7
1980,28.5,303.7
1981,28.5,303.7
1982,28.5,303.7
1983,28.5,303.7
1984,28.5,303.7
1985,28.5,303.7
1986,28.5,303.7
1987,28.5,303.7
1988,28.5,303.7
1989,28.5,303.7
1990,28.5,303.7
1991,28.5,303.7
1992,28.5,303.7
1993,28.5,303.7
1994,28.5,303.7
1995,28.5,303.7
1996,28.5,303.7
1997,28.5,303.7
1998,28.5,303.7
1999,28.5,303.7
2000,28.5,303.7
2001,28.5,303.7
2002,28.5,303.7
2003,28.5,303.7
2004,28.5,303.7
2005,28.5,303.7
2006,28.5,303.7
2007,28.5,303.7
2008,28.5,303.7
2009,28.5,303.7
2010,28.5,303.7
2011,28.5,303.7
2012,28.5,303.7
2013,28.5,303.7
2014,28.5,303.7
2015,28.5,303.7
2016,28.5,303.7
2017,28.5,303.7
2018,28.5,303.7
2019,28.5,303.7
2020,28.5,303.7
2021,27.8,292.5
2022,27.8,292.5
2023,27.8,292.5
2024,27.8,292.5
2025,27.8,292.5
2026,27.8,292.5
2027,27.8,292.5
2028,27.8,292.5
2029,27.8,292.5
2030,27.8,292.5
2031,27.8,292.5
2032,27.8,292.5
2033,27.8,292.5
2034,27.8,292.5
2035,27.8,292.5
2036,27.8,292.5
2037,27.8,292.5
2038,27.8,292.5
2039,27.8,292.5
2040,27.8,292.5
2041,27.8,292.5
2042,27.8,292.5
2043,27.8,292.5
2044,27.8,292.5
2045,27.8,292.5
2046,27.8,292.5
2047,27.8,292.5
2048,27.8,292.5
2049,27.8,292.5
2050,27.8,292.5
2051,27.8,292.5
2052,27.8,292.5
2053,27.8,292.5
2054,27.8,292.5
2055,27.8,292.5
2056,27.8,292.5
2057,27.8,292.5
2058,27.8,292.5
2059,27.8,292.5
2060,27.8,292.5
2061,27.8,292.5
2062,27.8,292.5
2063,27.8,292.5
2064,27.8,292.5
2065,27.8,292.5
2066,27.8,292.5
2067,28.5,286
2068,28.5,286
2069,28.5,286
2070,28.5,286
2071,28.5,286
2072,28.5,286
2073,28.5,286
2074,28.5,286
2075,28.5,286
2076,28.5,286
2077,28.5,286
2078,28.5,286
2079,28.5,286
2080,28.5,286
2081,28.5,286
2082,28.5,286
2083,28.5,286
2084,28.5,286
2085,28.5,286
2086,28.5,286
2087,28.5,286
2088,28.5,286
2089,28.5,286
2090,28.5,286
2091,28.5,286
2092,30.5,281.8
2093,30.5,281.8
2094,30.5,281.8
2095,30.5,281.8
2096,30.5,281.8
2097,30.5,281.8
2098,30.5,281.8
2099,30.5,281.8
2100,30.5,281.8
2101,30.5,281.8
2102,30.5,281.8
2103,30.5,281.8
2104,30.5,281.8
2105,30.5,281.8
2106,30.5,281.8
2107,30.5,281.8
2108,30.5,281.8
2109,30.5,281.8
2110,30.5,281.8
2111,30.5,281.8
2112,30.5,281.8
2113,30.5,281.8
2114,30.5,281.8
2115,30.5,281.8
2116,30.5,281.8
2117,30.5,281.8
2118,30.5,281.8
2119,30.5,281.8
2120,30.5,281.8
2121,30.5,281.8
2122,30.5,281.8
2123,30.5,281.8
2124,30.5,281.8
2125,30.5,281.8
2126,30.5,281.8
2127,30.5,281.8
2128,30.5,281.8
2129,30.5,281.8
2130,30.5,281.8
2131,30.5,281.8
2132,30.5,281.8
2133,30.5,281.8
2134,30.5,281.8
2135,30.5,281.8
2136,30.5,281.8
2137,30.5,281.8
2138,30.5,281.8
2139,30.5,281.8
2140,31.8,276.2
2141,31.8,276.2
2142,31.8,276.2
2143,31.8,276.2
2144,31.8,276.2
2145,31.8,276.2
2146,31.8,276.2
2147,31.8,276.2
2148,31.8,276.2
2149,31.8,276.2
2150,31.8,276.2
2151,31.8,276.2
2152,31.8,276.2
2153,31.8,276.2
2154,31.8,276.2
2155,31.8,276.2
2156,31.8,276.2
2157,31.8,276.2
2158,31.8,276.2
2159,31.8,276.2
2160,31.8,276.2
2161,31.8,276.2
2162,31.8,276.2
2163,31.8,276.2
2164,31.8,276.2
2165,31.8,276.2
2166,31.8,276.2
2167,31.8,276.2
2168,31.8,276.2
2169,31.8,276.2
2170,31.8,276.2
2171,31.8,276.2
2172,31.8,276.2
2173,31.8,276.2
2174,31.8,276.2
2175,31.8,276.2
2176,31.8,276.2
2177,31.8,276.2
2178,31.8,276.2
2179,36.4,276.2
2180,36.4,276.2
2181,36.4,276.2
2182,36.4,276.2
2183,36.4,276.2
2184,36.4,276.2
2185,36.4,276.2
2186,36.4,276.2
2187,36.4,276.2
2188,36.4,276.2
2189,36.4,276.2
2190,36.4,276.2
2191,36.4,276.2
2192,36.4,276.2
2193,37.1,273.5
2194,37.1,273.5
2195,37.1,273.5
2196,37.1,273.5
2197,37.1,273.5
2198,37.1,273.5
2199,37.1,273.5
2200,37.1,273.5
2201,37.1,273.5
2202,37.1,273.5
2203,37.1,273.5
2204,37.1,273.5
2205,37.1,273.5
2206,37.1,273.5
2207,37.1,273.5
2208,37.1,273.5
2209,37.1,273.5
2210,37.1,273.5
2211,37.1,273.5
2212,37.1,273.5
2213,37.1,273.5
2214,37.1,273.5
2215,37.1,273.5
2216,37.1,273.5
2217,37.1,273.5
2218,37.1,273.5
2219,37.1,273.5
2220,37.1,273.5
2221,37.1,273.5
2222,37.1,273.5
2223,37.1,273.5
2224,37.1,273.5
2225,37.1,273.5
2226,37.1,273.5
2227,37.1,273.5
2228,37.1,273.5
2229,37.1,273.5
2230,37.1,273.5
2231,37.1,273.5
2232,35,268.9
2233,35,268.9
2234,35,268.9
2235,35,268.9
2236,35,268.9
2237,35,268.9
2238,35,268.9
2239,35,268.9
2240,35,268.9
2241,35,268.9
2242,35,268.9
2243,35,268.9
2244,35,268.9
2245,35,268.9
2246,35,268.9
2247,35,268.9
2248,35,268.9
2249,35,268.9
2250,35,268.9
2251,35,268.9
2252,35,268.9
2253,35,268.9
2254,33.9,263.2
2255,33.9,263.2
2256,33.9,263.2
2257,33.9,263.2
2258,33.9,263.2
2259,33.9,263.2
2260,33.9,263.2
2261,33.9,263.2
2262,33.9,263.2
2263,33.9,263.2
2264,33.9,263.2
2265,33.9,263.2
2266,33.9,263.2
2267,33.9,263.2
2268,33.9,263.2
2269,33.9,263.2
2270,33.9,263.2
2271,33.9,263.2
2272,33.9,263.2
2273,33.9,263.2
2274,33.9,263.2
2275,33.9,263.2
2276,33.9,263.2
2277,33.9,263.2
2278,33.9,263.2
2279,33.9,263.2
2280,33.9,263.2
2281,33.9,263.2
2282,33.9,263.2
2283,33.9,263.2
2284,33.9,263.2
2285,33.9,263.2
2286,33.9,263.2
2287,33.9,263.2
2288,33.9,263.2
2289,33.1,261.6
2290,33.1,261.6
2291,33.1,261.6
2292,33.1,261.6
2293,33.1,261.6
2294,33.1,261.6
2295,33.2,259.9
2296,33.2,259.9
2297,33.2,259.9
2298,33.2,259.9
2299,33.2,259.9
2300,33.2,259.9
2301,33.2,259.9
2302,33.2,259.9
2303,33.2,259.9
2304,33.2,259.9
2305,33.2,259.9
2306,33.2,259.9
2307,33.2,259.9
2308,33.2,259.9
2309,33.2,259.9
2310,33.2,259.9
2311,33.2,259.9
2312,33.2,259.9
2313,33.2,259.9
2314,33.2,259.9
2315,33.2,259.9
2316,33.2,259.9
2317,33.2,259.9
2318,33.2,259.9
2319,33.2,259.9
2320,33.2,259.9
2321,33.2,259.9
2322,33.2,259.9
2323,33.2,259.9
2324,33.2,259.9
2325,33.2,259.9
2326,33.2,259.9
2327,33.2,259.9
2328,33.2,259.9
2329,33.2,259.9
2330,34,254.9
2331,34,254.9
2332,34,254.9
2333,34,254.9
2334,34,254.9
2335,34,254.9
2336,34,254.9
2337,34,254.9
2338,34,254.9
2339,34.3,251.1
2340,34.3,251.1
2341,34.3,251.1
2342,34.3,251.1
2343,34.3,251.1
2344,34.3,251.1
2345,34.3,251.1
2346,34.3,251.1
2347,34.3,251.1
2348,34.3,251.1
2349,34.3,251.1
2350,34.3,251.1
2351,34.3,251.1
2352,34.3,251.1
2353,34.3,251.1
2354,34.3,251.1
2355,34.3,251.1
2356,34.3,251.1
2357,34.3,251.1
2358,34.3,251.1
2359,34.3,251.1
2360,34.3,251.1
2361,34.3,251.1
2362,34.3,251.1
2363,34.3,251.1
2364,34.3,251.1
2365,34.3,251.1
2366,34.3,251.1
2367,34.3,251.1
2368,34.3,251.1
2369,34.3,251.1
2370,34.3,251.1
2371,34.3,251.1
2372,34.3,251.1
2373,34.3,251.1
2374,34.3,251.1
2375,34.3,251.1
2376,34.3,251.1
2377,34.3,251.1
2378,34.3,251.1
2379,34.3,251.1
2380,34.3,251.1
2381,34.3,251.1
2382,34.3,251.1
2383,35.9,249
2384,35.9,249
2385,35.9,249
2386,36.2,247.4
2387,36.2,247.4
2388,36.2,247.4
2389,36.2,247.4
2390,36.2,247.4
2391,36.2,247.4
2392,36.2,247.4
2393,36.2,247.4
2394,36.2,247.4
2395,36.2,247.4
2396,36.2,247.4
2397,36.2,247.4
2398,36.2,247.4
2399,36.2,247.4
2400,36.2,247.4
2401,36.2,247.4
2402,36.2,247.4
2403,36.2,247.4
2404,36.2,247.4
2405,36.2,247.4
2406,36.2,247.4
2407,36.2,247.4
2408,36.2,247.4
2409,36.2,247.4
2410,36.2,247.4
2411,36.2,247.4
2412,36.2,247.4
2413,36.2,247.4
2414,36.2,247.4
2415,36.2,247.4
2416,36.2,247.4
2417,33.8,240.7
2418,33.8,240.7
2419,33.8,240.7
2420,33.8,240.7
2421,33.8,240.7
2422,33.8,240.7
2423,33.8,240.7
2424,33.8,240.7
2425,33.8,240.7
2426,33.8,240.7
2427,33.8,240.7
2428,33.8,240.7
2429,33.8,240.7
2430,33.8,240.7
2431,33.8,240.7
2432,33.8,240.7
2433,33.8,240.7
2434,33.8,240.7
2435,33.8,240.7
2436,33.8,240.7
2437,33.8,240.7
2438,33.8,240.7
2439,33.8,240.7
2440,33.8,240.7
2441,33.8,240.7
2442,35.5,238.8
2443,35.5,238.8
2444,35.5,238.8
2445,35.5,238.8
2446,35.5,238.8
2447,35.5,238.8
2448,35.5,238.8
2449,35.5,238.8
2450,35.5,238.8
2451,35.5,238.8
2452,35.5,238.8
2453,35.5,238.8
2454,35.5,238.8
2455,35.5,238.8
2456,35.5,238.8
2457,35.5,238.8
2458,35.5,238.8
2459,35.5,238.8
2460,35.5,238.8
2461,35.5,238.8
2462,35.5,238.8
2463,35.5,238.8
2464,35.5,238.8
2465,35.5,238.8
2466,35.5,238.8
2467,35.5,238.8
2468,35.5,238.8
2469,35.5,238.8
2470,35.5,238.8
2471,36.9,237.7
2472,36.9,237.7
2473,36.9,237.7
2474,36.9,237.7
2475,36.9,237.7
2476,36.9,237.7
2477,36.9,237.7
2478,36.9,237.7
2479,36.9,237.7
2480,36.9,237.7
2481,36.9,237.7
2482,36.9,237.7
2483,36.9,237.7
2484,36.9,237.7
2485,36.9,237.7
2486,36.9,237.7
2487,36.9,237.7
2488,36.9,237.7
2489,36.9,237.7
2490,36.9,237.7
2491,36.9,237.7
2492,36.9,237.7
2493,36.9,237.7
2494,36.7,231
2495,36.7,231
2496,36.7,231
2497,36.7,231
2498,36,230.9
2499,36,230.9
2500,36.6,229.6
2501,36.6,229.6
2502,36.6,229.6
2503,36.6,229.6
2504,36.6,229.6
2505,36.6,229.6
2506,36.6,229.6
2507,36.6,229.6
2508,36.6,229.6
2509,36.6,229.6
2510,36.6,229.6
2511,36.6,229.6
2512,36.6,229.6
2513,36.6,229.6
2514,36.6,229.6
2515,36.6,229.6
2516,36.6,229.6
2517,37.7,229.3
2518,37.7,229.3
2519,37.7,229.3
2520,37.7,229.3
2521,37.7,229.3
2522,37.7,229.3
2523,37.7,229.3
2524,37.7,229.3
2525,37.7,229.3
2526,37.7,229.3
2527,37.7,229.3
2528,37.7,229.3
2529,37.7,229.3
2530,37.7,229.3
2531,37.7,229.3
2532,37.7,229.3
2533,37.7,229.3
2534,37.7,229.3
2535,37.7,229.3
2536,37.7,229.3
2537,37.7,229.3
2538,37.7,229.3
2539,37.7,229.3
2540,37.7,229.3
2541,37.7,229.3
2542,37.7,229.3
2543,37.7,229.3
2544,37.7,229.3
2545,37.7,229.3
2546,37.7,229.3
2547,37.7,229.3
2548,37.7,229.3
2549,37.7,229.3
2550,37.7,229.3
2551,37.7,229.3
2552,37.7,229.3
2553,37.7,229.3
2554,37.7,229.3
2555,37.7,229.3
2556,37.7,229.3
2557,37.7,229.3
2558,37.7,229.3
2559,37.7,229.3
2560,37.7,229.3
2561,37.7,229.3
2562,37.7,229.3
2563,37.7,229.3
2564,37.7,229.3
2565,44.2,226
2566,44.2,226
2567,44.2,226
2568,44.2,226
2569,44.2,226
2570,44.2,226
2571,44.2,226
2572,44.2,226
2573,44.2,226
2574,44.2,226
2575,44.2,226
2576,44.2,226
2577,44.2,226
2578,44.2,226
2579,44.2,226
2580,44.2,226
2581,44.2,226
2582,44.2,226
2583,44.2,226
2584,44.2,226
2585,44.2,226
2586,44.2,226
2587,44.2,226
2588,44.2,226
2589,44.2,226
2590,44.2,226
2591,44.2,226
2592,44.2,226
2593,44.2,226
2594,44.2,226
2595,44.2,226
2596,44.2,226
2597,44.2,226
2598,44.2,226
2599,44.2,226
2600,43.5,219.9
2601,43.5,219.9
2602,43.5,219.9
2603,43.5,219.9
2604,43.5,219.9
2605,43.5,219.9
2606,43.5,219.9
2607,43.5,219.9
2608,43.5,219.9
2609,43.5,219.9
2610,43.5,219.9
2611,43.5,219.9
2612,43.5,219.9
2613,43.5,219.9
2614,43.5,219.9
2615,43.5,219.9
2616,43.5,219.9
2617,43.5,219.9
2618,43.5,219.9
2619,43.5,219.9
2620,43.5,219.9
2621,43.5,219.9
2622,43.5,219.9
2623,43.5,219.9
2624,43.5,219.9
2625,43.5,219.9
2626,43.5,219.9
2627,43.5,219.9
2628,43.5,219.9
2629,43.5,219.9
2630,43.5,219.9
2631,43.5,219.9
2632,43.5,219.9
2633,43.5,219.9
2634,43.5,219.9
2635,43.5,219.9
2636,43.5,219.9
2637,43.5,219.9
2638,43.5,219.9
2639,43.5,219.9
2640,43.5,219.9
2641,43.5,219.9
2642,43.5,219.9
2643,41.7,214.4
2644,41.7,214.4
2645,41.7,214.4
2646,41.7,214.4
2647,41.7,214.4
2648,41.7,214.4
2649,41.7,214.4
2650,41.7,214.4
2651,41.7,214.4
2652,41.7,214.4
2653,41.7,214.4
2654,41.7,214.4
2655,42.4,213.5
2656,42.4,213.5
2657,42.4,213.5
2658,42.4,213.5
2659,42.4,213.5
2660,42.4,213.5
2661,42.4,213.5
2662,42.4,213.5
2663,42.4,213.5
2664,42.4,213.5
2665,42.4,213.5
2666,42.4,213.5
2667,42.4,213.5
2668,42.4,213.5
2669,42.4,213.5
2670,42.4,213.5
2671,42.4,213.5
2672,42.4,213.5
2673,42.4,213.5
2674,42.4,213.5
2675,42.4,213.5
2676,42.4,213.5
2677,42.4,213.5
2678,42.4,213.5
2679,42.4,213.5
2680,42.4,213.5
2681,42.4,213.5
2682,42.4,213.5
2683,42.4,213.5
2684,42.4,213.5
2685,42.4,213.5
2686,42.4,213.5
2687,42.4,213.5
2688,42.4,213.5
2689,42.4,213.5
2690,42.4,213.5
2691,42.4,213.5
2692,42.4,213.5
2693,42.4,213.5
2694,42.4,213.5
2695,42.4,213.5
2696,42.6,205.9
2697,42.6,205.9
2698,42.6,205.9
2699,42.6,205.9
2700,42.6,205.9
2701,42.6,205.9
2702,42.6,205.9
2703,42.6,205.9
2704,42.6,205.9
2705,42.6,205.9
2706,42.6,205.9
2707,42.6,205.9
2708,42.6,205.9
2709,42.6,205.9
2710,42.6,205.9
2711,42.6,205.9
2712,42.6,205.9
2713,42.6,205.9
2714,42.6,205.9
2715,42.6,205.9
2716,42.6,205.9
2717,42.6,205.9
2718,42.6,205.9
2719,42.6,205.9
2720,42.6,205.9
2721,42.6,205.9
2722,42.6,205.9
2723,42.6,205.9
2724,42.6,205.9
2725,42.6,205.9
2726,42.6,205.9
2727,42.6,205.9
2728,42.6,205.9
2729,42.6,205.9
2730,42.6,205.9
