t_sec,symbol,bid,bid_size,ask,ask_size
2091.880,STOCK1,21.00,100,41.90,1000
2092.539,STOCK1,21.00,100,41.90,2000
2093.841,STOCK2,281.00,1400,290.00,1000
2095.058,STOCK1,21.00,100,41.90,1000
2096.428,STOCK1,21.00,100,42.00,2000
2097.624,STOCK1,21.00,100,42.00,1000
2098.045,STOCK1,21.00,100,42.00,950
2098.177,STOCK1,21.00,100,42.90,1950
2099.209,STOCK1,21.00,100,42.90,1900
2099.594,STOCK1,22.00,1000,42.90,1900
2100.269,STOCK1,22.00,1000,40.00,2000
2100.360,STOCK2,286.00,5000,290.00,1000
2101.181,STOCK1,22.00,1000,40.00,1950
2101.470,STOCK1,22.00,1000,40.00,950
2101.694,STOCK1,22.00,1000,42.90,1850
2101.805,STOCK2,286.00,4800,290.00,1000
2102.403,STOCK2,286.00,4600,290.00,1000
2102.907,STOCK2,286.00,4400,290.00,1000
2103.129,STOCK2,286.00,4200,290.00,1000
2103.392,STOCK2,286.00,4000,290.00,1000
2103.593,STOCK2,286.00,3800,290.00,1000
2103.803,STOCK2,286.00,3600,290.00,1000
2103.965,STOCK2,286.00,3400,290.00,1000
2104.106,STOCK2,286.00,3200,290.00,1000
2104.268,STOCK2,286.00,3000,290.00,1000
2104.348,STOCK2,286.00,2800,290.00,1000
2104.489,STOCK2,286.00,2600,290.00,1000
2104.650,STOCK2,286.00,2400,290.00,1000
2104.811,STOCK2,286.00,2200,290.00,1000
2104.985,STOCK2,286.00,2000,290.00,1000
2105.128,STOCK2,286.00,1800,290.00,1000
2105.228,STOCK1,22.00,6000,42.90,1850
2105.248,STOCK2,286.00,1600,290.00,1000
2105.418,STOCK2,286.00,1400,290.00,1000
2105.440,STOCK1,22.00,11000,42.90,1850
2105.713,STOCK2,286.00,1200,290.00,1000
2105.923,STOCK2,286.00,1000,290.00,1000
2106.175,STOCK2,286.00,800,290.00,1000
2106.248,STOCK1,23.00,1000,42.90,1850
2106.370,STOCK2,286.00,600,290.00,1000
2106.566,STOCK2,286.00,400,290.00,1000
2106.586,STOCK1,23.00,2000,42.90,1850
2106.748,STOCK2,286.00,200,290.00,1000
2106.810,STOCK1,23.00,3000,42.90,1850
2107.061,STOCK1,23.00,4000,42.90,1850
2107.091,STOCK2,281.00,1400,290.00,1000
2107.152,STOCK1,23.00,5000,42.90,1850
2107.252,STOCK1,23.00,6000,42.90,1850
2107.443,STOCK1,23.00,7000,42.90,1850
2107.443,STOCK1,23.00,8000,42.90,1850
2107.887,STOCK2,286.00,5000,290.00,1000
2109.442,STOCK1,23.00,8000,42.90,1800
2110.197,STOCK2,286.00,4800,290.00,1000
2110.490,STOCK2,286.00,4600,290.00,1000
2110.551,STOCK2,286.00,4400,290.00,1000
2110.704,STOCK2,286.00,4200,290.00,1000
2110.868,STOCK2,286.00,4000,290.00,1000
2111.007,STOCK2,286.00,3800,290.00,1000
2111.149,STOCK2,286.00,3600,290.00,1000
2111.321,STOCK2,286.00,3400,290.00,1000
2111.481,STOCK2,286.00,3200,290.00,1000
2111.642,STOCK2,286.00,3000,290.00,1000
2111.836,STOCK2,286.00,2800,290.00,1000
2111.977,STOCK2,286.00,2600,290.00,1000
2112.139,STOCK2,286.00,2400,290.00,1000
2112.280,STOCK1,24.00,1000,42.90,1800
2112.322,STOCK2,286.00,2200,290.00,1000
2112.404,STOCK2,286.00,2000,290.00,1000
2112.588,STOCK2,286.00,1800,290.00,1000
2112.759,STOCK2,286.00,1600,290.00,1000
2112.912,STOCK2,286.00,1400,290.00,1000
2113.085,STOCK2,286.00,1200,290.00,1000
2113.266,STOCK2,286.00,1000,290.00,1000
2113.409,STOCK2,286.00,800,290.00,1000
2113.560,STOCK2,286.00,600,290.00,1000
2113.734,STOCK2,286.00,400,290.00,1000
2114.841,STOCK2,286.00,400,290.00,1350
2115.165,STOCK1,24.00,2000,42.90,1800
2115.469,STOCK1,24.00,2000,41.00,2000
2115.496,STOCK2,286.00,1400,290.00,1350
2115.841,STOCK2,286.00,2400,290.00,1350
2115.984,STOCK2,286.00,2200,290.00,1350
2116.419,STOCK1,25.00,5000,41.00,2000
2117.266,STOCK2,286.00,2000,290.00,1350
2117.640,STOCK2,286.00,1800,290.00,1350
2118.056,STOCK2,286.00,1600,290.00,1350
2118.367,STOCK2,286.00,1400,290.00,1350
2118.536,STOCK2,286.00,900,290.00,1350
2118.690,STOCK2,286.00,700,290.00,1350
2118.882,STOCK2,286.00,500,290.00,1350
2119.093,STOCK2,286.00,300,290.00,1350
2119.934,STOCK2,286.00,1300,290.00,1350
2120.298,STOCK2,286.00,1100,290.00,1350
2120.724,STOCK1,25.00,5000,41.00,1000
2120.876,STOCK2,286.00,900,290.00,1350
2121.026,STOCK2,286.00,700,290.00,1350
2121.177,STOCK1,25.00,5000,42.00,1000
2121.218,STOCK2,286.00,500,290.00,1350
2121.391,STOCK2,286.00,300,290.00,1350
2121.585,STOCK2,286.00,100,290.00,1350
2122.118,STOCK2,281.00,1300,290.00,1350
2123.309,STOCK1,25.10,500,42.00,1000
2126.845,STOCK2,281.00,1300,289.00,206
2126.915,STOCK1,25.10,500,41.00,500
2127.392,STOCK1,25.10,500,41.00,1000
2129.871,STOCK1,26.00,1000,41.00,1000
2130.425,STOCK1,26.00,2000,41.00,1000
2130.899,STOCK2,281.00,300,289.00,206
2132.168,STOCK2,280.00,300,289.00,206
2132.258,STOCK2,270.00,3300,289.00,206
2132.602,STOCK2,270.00,300,289.00,206
2132.733,STOCK2,260.00,3000,289.00,206
2133.656,STOCK1,26.00,2000,41.00,2000
2134.013,STOCK1,26.00,2000,41.00,1000
2135.606,STOCK1,26.00,2000,42.00,1000
2138.663,STOCK1,26.00,2000,41.00,5000
2141.142,STOCK1,26.00,2000,41.00,4990
2141.142,STOCK1,26.00,2000,41.00,4980
2141.434,STOCK1,26.00,2000,41.00,4970
2141.434,STOCK1,26.00,2000,41.00,4960
2141.727,STOCK1,26.00,2000,41.00,4950
2141.727,STOCK1,26.00,2000,41.00,4940
2143.228,STOCK1,26.00,2000,40.90,1000
2144.041,STOCK1,26.00,2000,40.90,2000
2144.980,STOCK1,26.00,2000,40.90,3000
2145.383,STOCK1,26.00,2000,40.90,2950
2145.562,STOCK1,26.00,2000,40.90,2450
2145.723,STOCK1,26.00,2000,40.90,1450
2146.138,STOCK1,26.00,2000,40.90,450
2146.623,STOCK2,260.00,2000,289.00,206
2146.643,STOCK1,26.00,2000,41.00,4390
2146.643,STOCK1,26.00,2000,41.00,4340
2147.125,STOCK1,26.00,2000,41.00,4290
2147.125,STOCK1,26.00,2000,41.00,3290
2147.318,STOCK2,260.00,1000,289.00,206
2147.480,STOCK2,256.00,600,289.00,206
2147.620,STOCK1,26.00,2000,41.00,2290
2148.024,STOCK1,26.00,2000,41.00,1290
2148.388,STOCK1,26.00,2000,41.00,290
2148.608,STOCK1,26.00,2000,41.00,240
2149.104,STOCK1,27.01,5000,41.00,240
2149.781,STOCK2,256.00,600,290.00,1056
2150.036,STOCK1,27.01,5000,42.00,1000
2150.410,STOCK1,27.01,5000,43.00,7800
2150.410,STOCK1,27.01,5000,43.00,2800
2150.673,STOCK1,27.01,5000,40.90,1000
2150.713,STOCK1,27.01,5000,44.00,3800
2150.713,STOCK1,27.01,5000,44.90,800
2151.023,STOCK1,27.01,5000,45.00,1450
2151.023,STOCK1,27.01,5000,49.90,150
2151.316,STOCK1,27.01,5000,50.00,1950
2151.316,STOCK1,27.01,5000,57.90,1650
2151.632,STOCK1,27.01,5000,59.90,250
2151.642,STOCK1,27.01,5000,61.00,1100
2151.964,STOCK1,27.01,5000,69.90,100
2151.964,STOCK1,27.01,5000,70.00,5750
2152.257,STOCK1,27.01,5000,70.00,750
2152.257,STOCK1,27.01,5000,74.00,16750
2152.563,STOCK1,27.01,5000,74.00,11750
2152.574,STOCK1,27.01,5000,74.00,6750
2152.895,STOCK1,27.01,5000,74.00,1750
2152.895,STOCK1,27.01,5000,77.00,1750
2153.217,STOCK1,27.01,5000,80.00,650
2153.217,STOCK1,27.01,5000,82.00,12600
2153.552,STOCK1,27.01,5000,82.00,7600
2153.552,STOCK1,27.01,5000,82.00,2600
2153.896,STOCK1,27.01,5000,85.00,1500
2153.896,STOCK1,27.01,5000,88.00,1300
2154.239,STOCK1,27.01,5000,94.00,3650
2154.239,STOCK1,27.01,5000,95.00,3300
2154.555,STOCK1,27.01,5000,97.00,800
2154.555,STOCK1,27.01,5000,100.00,7050
2154.880,STOCK1,27.01,5000,100.00,2050
2154.880,STOCK1,27.01,5000,110.00,50
2155.203,STOCK1,27.01,5000,120.00,3050
2155.203,STOCK1,27.01,5000,128.80,750
2155.516,STOCK1,27.01,5000,130.00,9750
2155.516,STOCK1,27.01,5000,130.00,4750
2155.838,STOCK1,27.01,5000,135.00,750
2155.838,STOCK1,27.01,5000,138.00,650
2156.148,STOCK1,27.01,5000,147.00,8050
2156.148,STOCK1,27.01,5000,147.00,3050
2156.483,STOCK1,27.01,5000,150.00,5050
2156.483,STOCK1,27.01,5000,150.00,50
2156.806,STOCK1,27.01,5000,190.00,350
2157.110,STOCK1,27.01,5000,240.00,1350
2157.120,STOCK1,27.01,5000,1111.02,1450
2157.221,STOCK1,29.00,1000,1111.02,1450
2157.454,STOCK1,29.00,1000,9994.00,1450
2157.463,STOCK1,29.00,1000,9999.00,6450
2157.740,STOCK1,29.00,1000,9999.00,1450
2158.078,STOCK1,29.00,1000,9999.00,450
2158.213,STOCK1,29.00,1000,9999.99,11850
2158.253,STOCK1,29.00,900,9999.99,11850
2158.429,STOCK1,29.00,900,9999.99,10850
2158.460,STOCK1,29.00,800,9999.99,10850
2158.631,STOCK1,29.00,800,9999.99,9850
2158.862,STOCK1,29.00,700,9999.99,9850
2158.882,STOCK1,29.00,700,9999.99,8850
2159.149,STOCK1,29.00,700,9999.99,7850
2159.340,STOCK1,29.00,700,9999.99,6850
2159.753,STOCK1,29.00,700,9999.99,5850
2160.518,STOCK1,29.00,500,9999.99,5850
2160.619,STOCK1,29.00,500,9999.99,4850
2160.783,STOCK1,29.00,500,9999.99,3850
2161.004,STOCK1,29.00,500,9999.99,2850
2161.218,STOCK1,29.00,500,9999.99,1850
2162.372,STOCK1,29.00,500,100.00,1000
2162.524,STOCK1,29.00,500,100.00,2000
2162.858,STOCK1,29.00,500,,
2163.069,STOCK1,29.00,500,9999.00,5000
2163.435,STOCK1,29.00,500,5000.00,5000
2163.647,STOCK1,29.00,500,1809.00,1000
2165.632,STOCK1,27.01,500,1809.00,1000
2166.402,STOCK1,25.00,3000,1809.00,1000
2166.818,STOCK1,25.00,3000,800.00,100
2166.959,STOCK1,25.00,3000,800.00,200
2167.129,STOCK1,25.00,3000,800.00,300
2167.279,STOCK1,25.00,3000,800.00,400
2167.440,STOCK1,25.00,3000,800.00,500
2167.599,STOCK1,25.00,3000,800.00,600
2167.761,STOCK1,25.00,3000,800.00,700
2167.935,STOCK1,25.00,3000,800.00,800
2169.477,STOCK1,25.00,3000,700.00,1000
2169.850,STOCK1,25.00,3000,700.00,2000
2171.646,STOCK1,25.00,3000,500.00,1000
2171.809,STOCK1,25.00,3000,500.00,2000
2171.970,STOCK1,25.00,3000,500.00,3000
2172.041,STOCK1,25.00,2900,500.00,3000
2172.122,STOCK1,25.00,2900,500.00,4000
2175.375,STOCK1,26.00,1000,500.00,4000
2175.681,STOCK1,26.00,2000,500.00,4000
2175.836,STOCK1,26.00,3000,500.00,4000
2176.017,STOCK1,26.00,4000,500.00,4000
2176.017,STOCK1,26.00,4000,450.00,5000
2176.199,STOCK1,26.00,5000,450.00,5000
2176.367,STOCK1,26.00,6000,450.00,5000
2176.527,STOCK1,26.00,7000,450.00,5000
2176.691,STOCK1,26.00,8000,450.00,5000
2176.733,STOCK1,26.00,8000,41.00,1000
2176.920,STOCK1,26.00,9000,41.00,1000
2177.040,STOCK1,26.00,10000,41.00,1000
2177.211,STOCK1,26.00,11000,41.00,1000
2177.394,STOCK1,26.00,12000,41.00,1000
2177.568,STOCK1,26.00,13000,41.00,1000
2177.749,STOCK1,26.00,14000,41.00,1000
2177.930,STOCK1,26.00,15000,41.00,1000
2178.104,STOCK1,26.00,16000,41.00,1000
2178.279,STOCK1,26.00,17000,41.00,1000
2178.471,STOCK1,26.00,18000,41.00,1000
2178.652,STOCK1,26.00,19000,41.00,1000
2178.842,STOCK1,26.00,20000,41.00,1000
2180.580,STOCK1,26.00,20000,400.00,6600
2183.092,STOCK1,30.00,3000,400.00,6600
2183.262,STOCK1,30.00,3000,380.00,1000
2183.708,STOCK1,30.00,3000,350.00,1000
2184.263,STOCK1,30.00,6000,350.00,1000
2185.167,STOCK1,30.00,6000,350.00,2000
2188.026,STOCK1,30.00,6000,350.00,7000
2188.117,STOCK1,30.00,9000,350.00,7000
2188.845,STOCK1,40.00,4700,350.00,7000
2189.172,STOCK1,40.00,4700,350.00,12000
2190.437,STOCK1,40.00,7700,350.00,12000
2191.313,STOCK1,40.00,7700,340.00,1000
2191.454,STOCK1,40.00,7700,340.00,2000
2191.615,STOCK1,40.00,7700,340.00,3000
2191.789,STOCK1,40.00,7700,340.00,4000
2192.159,STOCK1,40.00,7700,340.00,5000
2192.373,STOCK1,40.00,7700,340.00,6000
2192.515,STOCK1,45.00,3000,340.00,6000
2193.153,STOCK1,45.00,6000,340.00,6000
2193.153,STOCK1,45.00,6000,200.00,100
2193.284,STOCK1,45.00,6000,200.00,200
2193.445,STOCK1,45.00,6000,200.00,300
2193.574,STOCK1,45.00,6000,200.00,400
2193.731,STOCK1,45.00,6000,200.00,500
2193.876,STOCK1,45.00,6000,200.00,600
2194.019,STOCK1,45.00,6000,200.00,700
2194.179,STOCK1,45.00,6000,200.00,800
2194.319,STOCK1,45.00,6000,200.00,900
2194.494,STOCK1,45.00,6000,200.00,1000
2194.624,STOCK1,45.00,6000,200.00,1100
2194.797,STOCK1,45.00,6000,200.00,1200
2195.015,STOCK1,45.00,6000,200.00,1300
2195.106,STOCK1,45.00,6000,200.00,1400
2195.288,STOCK1,45.00,6000,190.00,1000
2195.541,STOCK1,45.00,6000,190.00,2000
2195.592,STOCK1,45.00,6000,190.00,3000
2196.503,STOCK1,45.00,6000,190.00,4000
2196.863,STOCK1,50.00,3000,190.00,4000
2197.725,STOCK1,50.00,7700,190.00,4000
2199.058,STOCK1,50.00,7700,180.00,1000
2199.211,STOCK1,50.00,7700,180.00,2000
2199.337,STOCK1,50.00,7700,180.00,3000
2199.437,STOCK2,255.00,600,290.00,1056
2199.458,STOCK1,50.00,7700,180.00,4000
2199.577,STOCK1,50.00,7700,180.00,9000
2199.748,STOCK1,50.00,7700,180.00,10000
2199.973,STOCK1,50.00,7700,180.00,11000
2202.128,STOCK1,50.00,7700,170.00,1000
2203.190,STOCK1,50.10,3000,170.00,1000
2203.323,STOCK1,50.10,3000,180.00,7000
2203.901,STOCK1,50.10,6000,180.00,7000
2204.112,STOCK1,50.10,5000,180.00,7000
2204.547,STOCK1,50.10,4000,180.00,7000
2204.698,STOCK1,50.10,4000,170.00,1000
2204.698,STOCK1,50.10,3000,170.00,1000
2204.921,STOCK1,50.10,2000,170.00,1000
2205.359,STOCK1,50.10,1000,170.00,1000
2205.517,STOCK1,50.00,7700,170.00,1000
2205.658,STOCK1,50.00,6700,170.00,1000
2205.811,STOCK1,50.00,5700,170.00,1000
2205.963,STOCK1,50.00,4700,170.00,1000
2206.115,STOCK1,50.00,3700,170.00,1000
2206.265,STOCK1,50.00,2700,170.00,1000
2206.416,STOCK1,50.00,2500,170.00,1000
2206.426,STOCK1,50.00,1500,170.00,1000
2206.561,STOCK1,50.00,500,170.00,1000
2206.631,STOCK1,45.00,5500,170.00,1000
2206.793,STOCK1,45.00,4500,170.00,1000
2206.874,STOCK1,45.00,4300,170.00,1000
2206.913,STOCK1,45.00,3300,170.00,1000
2207.058,STOCK1,45.00,2300,170.00,1000
2207.228,STOCK1,45.00,1300,170.00,1000
2207.358,STOCK1,45.00,300,170.00,1000
2207.448,STOCK1,40.00,4300,170.00,1000
2207.600,STOCK1,40.00,3300,170.00,1000
2207.760,STOCK1,40.00,2300,170.00,1000
2208.143,STOCK1,40.00,2300,160.00,1000
2208.395,STOCK1,40.00,2300,178.00,4000
2208.435,STOCK1,150.00,1,178.00,4000
2209.818,STOCK1,40.00,2101,178.00,4000
2210.425,STOCK1,150.00,1,178.00,4000
2211.298,STOCK1,150.00,1,165.00,1000
2211.450,STOCK1,150.00,1,165.00,2000
2212.624,STOCK1,150.00,1,178.00,1000
2216.622,STOCK1,49.00,3000,178.00,1000
2216.693,STOCK1,49.00,3000,170.00,1000
2216.765,STOCK1,49.00,2800,170.00,1000
2217.360,STOCK1,150.00,1,170.00,1000
2218.607,STOCK1,49.00,1801,170.00,1000
2219.081,STOCK1,49.00,801,170.00,1000
2219.081,STOCK1,55.00,1000,170.00,1000
2219.213,STOCK1,55.00,1000,170.00,2000
2219.233,STOCK1,150.00,1,170.00,2000
2220.128,STOCK1,150.00,1,180.00,5000
2220.783,STOCK1,150.00,2,180.00,5000
2220.886,STOCK1,55.00,1002,180.00,5000
2221.017,STOCK1,55.00,1001,180.00,5000
2221.240,STOCK1,55.00,1000,180.00,5000
2221.554,STOCK1,55.00,1000,150.00,5000
2221.807,STOCK1,49.00,801,150.00,5000
2221.920,STOCK1,49.00,601,150.00,5000
2222.134,STOCK1,41.00,2601,150.00,5000
2222.500,STOCK1,41.00,2600,150.00,5000
2222.945,STOCK1,55.00,1000,150.00,5000
2223.107,STOCK1,55.00,2000,150.00,5000
2223.230,STOCK1,55.00,1000,150.00,5000
2224.132,STOCK1,41.00,2600,150.00,5000
2227.066,STOCK1,42.00,1000,150.00,5000
2227.238,STOCK1,42.00,2000,150.00,5000
2230.167,STOCK1,149.00,1,150.00,5000
2230.258,STOCK1,149.00,1,176.00,1000
2230.359,STOCK2,252.00,400,290.00,1056
2230.957,STOCK1,45.00,1000,176.00,1000
2231.256,STOCK1,45.00,999,176.00,1000
2231.744,STOCK1,149.00,1,176.00,1000
2232.393,STOCK1,45.00,999,176.00,1000
2232.655,STOCK2,250.00,400,290.00,1056
2233.078,STOCK1,149.00,1,176.00,1000
2234.381,STOCK1,149.00,1,170.00,5000
2235.034,STOCK2,248.00,2400,290.00,1056
2235.594,STOCK2,248.00,1400,290.00,1056
2235.655,STOCK1,46.00,1000,170.00,5000
2235.698,STOCK1,46.00,999,170.00,5000
2235.738,STOCK1,46.00,1999,170.00,5000
2235.880,STOCK1,46.00,2999,170.00,5000
2235.960,STOCK2,248.00,400,290.00,1056
2236.051,STOCK1,46.00,3999,170.00,5000
2236.212,STOCK1,46.00,3998,170.00,5000
2236.222,STOCK1,46.00,4998,170.00,5000
2236.275,STOCK1,149.00,1,170.00,5000
2236.376,STOCK2,245.00,400,290.00,1056
2236.500,STOCK2,243.50,2400,290.00,1056
2236.873,STOCK2,243.50,1400,290.00,1056
2237.273,STOCK2,243.50,400,290.00,1056
2237.293,STOCK1,46.00,6998,170.00,5000
2237.333,STOCK1,46.00,6997,170.00,5000
2237.424,STOCK2,243.00,2400,290.00,1056
2238.011,STOCK2,243.00,1400,290.00,1056
2238.152,STOCK1,149.00,1,170.00,5000
2238.162,STOCK2,243.00,400,290.00,1056
2238.786,STOCK1,46.00,8997,170.00,5000
2238.857,STOCK1,46.00,9997,170.00,5000
2239.027,STOCK1,46.00,10997,170.00,5000
2239.207,STOCK1,46.00,11997,170.00,5000
2239.370,STOCK1,46.00,12997,170.00,5000
2239.451,STOCK1,50.00,5000,170.00,5000
2239.512,STOCK1,149.00,1,170.00,5000
2240.139,STOCK1,50.00,5000,170.00,5000
2240.290,STOCK1,50.00,4999,170.00,5000
2240.759,STOCK1,149.00,1,170.00,5000
2241.491,STOCK1,50.00,4999,170.00,5000
2241.794,STOCK1,50.00,4999,169.00,1000
2242.109,STOCK1,149.00,1,169.00,1000
2242.644,STOCK1,50.00,4999,169.00,1000
2242.894,STOCK1,50.00,4998,169.00,1000
2243.010,STOCK1,50.00,4798,169.00,1000
2243.274,STOCK1,149.00,1,169.00,1000
2243.794,STOCK1,50.00,4798,169.00,1000
2243.968,STOCK1,50.00,4298,169.00,1000
2243.998,STOCK1,50.00,4297,169.00,1000
2244.324,STOCK1,149.00,1,169.00,1000
2244.366,STOCK1,50.00,4098,169.00,1000
2244.813,STOCK1,50.00,3898,169.00,1000
2245.227,STOCK1,50.00,3698,169.00,1000
2245.422,STOCK1,149.00,1,169.00,1000
2246.152,STOCK1,50.00,3698,169.00,1000
2246.394,STOCK1,50.00,6698,169.00,1000
2246.414,STOCK1,50.00,6697,169.00,1000
2246.694,STOCK1,149.00,1,169.00,1000
2247.339,STOCK1,50.00,6697,169.00,1000
2247.409,STOCK1,51.00,1000,169.00,1000
2247.560,STOCK1,51.00,2000,169.00,1000
2247.725,STOCK1,51.00,3000,169.00,1000
2248.058,STOCK1,149.00,1,169.00,1000
2248.623,STOCK1,51.00,5000,169.00,1000
2248.876,STOCK1,52.00,5000,169.00,1000
2249.175,STOCK1,149.00,1,169.00,1000
2250.308,STOCK1,52.00,5000,169.00,1000
2250.894,STOCK1,149.00,1,169.00,1000
2251.490,STOCK1,52.00,5000,169.00,1000
2251.691,STOCK1,52.00,4999,169.00,1000
2252.229,STOCK1,149.00,1,169.00,1000
2252.797,STOCK1,55.00,1000,169.00,1000
2253.412,STOCK1,55.00,999,169.00,1000
2253.646,STOCK1,149.00,1,169.00,1000
2253.726,STOCK1,52.00,4999,169.00,1000
2254.483,STOCK1,52.00,3999,169.00,1000
2255.010,STOCK1,149.00,1,169.00,1000
2255.050,STOCK1,52.00,3000,169.00,1000
2255.061,STOCK1,52.00,3000,150.00,5000
2255.364,STOCK1,75.00,1000,150.00,5000
2255.546,STOCK1,75.00,2000,150.00,5000
2255.709,STOCK1,75.00,3000,150.00,5000
2255.893,STOCK1,75.00,4000,150.00,5000
2255.983,STOCK1,149.00,1,150.00,5000
2256.146,STOCK1,75.00,4001,150.00,5000
2256.244,STOCK1,75.00,5001,150.00,5000
2256.395,STOCK1,75.00,6001,150.00,5000
2256.579,STOCK1,75.00,7001,150.00,5000
2256.619,STOCK1,75.00,7000,150.00,5000
2256.754,STOCK1,75.00,8000,150.00,5000
2256.914,STOCK1,149.00,1,150.00,5000
2257.960,STOCK1,75.00,13000,150.00,5000
2258.243,STOCK1,75.00,12999,150.00,5000
2258.726,STOCK1,149.00,1,150.00,5000
2259.463,STOCK1,75.00,14000,150.00,5000
2259.516,STOCK1,75.00,15000,150.00,5000
2259.698,STOCK1,75.00,16000,150.00,5000
2260.074,STOCK1,75.00,15999,150.00,5000
2260.144,STOCK1,75.00,14999,150.00,5000
2260.672,STOCK1,149.00,1,150.00,5000
2260.714,STOCK1,75.00,14000,150.00,5000
2261.446,STOCK1,149.00,1,150.00,5000
2261.851,STOCK1,75.00,13001,150.00,5000
2262.223,STOCK1,75.00,12001,150.00,5000
2262.424,STOCK1,149.00,1,150.00,5000
2262.707,STOCK1,75.00,11002,150.00,5000
2263.223,STOCK1,149.00,1,150.00,5000
2263.384,STOCK1,75.00,10003,150.00,5000
2263.781,STOCK1,75.00,9003,150.00,5000
2263.910,STOCK1,149.00,1,150.00,5000
2264.262,STOCK2,243.00,400,287.00,1000
2264.344,STOCK1,75.00,8004,150.00,5000
2265.010,STOCK1,75.00,7004,150.00,5000
2265.431,STOCK1,75.00,7003,150.00,5000
2265.544,STOCK1,149.00,1,150.00,5000
2266.742,STOCK2,245.00,3000,287.00,1000
2267.413,STOCK1,75.00,8003,150.00,5000
2267.514,STOCK1,75.00,9003,150.00,5000
2267.968,STOCK1,75.00,10003,150.00,5000
2268.071,STOCK1,149.00,1,150.00,5000
2268.888,STOCK1,75.00,10003,150.00,5000
2269.011,STOCK1,75.00,9003,150.00,5000
2269.563,STOCK1,75.00,4003,150.00,5000
2269.584,STOCK1,149.00,1,150.00,5000
2269.847,STOCK1,75.00,3004,150.00,5000
2270.080,STOCK1,75.00,2004,150.00,5000
2270.555,STOCK1,149.00,1,150.00,5000
2270.748,STOCK1,75.00,1005,150.00,5000
2270.780,STOCK1,75.00,805,150.00,5000
2271.012,STOCK1,61.00,2805,150.00,5000
2271.314,STOCK1,61.00,2804,150.00,5000
2271.365,STOCK1,149.00,1,150.00,5000
2271.988,STOCK1,61.00,1805,150.00,5000
2272.496,STOCK1,61.00,105,150.00,5000
2272.677,STOCK1,58.00,2105,150.00,5000
2272.707,STOCK1,149.00,1,150.00,5000
2272.909,STOCK1,58.00,1106,150.00,5000
2273.034,STOCK1,75.00,1000,150.00,5000
2273.228,STOCK1,75.00,2000,150.00,5000
2273.418,STOCK1,75.00,3000,150.00,5000
2273.498,STOCK1,149.00,1,150.00,5000
2273.841,STOCK1,75.00,4001,150.00,5000
2273.943,STOCK1,75.00,5001,150.00,5000
2274.105,STOCK1,75.00,6001,150.00,5000
2274.287,STOCK1,75.00,7001,150.00,5000
2274.440,STOCK1,75.00,6001,150.00,5000
2274.521,STOCK1,149.00,1,150.00,5000
2274.803,STOCK1,75.00,5002,150.00,5000
2274.863,STOCK1,75.00,5002,150.00,5100
2275.408,STOCK1,149.00,1,150.00,5100
2275.558,STOCK2,245.00,3000,287.00,2000
2275.669,STOCK1,75.00,4003,150.00,5100
2275.791,STOCK1,75.00,4002,150.00,5100
2276.332,STOCK1,149.00,1,150.00,5100
2276.363,STOCK1,75.00,3803,150.00,5100
2276.465,STOCK1,75.00,4803,150.00,5100
2276.560,STOCK1,75.00,3803,150.00,5100
2276.631,STOCK1,75.00,4803,150.00,5100
2276.802,STOCK1,75.00,5803,150.00,5100
2276.983,STOCK1,75.00,6803,150.00,5100
2277.083,STOCK1,75.00,5803,150.00,5100
2277.154,STOCK1,75.00,6803,150.00,5100
2277.204,STOCK1,149.00,1,150.00,5100
2277.244,STOCK1,75.00,5804,150.00,5100
2277.335,STOCK1,75.00,6804,150.00,5100
2277.425,STOCK1,75.00,5804,150.00,5100
2277.532,STOCK1,75.00,6804,150.00,5100
2277.593,STOCK1,75.00,5804,150.00,5100
2277.703,STOCK1,75.00,6804,150.00,5100
2277.795,STOCK1,75.00,5804,150.00,5100
2277.878,STOCK1,75.00,6804,150.00,5100
2277.999,STOCK1,75.00,5804,150.00,5100
2278.079,STOCK1,75.00,6804,150.00,5100
2278.200,STOCK1,75.00,5804,150.00,5100
2278.210,STOCK1,149.00,1,150.00,5100
2278.363,STOCK1,75.00,5805,150.00,5100
2278.404,STOCK1,75.00,5804,150.00,5100
2278.404,STOCK1,75.00,6804,150.00,5100
2278.595,STOCK1,75.00,5804,150.00,5100
2278.766,STOCK1,75.00,4804,150.00,5100
2278.992,STOCK1,149.00,1,150.00,5100
2279.147,STOCK1,75.00,3805,150.00,5100
2279.462,STOCK1,75.00,2805,150.00,5100
2279.645,STOCK1,75.00,1805,150.00,5100
2279.746,STOCK1,149.00,1,150.00,5100
2279.806,STOCK1,75.00,1606,150.00,5100
2279.836,STOCK1,75.00,606,150.00,5100
2280.006,STOCK1,59.00,4606,150.00,5100
2280.196,STOCK1,59.00,3606,150.00,5100
2280.358,STOCK1,149.00,1,150.00,5100
2280.913,STOCK1,75.00,1,150.00,5100
2281.279,STOCK1,59.00,3606,150.00,5100
2281.349,STOCK1,59.00,2606,150.00,5100
2281.564,STOCK1,149.00,1,150.00,5100
2282.484,STOCK1,59.00,1607,150.00,5100
2282.859,STOCK1,59.00,1606,150.00,5100
2284.725,STOCK1,59.00,1606,130.00,100
2285.287,STOCK2,245.00,3000,280.00,3000
2285.459,STOCK1,59.00,606,130.00,100
2286.365,STOCK1,58.00,712,130.00,100
2287.076,STOCK1,55.00,1712,130.00,100
2288.133,STOCK1,55.00,1712,129.00,1000
