id,t_sec,symbol,price,qty,taker_side,buyer,seller,bid,ask
4305,2208.395,STOCK1,175.00,1000,buy,T-028,T-046,40.00,160.00
4306,2208.395,STOCK1,175.00,1000,buy,T-028,T-046,40.00,160.00
4307,2208.395,STOCK1,178.00,1000,buy,T-028,T-011,40.00,160.00
4308,2209.818,STOCK1,150.00,1,sell,T-019,T-052,150.00,178.00
4309,2209.818,STOCK1,40.00,199,sell,T-051,T-052,150.00,178.00
4310,2212.624,STOCK1,165.00,1000,buy,T-028,T-046,150.00,165.00
4311,2212.624,STOCK1,165.00,1000,buy,T-028,T-046,150.00,165.00
4312,2212.624,STOCK1,178.00,3000,buy,T-028,T-011,150.00,165.00
4313,2216.622,STOCK1,150.00,1,sell,T-019,T-048,150.00,178.00
4314,2216.765,STOCK1,49.00,200,sell,T-045,T-052,49.00,170.00
4315,2218.607,STOCK1,150.00,1,sell,T-019,T-010,150.00,170.00
4316,2218.607,STOCK1,49.00,999,sell,T-045,T-010,150.00,170.00
4317,2219.081,STOCK1,49.00,1000,sell,T-045,T-010,49.00,170.00
4318,2220.128,STOCK1,170.00,1000,buy,T-028,T-031,150.00,170.00
4319,2220.128,STOCK1,170.00,1000,buy,T-028,T-031,150.00,170.00
4320,2220.128,STOCK1,178.00,1000,buy,T-028,T-011,150.00,170.00
4321,2220.128,STOCK1,180.00,2000,buy,T-028,T-011,150.00,170.00
4322,2220.886,STOCK1,150.00,1,sell,T-019,T-010,150.00,180.00
4323,2220.886,STOCK1,150.00,1,sell,T-019,T-010,150.00,180.00
4324,2220.886,STOCK1,55.00,998,sell,T-013,T-010,150.00,180.00
4325,2221.017,STOCK1,55.00,1,sell,T-013,T-048,55.00,180.00
4326,2221.240,STOCK1,55.00,1,sell,T-013,T-033,55.00,180.00
4327,2221.807,STOCK1,55.00,1000,sell,T-013,T-010,55.00,150.00
4328,2221.920,STOCK1,49.00,200,sell,T-045,T-052,49.00,150.00
4329,2222.134,STOCK1,49.00,601,sell,T-045,T-010,49.00,150.00
4330,2222.134,STOCK1,41.00,399,sell,T-032,T-010,49.00,150.00
4331,2222.500,STOCK1,41.00,1,sell,T-032,T-027,41.00,150.00
4332,2223.230,STOCK1,55.00,1000,sell,T-013,T-010,55.00,150.00
4333,2224.132,STOCK1,55.00,1000,sell,T-013,T-010,55.00,150.00
4334,2230.258,STOCK1,150.00,5000,buy,T-028,T-036,149.00,150.00
4335,2230.359,STOCK2,255.00,600,sell,T-046,T-005,255.00,290.00
4336,2230.359,STOCK2,252.00,100,sell,T-019,T-005,255.00,290.00
4337,2230.359,STOCK2,252.00,100,sell,T-019,T-005,255.00,290.00
4338,2230.359,STOCK2,252.00,100,sell,T-019,T-005,255.00,290.00
4339,2230.359,STOCK2,252.00,100,sell,T-019,T-005,255.00,290.00
4340,2230.957,STOCK1,149.00,1,sell,T-019,T-027,149.00,176.00
4341,2231.256,STOCK1,45.00,1,sell,T-013,T-048,45.00,176.00
4342,2232.393,STOCK1,149.00,1,sell,T-019,T-033,149.00,176.00
4343,2232.655,STOCK2,252.00,100,sell,T-019,T-005,252.00,290.00
4344,2232.655,STOCK2,252.00,100,sell,T-019,T-005,252.00,290.00
4345,2232.655,STOCK2,252.00,100,sell,T-019,T-005,252.00,290.00
4346,2232.655,STOCK2,252.00,100,sell,T-019,T-005,252.00,290.00
4347,2232.655,STOCK2,250.00,600,sell,T-031,T-005,252.00,290.00
4348,2235.034,STOCK2,250.00,400,sell,T-031,T-005,250.00,290.00
4349,2235.034,STOCK2,248.00,600,sell,T-030,T-005,250.00,290.00
4350,2235.594,STOCK2,248.00,400,sell,T-030,T-005,248.00,290.00
4351,2235.594,STOCK2,248.00,600,sell,T-030,T-005,248.00,290.00
4352,2235.655,STOCK1,149.00,1,sell,T-019,T-033,149.00,170.00
4353,2235.698,STOCK1,46.00,1,sell,T-041,T-048,46.00,170.00
4354,2235.960,STOCK2,248.00,400,sell,T-030,T-026,248.00,290.00
4355,2235.960,STOCK2,248.00,600,sell,T-030,T-026,248.00,290.00
4356,2236.212,STOCK1,46.00,1,sell,T-041,T-027,46.00,170.00
4357,2236.376,STOCK2,248.00,400,sell,T-030,T-005,248.00,290.00
4358,2236.376,STOCK2,245.00,600,sell,T-051,T-005,248.00,290.00
4359,2236.500,STOCK2,245.00,400,sell,T-051,T-015,245.00,290.00
4360,2236.500,STOCK2,243.50,1000,sell,T-041,T-015,245.00,290.00
4361,2236.500,STOCK2,243.50,1000,sell,T-041,T-015,245.00,290.00
4362,2236.500,STOCK2,243.50,600,sell,T-041,T-015,245.00,290.00
4363,2236.873,STOCK2,243.50,400,sell,T-041,T-005,243.50,290.00
4364,2236.873,STOCK2,243.50,600,sell,T-041,T-005,243.50,290.00
4365,2237.273,STOCK2,243.50,400,sell,T-041,T-005,243.50,290.00
4366,2237.273,STOCK2,243.50,600,sell,T-041,T-005,243.50,290.00
4367,2237.293,STOCK1,149.00,1,sell,T-019,T-027,149.00,170.00
4368,2237.333,STOCK1,46.00,1,sell,T-041,T-033,46.00,170.00
4369,2237.424,STOCK2,243.50,400,sell,T-041,T-005,243.50,290.00
4370,2237.424,STOCK2,243.00,600,sell,T-030,T-005,243.50,290.00
4371,2238.011,STOCK2,243.00,400,sell,T-030,T-005,243.00,290.00
4372,2238.011,STOCK2,243.00,600,sell,T-030,T-005,243.00,290.00
4373,2238.162,STOCK2,243.00,400,sell,T-030,T-005,243.00,290.00
4374,2238.162,STOCK2,243.00,600,sell,T-041,T-005,243.00,290.00
4375,2238.786,STOCK1,149.00,1,sell,T-019,T-033,149.00,170.00
4376,2240.139,STOCK1,149.00,1,sell,T-019,T-027,149.00,170.00
4377,2240.290,STOCK1,50.00,1,sell,T-037,T-033,50.00,170.00
4378,2241.491,STOCK1,149.00,1,sell,T-019,T-027,149.00,170.00
4379,2242.644,STOCK1,149.00,1,sell,T-019,T-033,149.00,169.00
4380,2242.894,STOCK1,50.00,1,sell,T-037,T-027,50.00,169.00
4381,2243.010,STOCK1,50.00,200,sell,T-037,T-052,50.00,169.00
4382,2243.794,STOCK1,149.00,1,sell,T-019,T-033,149.00,169.00
4383,2243.968,STOCK1,50.00,500,sell,T-037,T-050,50.00,169.00
4384,2243.998,STOCK1,50.00,1,sell,T-037,T-027,50.00,169.00
4385,2244.366,STOCK1,149.00,1,sell,T-019,T-052,149.00,169.00
4386,2244.366,STOCK1,50.00,199,sell,T-037,T-052,149.00,169.00
4387,2244.813,STOCK1,50.00,200,sell,T-037,T-052,50.00,169.00
4388,2245.227,STOCK1,50.00,200,sell,T-037,T-052,50.00,169.00
4389,2246.152,STOCK1,149.00,1,sell,T-019,T-027,149.00,169.00
4390,2246.414,STOCK1,50.00,1,sell,T-037,T-033,50.00,169.00
4391,2247.339,STOCK1,149.00,1,sell,T-019,T-033,149.00,169.00
4392,2248.623,STOCK1,149.00,1,sell,T-019,T-033,149.00,169.00
4393,2250.308,STOCK1,149.00,1,sell,T-019,T-033,149.00,169.00
4394,2251.490,STOCK1,149.00,1,sell,T-019,T-033,149.00,169.00
4395,2251.691,STOCK1,52.00,1,sell,T-011,T-027,52.00,169.00
4396,2252.797,STOCK1,149.00,1,sell,T-019,T-033,149.00,169.00
4397,2253.412,STOCK1,55.00,1,sell,T-013,T-027,55.00,169.00
4398,2253.726,STOCK1,149.00,1,sell,T-019,T-010,149.00,169.00
4399,2253.726,STOCK1,55.00,999,sell,T-013,T-010,149.00,169.00
4400,2254.483,STOCK1,52.00,1000,sell,T-011,T-010,52.00,169.00
4401,2255.050,STOCK1,149.00,1,sell,T-019,T-010,149.00,169.00
4402,2255.050,STOCK1,52.00,999,sell,T-011,T-010,149.00,169.00
4403,2256.146,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4404,2256.146,STOCK1,75.00,999,sell,T-041,T-010,149.00,150.00
4405,2256.619,STOCK1,75.00,1,sell,T-041,T-027,75.00,150.00
4406,2257.960,STOCK1,149.00,1,sell,T-019,T-033,149.00,150.00
4407,2258.243,STOCK1,75.00,1,sell,T-041,T-027,75.00,150.00
4408,2259.463,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4409,2259.463,STOCK1,75.00,999,sell,T-041,T-010,149.00,150.00
4410,2260.074,STOCK1,75.00,1,sell,T-041,T-027,75.00,150.00
4411,2260.144,STOCK1,75.00,999,sell,T-041,T-010,75.00,150.00
4412,2260.144,STOCK1,75.00,1,sell,T-041,T-010,75.00,150.00
4413,2260.714,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4414,2260.714,STOCK1,75.00,999,sell,T-041,T-010,149.00,150.00
4415,2261.851,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4416,2261.851,STOCK1,75.00,999,sell,T-041,T-010,149.00,150.00
4417,2262.223,STOCK1,75.00,1,sell,T-041,T-010,75.00,150.00
4418,2262.223,STOCK1,75.00,999,sell,T-041,T-010,75.00,150.00
4419,2262.707,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4420,2262.707,STOCK1,75.00,1,sell,T-041,T-010,149.00,150.00
4421,2262.707,STOCK1,75.00,998,sell,T-041,T-010,149.00,150.00
4422,2263.384,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4423,2263.384,STOCK1,75.00,2,sell,T-041,T-010,149.00,150.00
4424,2263.384,STOCK1,75.00,997,sell,T-041,T-010,149.00,150.00
4425,2263.781,STOCK1,75.00,3,sell,T-041,T-010,75.00,150.00
4426,2263.781,STOCK1,75.00,997,sell,T-041,T-010,75.00,150.00
4427,2264.344,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4428,2264.344,STOCK1,75.00,3,sell,T-041,T-010,149.00,150.00
4429,2264.344,STOCK1,75.00,996,sell,T-041,T-010,149.00,150.00
4430,2265.010,STOCK1,75.00,4,sell,T-041,T-010,75.00,150.00
4431,2265.010,STOCK1,75.00,996,sell,T-041,T-010,75.00,150.00
4432,2265.431,STOCK1,75.00,1,sell,T-041,T-027,75.00,150.00
4433,2267.413,STOCK1,149.00,1,sell,T-019,T-027,149.00,150.00
4434,2268.888,STOCK1,149.00,1,sell,T-019,T-027,149.00,150.00
4435,2269.011,STOCK1,75.00,3,sell,T-041,T-010,75.00,150.00
4436,2269.011,STOCK1,75.00,997,sell,T-041,T-010,75.00,150.00
4437,2269.563,STOCK1,75.00,3,sell,T-041,T-028,75.00,150.00
4438,2269.563,STOCK1,75.00,1000,sell,T-041,T-028,75.00,150.00
4439,2269.563,STOCK1,75.00,1000,sell,T-041,T-028,75.00,150.00
4440,2269.563,STOCK1,75.00,1000,sell,T-041,T-028,75.00,150.00
4441,2269.563,STOCK1,75.00,1000,sell,T-041,T-028,75.00,150.00
4442,2269.563,STOCK1,75.00,997,sell,T-041,T-028,75.00,150.00
4443,2269.847,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4444,2269.847,STOCK1,75.00,3,sell,T-041,T-010,149.00,150.00
4445,2269.847,STOCK1,75.00,996,sell,T-041,T-010,149.00,150.00
4446,2270.080,STOCK1,75.00,4,sell,T-041,T-010,75.00,150.00
4447,2270.080,STOCK1,75.00,996,sell,T-041,T-010,75.00,150.00
4448,2270.748,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4449,2270.748,STOCK1,75.00,4,sell,T-041,T-010,149.00,150.00
4450,2270.748,STOCK1,75.00,995,sell,T-041,T-010,149.00,150.00
4451,2270.780,STOCK1,75.00,5,sell,T-041,T-052,75.00,150.00
4452,2270.780,STOCK1,75.00,195,sell,T-041,T-052,75.00,150.00
4453,2271.012,STOCK1,75.00,805,sell,T-041,T-010,75.00,150.00
4454,2271.012,STOCK1,61.00,195,sell,T-046,T-010,75.00,150.00
4455,2271.314,STOCK1,61.00,1,sell,T-046,T-027,61.00,150.00
4456,2271.988,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4457,2271.988,STOCK1,61.00,804,sell,T-046,T-010,149.00,150.00
4458,2271.988,STOCK1,61.00,195,sell,T-046,T-010,149.00,150.00
4459,2272.496,STOCK1,61.00,805,sell,T-046,T-053,61.00,150.00
4460,2272.496,STOCK1,61.00,895,sell,T-046,T-053,61.00,150.00
4461,2272.677,STOCK1,61.00,105,sell,T-046,T-010,61.00,150.00
4462,2272.677,STOCK1,58.00,895,sell,T-046,T-010,61.00,150.00
4463,2272.909,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4464,2272.909,STOCK1,58.00,105,sell,T-046,T-010,149.00,150.00
4465,2272.909,STOCK1,58.00,894,sell,T-046,T-010,149.00,150.00
4466,2273.841,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4467,2273.841,STOCK1,75.00,999,sell,T-041,T-010,149.00,150.00
4468,2274.440,STOCK1,75.00,1,sell,T-041,T-010,75.00,150.00
4469,2274.440,STOCK1,75.00,999,sell,T-041,T-010,75.00,150.00
4470,2274.803,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4471,2274.803,STOCK1,75.00,1,sell,T-041,T-010,149.00,150.00
4472,2274.803,STOCK1,75.00,998,sell,T-041,T-010,149.00,150.00
4473,2275.669,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4474,2275.669,STOCK1,75.00,2,sell,T-041,T-010,149.00,150.00
4475,2275.669,STOCK1,75.00,997,sell,T-041,T-010,149.00,150.00
4476,2275.791,STOCK1,75.00,1,sell,T-041,T-027,75.00,150.00
4477,2276.363,STOCK1,149.00,1,sell,T-019,T-052,149.00,150.00
4478,2276.363,STOCK1,75.00,2,sell,T-041,T-052,149.00,150.00
4479,2276.363,STOCK1,75.00,197,sell,T-041,T-052,149.00,150.00
4480,2276.560,STOCK1,75.00,803,sell,T-041,T-010,75.00,150.00
4481,2276.560,STOCK1,75.00,197,sell,T-041,T-010,75.00,150.00
4482,2277.083,STOCK1,75.00,803,sell,T-041,T-010,75.00,150.00
4483,2277.083,STOCK1,75.00,197,sell,T-041,T-010,75.00,150.00
4484,2277.244,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4485,2277.244,STOCK1,75.00,803,sell,T-041,T-010,149.00,150.00
4486,2277.244,STOCK1,75.00,196,sell,T-041,T-010,149.00,150.00
4487,2277.425,STOCK1,75.00,804,sell,T-041,T-010,75.00,150.00
4488,2277.425,STOCK1,75.00,196,sell,T-041,T-010,75.00,150.00
4489,2277.593,STOCK1,75.00,804,sell,T-041,T-010,75.00,150.00
4490,2277.593,STOCK1,75.00,196,sell,T-041,T-010,75.00,150.00
4491,2277.795,STOCK1,75.00,804,sell,T-041,T-010,75.00,150.00
4492,2277.795,STOCK1,75.00,196,sell,T-041,T-010,75.00,150.00
4493,2277.999,STOCK1,75.00,804,sell,T-041,T-010,75.00,150.00
4494,2277.999,STOCK1,75.00,196,sell,T-041,T-010,75.00,150.00
4495,2278.200,STOCK1,75.00,804,sell,T-041,T-010,75.00,150.00
4496,2278.200,STOCK1,75.00,196,sell,T-041,T-010,75.00,150.00
4497,2278.363,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4498,2278.363,STOCK1,75.00,804,sell,T-041,T-010,149.00,150.00
4499,2278.363,STOCK1,75.00,195,sell,T-041,T-010,149.00,150.00
4500,2278.404,STOCK1,75.00,1,sell,T-041,T-027,75.00,150.00
4501,2278.595,STOCK1,75.00,804,sell,T-041,T-010,75.00,150.00
4502,2278.595,STOCK1,75.00,196,sell,T-041,T-010,75.00,150.00
4503,2278.766,STOCK1,75.00,804,sell,T-041,ME,75.00,150.00
4504,2278.766,STOCK1,75.00,196,sell,T-041,ME,75.00,150.00
4505,2279.147,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4506,2279.147,STOCK1,75.00,804,sell,T-041,T-010,149.00,150.00
4507,2279.147,STOCK1,75.00,195,sell,T-041,T-010,149.00,150.00
4508,2279.462,STOCK1,75.00,805,sell,T-041,T-010,75.00,150.00
4509,2279.462,STOCK1,75.00,195,sell,T-041,T-010,75.00,150.00
4510,2279.645,STOCK1,75.00,805,sell,T-041,T-010,75.00,150.00
4511,2279.645,STOCK1,75.00,195,sell,T-041,T-010,75.00,150.00
4512,2279.806,STOCK1,149.00,1,sell,T-019,T-052,149.00,150.00
4513,2279.806,STOCK1,75.00,199,sell,T-041,T-052,149.00,150.00
4514,2279.836,STOCK1,75.00,606,sell,T-041,T-010,75.00,150.00
4515,2279.836,STOCK1,75.00,394,sell,T-041,T-010,75.00,150.00
4516,2280.006,STOCK1,75.00,606,sell,T-041,T-010,75.00,150.00
4517,2280.006,STOCK1,59.00,394,sell,T-016,T-010,75.00,150.00
4518,2280.196,STOCK1,59.00,1000,sell,T-016,T-010,59.00,150.00
4519,2280.913,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4520,2280.913,STOCK1,75.00,999,sell,T-041,T-010,149.00,150.00
4521,2281.279,STOCK1,75.00,1,sell,T-041,T-027,75.00,150.00
4522,2281.349,STOCK1,59.00,1000,sell,T-016,T-010,59.00,150.00
4523,2282.484,STOCK1,149.00,1,sell,T-019,T-010,149.00,150.00
4524,2282.484,STOCK1,59.00,999,sell,T-016,T-010,149.00,150.00
4525,2282.859,STOCK1,59.00,1,sell,T-016,T-027,59.00,150.00
4526,2285.459,STOCK1,59.00,1000,sell,T-016,T-010,59.00,130.00
4527,2286.365,STOCK1,59.00,606,sell,T-016,T-010,59.00,130.00
4528,2286.365,STOCK1,58.00,106,sell,T-046,T-010,59.00,130.00
4529,2286.365,STOCK1,58.00,288,sell,T-046,T-010,59.00,130.00
4530,2287.076,STOCK1,58.00,712,sell,T-046,T-010,58.00,130.00
4531,2287.076,STOCK1,55.00,288,sell,T-013,T-010,58.00,130.00
4532,2290.119,STOCK1,60.00,1000,sell,T-031,T-010,60.00,129.00
4533,2290.344,STOCK1,55.00,712,sell,T-013,T-053,55.00,129.00
4534,2290.344,STOCK1,55.00,988,sell,T-013,T-053,55.00,129.00
4535,2291.939,STOCK1,60.00,1000,sell,T-045,T-010,60.00,120.00
4536,2292.713,STOCK1,60.00,1000,sell,T-045,T-010,60.00,120.00
4537,2293.308,STOCK1,60.00,1000,sell,T-031,T-010,60.00,120.00
4538,2294.145,STOCK1,60.00,1000,sell,T-031,T-010,60.00,120.00
4539,2294.945,STOCK1,56.00,1000,sell,T-032,T-010,56.00,120.00
4540,2295.795,STOCK1,56.00,1000,sell,T-032,T-010,56.00,120.00
4541,2296.607,STOCK1,56.00,1000,sell,T-032,T-010,56.00,120.00
4542,2297.145,STOCK1,55.00,12,sell,T-013,T-010,55.00,120.00
4543,2297.145,STOCK1,53.00,988,sell,T-037,T-010,55.00,120.00
4544,2297.578,STOCK1,56.00,1000,sell,T-032,T-010,56.00,120.00
4545,2297.969,STOCK1,53.00,1000,sell,T-037,T-010,53.00,120.00
4546,2298.325,STOCK1,120.00,1000,buy,T-024,T-016,53.00,120.00
4547,2298.408,STOCK1,53.00,1000,sell,T-037,T-010,53.00,120.00
4548,2298.673,STOCK1,53.00,1000,sell,T-037,T-010,53.00,120.00
4549,2298.863,STOCK2,245.00,1000,sell,T-051,T-026,245.00,286.00
4550,2298.914,STOCK1,110.00,1000,sell,T-031,T-010,110.00,120.00
4551,2299.105,STOCK1,110.00,1000,sell,T-031,T-010,110.00,120.00
4552,2299.849,STOCK1,58.00,1000,sell,T-045,T-010,58.00,111.00
4553,2300.021,STOCK1,53.00,1000,sell,T-037,T-010,53.00,111.00
4554,2300.184,STOCK1,53.00,12,sell,T-037,T-010,53.00,111.00
4555,2300.184,STOCK1,52.00,988,sell,T-011,T-010,53.00,111.00
4556,2300.404,STOCK2,245.00,1000,sell,T-051,T-026,245.00,286.00
4557,2301.043,STOCK1,52.00,1000,sell,T-011,T-010,52.00,110.00
4558,2301.234,STOCK1,52.00,1000,sell,T-011,T-010,52.00,110.00
4559,2301.397,STOCK1,52.00,12,sell,T-011,T-010,52.00,110.00
4560,2301.397,STOCK1,51.00,988,sell,T-046,T-010,52.00,110.00
4561,2301.558,STOCK1,51.00,12,sell,T-046,T-010,51.00,110.00
4562,2301.558,STOCK1,51.00,988,sell,T-046,T-010,51.00,110.00
4563,2301.718,STOCK1,51.00,12,sell,T-046,T-010,51.00,110.00
4564,2301.718,STOCK1,51.00,988,sell,T-046,T-010,51.00,110.00
4565,2301.911,STOCK1,51.00,12,sell,T-046,T-010,51.00,110.00
4566,2301.911,STOCK1,51.00,988,sell,T-046,T-010,51.00,110.00
4567,2302.082,STOCK1,51.00,12,sell,T-046,T-010,51.00,110.00
4568,2302.082,STOCK1,51.00,988,sell,T-046,T-010,51.00,110.00
4569,2302.255,STOCK1,51.00,12,sell,T-046,T-010,51.00,110.00
4570,2302.255,STOCK1,51.00,988,sell,T-046,T-010,51.00,110.00
4571,2302.417,STOCK1,51.00,12,sell,T-046,T-010,51.00,110.00
4572,2302.417,STOCK1,51.00,988,sell,T-046,T-010,51.00,110.00
4573,2302.698,STOCK1,51.00,12,sell,T-046,T-010,51.00,110.00
4574,2302.698,STOCK1,51.00,988,sell,T-046,T-010,51.00,110.00
4575,2302.728,STOCK1,51.00,12,sell,T-046,T-010,51.00,110.00
4576,2302.728,STOCK1,51.00,988,sell,T-046,T-010,51.00,110.00
4577,2302.919,STOCK1,51.00,12,sell,T-046,T-010,51.00,110.00
4578,2302.919,STOCK1,50.00,988,sell,T-037,T-010,51.00,110.00
4579,2303.062,STOCK1,50.00,1000,sell,T-037,T-010,50.00,110.00
4580,2303.223,STOCK1,50.00,1000,sell,T-037,T-010,50.00,110.00
4581,2303.426,STOCK1,50.00,709,sell,T-037,T-010,50.00,110.00
4582,2303.426,STOCK1,50.00,291,sell,T-051,T-010,50.00,110.00
4583,2303.790,STOCK1,50.00,1000,sell,T-051,T-010,50.00,110.00
4584,2303.912,STOCK1,50.00,1000,sell,T-051,T-010,50.00,110.00
4585,2304.064,STOCK1,50.00,709,sell,T-051,T-010,50.00,110.00
4586,2304.064,STOCK1,47.00,291,sell,T-032,T-010,50.00,110.00
4587,2304.296,STOCK1,110.00,2000,buy,T-028,T-031,47.00,110.00
4588,2304.296,STOCK1,118.00,1000,buy,T-028,T-013,47.00,110.00
4589,2304.296,STOCK1,120.00,2000,buy,T-028,T-016,47.00,110.00
4590,2304.406,STOCK1,47.00,709,sell,T-032,T-010,47.00,105.00
4591,2304.406,STOCK1,47.00,291,sell,T-032,T-010,47.00,105.00
4592,2304.612,STOCK1,47.00,709,sell,T-032,T-010,47.00,105.00
4593,2304.612,STOCK1,47.00,291,sell,T-016,T-010,47.00,105.00
4594,2305.126,STOCK1,47.00,1000,sell,T-016,T-010,47.00,105.00
4595,2305.310,STOCK1,47.00,1000,sell,T-016,T-010,47.00,105.00
4596,2305.501,STOCK1,47.00,1000,sell,T-016,T-010,47.00,105.00
4597,2305.671,STOCK1,51.10,1000,sell,T-045,T-010,51.10,105.00
4598,2306.135,STOCK1,47.00,1000,sell,T-016,T-010,47.00,105.00
4599,2306.326,STOCK1,47.00,709,sell,T-016,T-010,47.00,105.00
4600,2306.326,STOCK1,45.00,291,sell,T-013,T-010,47.00,105.00
4601,2306.506,STOCK1,45.00,708,sell,T-013,T-010,45.00,105.00
4602,2306.506,STOCK1,45.00,292,sell,T-013,T-010,45.00,105.00
4603,2306.697,STOCK1,45.00,708,sell,T-013,T-010,45.00,105.00
4604,2306.697,STOCK1,42.00,292,sell,T-032,T-010,45.00,105.00
4605,2306.899,STOCK1,42.00,708,sell,T-032,T-010,42.00,105.00
4606,2306.899,STOCK1,42.00,292,sell,T-032,T-010,42.00,105.00
4607,2308.109,STOCK1,42.00,708,sell,T-032,T-010,42.00,105.00
4608,2308.109,STOCK1,41.50,292,sell,T-045,T-010,42.00,105.00
4609,2308.547,STOCK1,105.00,50,buy,T-044,T-016,41.50,105.00
4610,2309.065,STOCK2,245.00,1000,sell,T-051,T-005,245.00,286.00
4611,2309.687,STOCK2,243.00,400,sell,T-041,T-005,243.00,286.00
4612,2309.687,STOCK2,241.10,600,sell,T-045,T-005,243.00,286.00
4613,2310.475,STOCK2,241.10,400,sell,T-045,T-005,241.10,286.00
4614,2310.475,STOCK2,241.00,600,sell,T-030,T-005,241.10,286.00
4615,2310.572,STOCK1,41.50,1000,sell,T-045,T-010,41.50,99.00
4616,2311.017,STOCK2,241.00,1000,sell,T-030,T-005,241.00,286.00
4617,2311.027,STOCK1,41.50,1000,sell,T-045,T-010,41.50,99.00
4618,2311.077,STOCK2,241.00,1000,sell,T-030,T-015,241.00,286.00
4619,2311.077,STOCK2,241.00,1000,sell,T-030,T-015,241.00,286.00
4620,2311.077,STOCK2,241.00,100,sell,T-038,T-015,241.00,286.00
4621,2311.077,STOCK2,231.00,900,sell,T-030,T-015,241.00,286.00
4622,2311.229,STOCK1,41.50,708,sell,T-045,T-010,41.50,99.00
4623,2311.229,STOCK1,41.50,292,sell,T-045,T-010,41.50,99.00
4624,2311.564,STOCK1,41.50,1000,sell,T-045,T-010,41.50,99.00
4625,2312.076,STOCK1,41.50,1000,sell,T-045,T-010,41.50,99.00
4626,2312.755,STOCK2,231.00,100,sell,T-030,T-005,231.00,286.00
4627,2312.755,STOCK2,231.00,900,sell,T-030,T-005,231.00,286.00
4628,2313.295,STOCK2,231.00,100,sell,T-030,T-005,231.00,286.00
4629,2313.295,STOCK2,231.00,900,sell,T-030,T-005,231.00,286.00
4630,2314.756,STOCK1,98.00,50,buy,T-044,T-046,41.60,98.00
4631,2315.206,STOCK1,98.00,50,buy,T-044,T-046,41.60,98.00
4632,2315.581,STOCK2,231.00,100,sell,T-030,T-005,231.00,286.00
4633,2315.581,STOCK2,230.00,400,sell,T-041,T-005,231.00,286.00
4634,2315.581,STOCK2,230.00,200,sell,T-038,T-005,231.00,286.00
4635,2315.581,STOCK2,225.61,300,sell,T-045,T-005,231.00,286.00
4636,2318.449,STOCK2,225.61,700,sell,T-045,T-005,225.61,286.00
4637,2318.449,STOCK2,225.50,300,sell,T-030,T-005,225.61,286.00
4638,2324.529,STOCK1,80.00,50,buy,T-044,T-055,44.00,80.00
4639,2325.897,STOCK1,79.00,50,buy,T-044,T-032,44.00,79.00
4640,2327.580,STOCK1,44.00,1000,sell,T-011,T-010,44.00,79.00
4641,2327.610,STOCK1,79.00,50,buy,T-044,T-032,44.00,79.00
4642,2327.721,STOCK1,44.00,1000,sell,T-011,T-010,44.00,79.00
4643,2328.032,STOCK1,44.00,1000,sell,T-011,T-010,44.00,79.00
4644,2328.276,STOCK1,44.00,1000,sell,T-011,T-010,44.00,79.00
4645,2328.571,STOCK1,44.00,1000,sell,T-011,T-010,44.00,79.00
4646,2329.630,STOCK1,79.00,50,buy,T-044,T-032,43.00,79.00
4647,2331.093,STOCK2,225.50,700,sell,T-030,T-053,225.50,286.00
4648,2331.093,STOCK2,225.50,1000,sell,T-030,T-053,225.50,286.00
4649,2331.093,STOCK2,225.50,1000,sell,T-030,T-053,225.50,286.00
4650,2331.093,STOCK2,225.10,1000,sell,T-045,T-053,225.50,286.00
4651,2331.093,STOCK2,225.10,1000,sell,T-045,T-053,225.50,286.00
4652,2331.093,STOCK2,217.00,300,sell,T-030,T-053,225.50,286.00
4653,2332.039,STOCK1,43.00,1000,sell,T-032,T-010,43.00,76.00
4654,2332.229,STOCK1,43.00,1000,sell,T-032,T-010,43.00,76.00
4655,2332.392,STOCK1,42.00,1000,sell,T-037,T-010,42.00,76.00
4656,2332.606,STOCK1,42.00,1000,sell,T-037,T-010,42.00,76.00
4657,2332.808,STOCK1,42.00,1000,sell,T-037,T-010,42.00,76.00
4658,2332.991,STOCK1,42.00,1000,sell,T-037,T-010,42.00,76.00
4659,2333.171,STOCK1,42.00,1000,sell,T-037,T-010,42.00,76.00
4660,2333.342,STOCK1,42.00,1000,sell,T-031,T-010,42.00,76.00
