t_sec,stock1,stock2
2776,257.1,128.6
2777,257.1,128.6
2778,257.1,128.6
2779,257.1,128.6
2780,257.1,128.6
2781,257.1,128.6
2782,257.1,128.6
2783,257.1,128.6
2784,257.1,128.6
2785,257.1,128.6
2786,257.1,128.6
2787,257.1,128.6
2788,257.1,128.6
2789,257.1,128.6
2790,257.1,128.6
2791,257.1,128.6
2792,257.1,128.6
2793,257.1,128.6
2794,257.1,128.6
2795,257.1,128.6
2796,257.1,128.6
2797,257.1,128.6
2798,257.1,128.6
2799,257.1,128.6
2800,257.1,128.6
2801,257.1,128.6
2802,257.1,128.6
2803,257.1,128.6
2804,255.9,129.4
2805,255.9,129.4
2806,255.9,129.4
2807,255.9,129.4
2808,255.9,129.4
2809,255.9,129.4
2810,255.9,129.4
2811,255.9,129.4
2812,255.9,129.4
2813,255.9,129.4
2814,255.9,129.4
2815,255.9,129.4
2816,255.9,129.4
2817,255.9,129.4
2818,255.9,129.4
2819,255.9,129.4
2820,255.9,129.4
2821,255.9,129.4
2822,255.9,129.4
2823,255.9,129.4
2824,255.9,129.4
2825,255.9,129.4
2826,255.9,129.4
2827,258,128
2828,258,128
2829,258,128
2830,258,128
2831,258,128
2832,258,128
2833,258,128
2834,258,128
2835,258,128
2836,258,128
2837,258,128
2838,258,128
2839,258,128
2840,258,128
2841,258,128
2842,258,128
2843,258,128
2844,258,128
2845,258,128
2846,258,128
2847,258,128
2848,258,128
2849,258,128
2850,258,128
2851,258,128
2852,258,128
2853,258,128
2854,258,128
2855,258,128
2856,258,128
2857,258,128
2858,258,128
2859,258,128
2860,258,128
2861,258,128
2862,258,128
2863,258,128
2864,258,128
2865,258,128
2866,258,128
2867,258,128
2868,258,128
2869,258,128
2870,258,128
2871,258,128
2872,258,128
2873,258,128
2874,258,128
2875,258,128
2876,254.4,130.4
2877,254.4,130.4
2878,254.4,130.4
2879,254.4,130.4
2880,254.4,130.4
2881,254.4,130.4
2882,254.4,130.4
2883,254.4,130.4
2884,254.4,130.4
2885,254.4,130.4
2886,254.4,130.4
2887,254.4,130.4
2888,254.4,130.4
2889,254.4,130.4
2890,254.4,130.4
2891,254.4,130.4
2892,254.4,130.4
2893,254.4,130.4
2894,254.4,130.4
2895,254.4,130.4
2896,254.4,130.4
2897,254.4,130.4
2898,254.4,130.4
2899,254.4,130.4
2900,254.4,130.4
2901,254.4,130.4
2902,254.4,130.4
2903,254.4,130.4
2904,254.4,130.4
2905,254.4,130.4
2906,254.4,130.4
2907,254.4,130.4
2908,254.4,130.4
2909,254.4,130.4
2910,254.4,130.4
2911,254.4,130.4
2912,254.4,130.4
2913,254.4,130.4
2914,254.4,130.4
2915,254.4,130.4
2916,254.4,130.4
2917,254.4,130.4
2918,254.4,130.4
2919,254.4,130.4
2920,254.4,130.4
2921,254.4,130.4
2922,254.4,130.4
2923,254.4,130.4
2924,254.4,130.4
2925,254.4,130.4
2926,254.4,130.4
2927,254.4,130.4
2928,254.4,130.4
2929,254.4,130.4
2930,250.5,133
2931,250.5,133
2932,250.5,133
2933,250.5,133
2934,250.5,133
2935,250.5,133
2936,250.5,133
2937,250.5,133
2938,250.5,133
2939,250.5,133
2940,250.5,133
2941,250.5,133
2942,250.5,133
2943,250.5,133
2944,250.5,133
2945,250.5,133
2946,250.5,133
2947,250.5,133
2948,250.5,133
2949,250.5,133
2950,250.5,133
2951,250.5,133
2952,250.5,133
2953,250.5,133
2954,250.5,133
2955,250.5,133
2956,250.5,133
2957,250.5,133
2958,249.6,133.6
2959,249.6,133.6
2960,249.6,133.6
2961,249.6,133.6
2962,249.6,133.6
2963,249.6,133.6
2964,249.6,133.6
2965,249.6,133.6
2966,249.6,133.6
2967,249.6,133.6
2968,249.6,133.6
2969,249.6,133.6
2970,249.6,133.6
2971,249.6,133.6
2972,249.6,133.6
2973,249.6,133.6
2974,249.6,133.6
2975,249.6,133.6
2976,249.6,133.6
2977,249.6,133.6
2978,249.6,133.6
2979,249.6,133.6
2980,249.6,133.6
2981,249.6,133.6
2982,249.6,133.6
2983,249.6,133.6
2984,249.6,133.6
2985,249.6,133.6
2986,249.6,133.6
2987,249.6,133.6
2988,249.6,133.6
2989,249.6,133.6
2990,249.6,133.6
2991,249.6,133.6
2992,249.6,133.6
2993,249.6,133.6
2994,249.6,133.6
2995,252,132
2996,252,132
2997,252,132
2998,252,132
2999,252,132
3000,252,132
3001,252,132
3002,252,132
3003,252,132
3004,252,132
3005,252,132
3006,252,132
3007,252,132
3008,252,132
3009,252,132
3010,252,132
3011,252,132
3012,252,132
3013,252,132
3014,252,132
3015,252,132
3016,252,132
3017,252,132
3018,252,132
3019,252,132
3020,252,132
3021,252,132
3022,252,132
3023,252,132
3024,252,132
3025,252,132
3026,252,132
3027,252,132
3028,252,132
3029,252,132
3030,252,132
3031,252,132
3032,252,132
3033,252,132
3034,252,132
3035,252,132
3036,252,132
3037,252,132
3038,252,132
3039,252,132
3040,252,132
3041,252,132
3042,252,132
3043,252,132
3044,252,132
3045,252,132
3046,252,132
3047,252,132
3048,252,132
3049,252,132
3050,252,132
3051,252,132
3052,252,132
3053,252,132
3054,252,132
3055,252,132
3056,252,132
3057,252,132
3058,252,132
3059,252,132
3060,252,132
3061,252,132
3062,255.9,129.4
3063,255.9,129.4
3064,255.9,129.4
3065,255.9,129.4
3066,255.9,129.4
3067,255.9,129.4
3068,255.9,129.4
3069,255.9,129.4
3070,255.9,129.4
3071,255.9,129.4
3072,255.9,129.4
3073,255.9,129.4
3074,255.9,129.4
3075,255.9,129.4
3076,255.9,129.4
3077,255.9,129.4
3078,255.9,129.4
3079,255.9,129.4
3080,255.9,129.4
3081,255.9,129.4
3082,255.9,129.4
3083,255.9,129.4
3084,258.3,127.8
3085,258.3,127.8
3086,258.3,127.8
3087,258.3,127.8
3088,258.3,127.8
3089,258.3,127.8
3090,258.3,127.8
3091,256.8,128.8
3092,256.8,128.8
3093,256.8,128.8
3094,256.8,128.8
3095,256.8,128.8
3096,256.8,128.8
3097,256.8,128.8
3098,256.8,128.8
3099,256.8,128.8
3100,256.8,128.8
3101,256.8,128.8
3102,256.8,128.8
3103,256.8,128.8
3104,256.8,128.8
3105,256.8,128.8
3106,256.8,128.8
3107,256.8,128.8
3108,256.8,128.8
3109,256.8,128.8
3110,256.8,128.8
3111,256.8,128.8
3112,256.8,128.8
3113,256.8,128.8
3114,256.8,128.8
3115,256.8,128.8
3116,256.8,128.8
3117,256.8,128.8
3118,256.8,128.8
3119,256.8,128.8
3120,256.8,128.8
3121,256.8,128.8
3122,256.8,128.8
3123,256.8,128.8
3124,256.8,128.8
3125,256.8,128.8
3126,256.8,128.8
3127,256.8,128.8
3128,256.8,128.8
3129,256.8,128.8
3130,256.8,128.8
3131,256.8,128.8
3132,256.8,128.8
3133,256.8,128.8
3134,256.8,128.8
3135,256.8,128.8
3136,256.8,128.8
3137,256.8,128.8
3138,256.8,128.8
3139,256.8,128.8
3140,256.8,128.8
3141,256.8,128.8
3142,256.8,128.8
3143,256.8,128.8
3144,256.8,128.8
3145,256.8,128.8
3146,256.8,128.8
3147,255.9,129.4
3148,255.9,129.4
3149,255.9,129.4
3150,255.9,129.4
3151,255.9,129.4
3152,255.9,129.4
3153,255.9,129.4
3154,255.9,129.4
3155,255.9,129.4
3156,255.9,129.4
3157,255.9,129.4
3158,255.9,129.4
3159,255.9,129.4
3160,255.9,129.4
3161,255.9,129.4
3162,255.9,129.4
3163,255.9,129.4
3164,255.9,129.4
3165,255.9,129.4
3166,255.9,129.4
3167,255.9,129.4
3168,255.9,129.4
3169,255.9,129.4
3170,255.9,129.4
3171,255.9,129.4
3172,255.9,129.4
3173,255.9,129.4
3174,255.9,129.4
3175,254.4,130.4
3176,254.4,130.4
3177,254.4,130.4
3178,254.4,130.4
3179,254.4,130.4
3180,254.4,130.4
3181,254.4,130.4
3182,254.4,130.4
3183,254.4,130.4
3184,254.4,130.4
3185,254.4,130.4
3186,254.4,130.4
3187,254.4,130.4
3188,254.4,130.4
3189,254.4,130.4
3190,254.4,130.4
3191,254.4,130.4
3192,254.4,130.4
3193,254.4,130.4
3194,254.4,130.4
3195,254.4,130.4
3196,254.4,130.4
3197,254.4,130.4
3198,254.4,130.4
3199,254.4,130.4
3200,254.4,130.4
3201,254.4,130.4
3202,254.4,130.4
3203,254.4,130.4
3204,254.4,130.4
3205,254.4,130.4
3206,254.4,130.4
3207,254.4,130.4
3208,254.4,130.4
3209,254.4,130.4
3210,254.4,130.4
3211,254.4,130.4
3212,254.4,130.4
3213,254.4,130.4
3214,260.7,126.2
3215,260.7,126.2
3216,260.7,126.2
3217,260.7,126.2
3218,260.7,126.2
3219,260.7,126.2
3220,260.7,126.2
3221,260.7,126.2
3222,260.7,126.2
3223,260.7,126.2
3224,260.7,126.2
3225,260.7,126.2
3226,260.7,126.2
3227,260.7,126.2
3228,260.7,126.2
3229,260.7,126.2
3230,260.7,126.2
3231,260.7,126.2
3232,260.7,126.2
3233,260.7,126.2
3234,260.7,126.2
3235,260.7,126.2
3236,260.7,126.2
3237,260.7,126.2
3238,260.7,126.2
3239,260.7,126.2
3240,260.7,126.2
3241,260.7,126.2
3242,260.7,126.2
3243,260.7,126.2
3244,260.7,126.2
3245,260.7,126.2
3246,260.7,126.2
3247,260.7,126.2
3248,260.7,126.2
3249,260.7,126.2
3250,260.7,126.2
3251,260.7,126.2
3252,260.7,126.2
3253,260.7,126.2
3254,260.7,126.2
3255,260.7,126.2
3256,260.7,126.2
3257,260.7,126.2
3258,260.7,126.2
3259,259.8,126.8
3260,259.8,126.8
3261,259.8,126.8
3262,259.8,126.8
3263,259.8,126.8
3264,259.8,126.8
3265,259.8,126.8
3266,259.8,126.8
3267,259.8,126.8
3268,259.8,126.8
3269,259.8,126.8
3270,259.8,126.8
3271,259.8,126.8
3272,259.8,126.8
3273,259.8,126.8
3274,259.8,126.8
3275,259.8,126.8
3276,259.8,126.8
3277,259.8,126.8
3278,259.8,126.8
3279,259.8,126.8
3280,259.8,126.8
3281,259.8,126.8
3282,259.8,126.8
3283,259.8,126.8
3284,259.8,126.8
3285,259.8,126.8
3286,259.8,126.8
3287,259.8,126.8
3288,259.8,126.8
3289,259.8,126.8
3290,259.8,126.8
3291,259.8,126.8
3292,259.8,126.8
3293,259.8,126.8
3294,259.8,126.8
3295,259.8,126.8
3296,259.8,126.8
3297,238.5,141
3298,238.5,141
3299,238.5,141
3300,238.5,141
3301,238.5,141
3302,238.5,141
3303,238.5,141
3304,238.5,141
3305,238.5,141
3306,238.5,141
3307,238.5,141
3308,238.5,141
3309,238.5,141
3310,238.5,141
3311,238.5,141
3312,238.5,141
3313,238.5,141
3314,238.5,141
3315,238.5,141
3316,238.5,141
3317,238.5,141
3318,238.5,141
3319,238.5,141
3320,238.5,141
3321,238.5,141
3322,238.5,141
3323,238.5,141
3324,238.5,141
3325,238.5,141
3326,238.5,141
3327,238.5,141
3328,238.5,141
3329,238.5,141
3330,238.5,141
3331,238.5,141
3332,238.5,141
3333,238.5,141
3334,238.5,141
3335,238.5,141
3336,238.5,141
3337,238.5,141
3338,238.5,141
3339,238.5,141
3340,238.5,141
3341,238.5,141
3342,238.5,141
3343,238.5,141
3344,238.5,141
3345,238.5,141
3346,238.5,141
3347,238.5,141
3348,238.5,141
3349,238.5,141
3350,238.5,141
3351,238.5,141
3352,238.5,141
3353,238.5,141
3354,238.5,141
3355,238.5,141
3356,238.5,141
3357,238.5,141
3358,238.5,141
3359,238.5,141
3360,238.5,141
3361,238.5,141
3362,238.5,141
3363,238.5,141
3364,239.1,140.6
3365,239.1,140.6
3366,239.1,140.6
3367,239.1,140.6
3368,239.1,140.6
3369,239.1,140.6
3370,239.1,140.6
3371,239.1,140.6
3372,239.1,140.6
3373,239.1,140.6
3374,239.1,140.6
3375,239.1,140.6
3376,239.1,140.6
3377,239.1,140.6
3378,239.1,140.6
3379,239.1,140.6
3380,239.1,140.6
3381,239.1,140.6
3382,239.1,140.6
3383,239.1,140.6
3384,239.1,140.6
3385,239.1,140.6
3386,239.1,140.6
3387,239.1,140.6
3388,239.1,140.6
3389,239.1,140.6
3390,239.1,140.6
3391,239.1,140.6
3392,239.1,140.6
3393,239.1,140.6
3394,239.1,140.6
3395,239.1,140.6
3396,239.1,140.6
3397,239.1,140.6
3398,239.1,140.6
3399,239.1,140.6
3400,234,144
3401,234,144
3402,234,144
3403,234,144
3404,234,144
3405,234,144
3406,234,144
3407,234,144
3408,234,144
3409,234,144
3410,234,144
3411,234,144
3412,234,144
3413,234,144
3414,234,144
3415,234,144
3416,234,144
3417,234,144
3418,234,144
3419,234,144
3420,234,144
3421,234,144
3422,234,144
3423,234,144
3424,234,144
3425,234,144
3426,234,144
3427,234,144
3428,234,144
3429,234,144
3430,234,144
3431,234,144
3432,234,144
3433,234,144
3434,234,144
3435,234,144
3436,234,144
3437,234,144
3438,234,144
3439,234,144
3440,234,144
3441,234,144
3442,234,144
3443,234,144
3444,234,144
3445,234,144
3446,234,144
3447,234,144
3448,234,144
3449,234,144
3450,234,144
3451,223.2,151.2
3452,223.2,151.2
3453,223.2,151.2
3454,223.2,151.2
3455,223.2,151.2
3456,223.2,151.2
3457,223.2,151.2
3458,223.2,151.2
3459,223.2,151.2
3460,223.2,151.2
3461,223.2,151.2
3462,223.2,151.2
3463,223.2,151.2
3464,223.2,151.2
3465,223.2,151.2
3466,223.2,151.2
3467,223.2,151.2
3468,223.2,151.2
3469,223.2,151.2
3470,223.2,151.2
3471,223.2,151.2
3472,223.2,151.2
3473,223.2,151.2
3474,223.2,151.2
3475,223.2,151.2
3476,223.2,151.2
3477,223.2,151.2
3478,236.4,142.4
3479,236.4,142.4
3480,236.4,142.4
3481,236.4,142.4
3482,236.4,142.4
3483,236.4,142.4
3484,236.4,142.4
3485,236.4,142.4
3486,236.4,142.4
3487,236.4,142.4
3488,236.4,142.4
3489,236.4,142.4
3490,236.4,142.4
3491,236.4,142.4
3492,236.4,142.4
3493,236.4,142.4
3494,236.4,142.4
3495,236.4,142.4
3496,236.4,142.4
3497,236.4,142.4
3498,236.4,142.4
3499,236.4,142.4
3500,236.4,142.4
3501,236.4,142.4
3502,236.4,142.4
3503,236.4,142.4
3504,233.4,144.4
3505,233.4,144.4
3506,233.4,144.4
3507,233.4,144.4
3508,233.4,144.4
3509,233.4,144.4
3510,233.4,144.4
3511,233.4,144.4
3512,233.4,144.4
3513,233.4,144.4
3514,233.4,144.4
3515,233.4,144.4
3516,233.4,144.4
3517,239.7,140.2
3518,239.7,140.2
3519,239.7,140.2
3520,239.7,140.2
3521,239.7,140.2
3522,239.7,140.2
3523,239.7,140.2
3524,239.7,140.2
3525,239.7,140.2
3526,239.7,140.2
3527,229.2,147.2
3528,229.2,147.2
3529,229.2,147.2
3530,229.2,147.2
3531,229.2,147.2
3532,229.2,147.2
3533,229.2,147.2
3534,229.2,147.2
3535,229.2,147.2
3536,229.2,147.2
3537,229.2,147.2
3538,229.2,147.2
3539,229.2,147.2
3540,229.2,147.2
3541,229.2,147.2
3542,229.2,147.2
3543,229.2,147.2
3544,229.2,147.2
3545,229.2,147.2
3546,229.2,147.2
3547,229.2,147.2
3548,229.2,147.2
3549,229.2,147.2
3550,229.2,147.2
3551,229.2,147.2
3552,229.2,147.2
3553,229.2,147.2
3554,229.2,147.2
3555,229.2,147.2
3556,229.2,147.2
3557,229.2,147.2
3558,229.2,147.2
3559,229.2,147.2
3560,229.2,147.2
3561,229.2,147.2
3562,229.2,147.2
3563,229.2,147.2
3564,229.2,147.2
3565,229.2,147.2
3566,229.2,147.2
3567,229.2,147.2
3568,229.2,147.2
3569,229.2,147.2
3570,229.2,147.2
3571,229.2,147.2
3572,229.2,147.2
3573,229.2,147.2
3574,229.2,147.2
3575,229.2,147.2
3576,229.2,147.2
3577,229.2,147.2
3578,229.2,147.2
3579,229.2,147.2
3580,229.2,147.2
3581,229.2,147.2
3582,245.1,136.6
3583,245.1,136.6
3584,245.1,136.6
3585,245.1,136.6
3586,245.1,136.6
3587,245.1,136.6
3588,244.8,136.8
3589,244.8,136.8
3590,244.8,136.8
3591,244.8,136.8
3592,244.8,136.8
3593,244.8,136.8
3594,244.8,136.8
3595,244.8,136.8
3596,244.8,136.8
3597,244.8,136.8
3598,244.8,136.8
3599,244.8,136.8
3600,244.8,136.8
3601,244.8,136.8
3602,244.8,136.8
3603,244.8,136.8
3604,244.8,136.8
3605,244.8,136.8
3606,244.8,136.8
3607,244.8,136.8
3608,244.8,136.8
3609,244.8,136.8
3610,244.8,136.8
3611,244.8,136.8
3612,244.8,136.8
3613,244.8,136.8
3614,244.8,136.8
3615,244.8,136.8
3616,244.8,136.8
3617,244.8,136.8
3618,244.8,136.8
3619,244.8,136.8
3620,244.8,136.8
3621,244.8,136.8
3622,244.8,136.8
3623,244.8,136.8
3624,244.8,136.8
3625,244.8,136.8
3626,244.8,136.8
3627,244.8,136.8
3628,244.8,136.8
3629,244.8,136.8
3630,244.8,136.8
