t_sec,symbol,bid,bid_size,ask,ask_size
1688.429,STOCK1,322.00,900,324.00,200
1690.544,STOCK1,322.00,900,335.00,900
1690.899,STOCK2,94.00,10,98.00,4500
1692.194,STOCK1,321.00,4900,335.00,900
1692.951,STOCK1,321.00,4900,334.00,10
1693.802,STOCK2,92.00,2010,98.00,4500
1694.742,STOCK1,321.00,4900,340.00,2410
1695.085,STOCK1,321.00,4900,324.00,250
1696.716,STOCK2,90.50,10,98.00,4500
1696.976,STOCK1,321.00,4900,324.00,150
1697.921,STOCK2,90.50,10,97.00,2000
1699.163,STOCK2,90.00,1110,97.00,2000
1699.325,STOCK2,90.00,1110,97.00,3000
1699.589,STOCK1,321.00,4900,333.00,200
1700.336,STOCK2,90.00,1110,97.00,8000
1700.395,STOCK2,1.00,140,97.00,8000
1700.456,STOCK1,321.00,4900,340.00,1700
1702.044,STOCK1,321.00,3900,340.00,1700
1703.124,STOCK1,325.00,2000,340.00,1700
1703.997,STOCK2,1.00,140,97.00,7500
1704.406,STOCK1,325.00,2000,340.00,1000
1704.853,STOCK1,325.00,2000,349.00,2000
1704.923,STOCK2,1.00,140,97.00,2500
1706.633,STOCK1,325.00,1000,349.00,2000
1707.466,STOCK2,70.00,500,97.00,2500
1708.343,STOCK1,325.00,1000,349.00,1000
1708.868,STOCK1,325.00,1000,347.00,200
1709.190,STOCK1,325.00,1000,349.00,200
1709.853,STOCK1,324.00,1000,349.00,200
1710.178,STOCK1,324.00,1000,350.00,700
1710.290,STOCK1,329.00,1000,350.00,700
1711.204,STOCK1,329.00,1000,348.00,250
1711.631,STOCK2,80.00,5000,97.00,2500
1712.248,STOCK1,329.00,1000,345.00,1000
1712.378,STOCK1,327.00,1000,345.00,1000
1714.302,STOCK1,327.00,1000,348.00,250
1714.878,STOCK1,330.00,1000,348.00,250
1716.242,STOCK1,331.00,1000,348.00,250
1716.343,STOCK1,330.00,1000,348.00,250
1716.727,STOCK2,81.00,1000,97.00,2500
1717.262,STOCK1,330.00,1000,347.00,200
1717.302,STOCK1,330.00,1000,345.00,1000
1717.979,STOCK1,330.00,1000,347.00,200
1718.284,STOCK2,81.00,1300,97.00,2500
1718.295,STOCK1,330.00,1000,340.00,500
1718.477,STOCK2,81.00,1600,97.00,2500
1718.617,STOCK1,331.00,2000,340.00,500
1719.729,STOCK1,331.00,3000,340.00,500
1720.917,STOCK1,331.00,2000,340.00,500
1722.381,STOCK1,331.00,2000,350.00,650
1723.557,STOCK2,81.00,1300,97.00,2500
1723.953,STOCK1,332.00,1000,350.00,650
1724.319,STOCK2,81.00,1000,97.00,2500
1724.450,STOCK1,331.00,2000,350.00,650
1724.679,STOCK1,332.00,1000,350.00,650
1726.240,STOCK1,332.00,2000,350.00,650
1726.332,STOCK1,332.00,2000,356.00,550
1726.582,STOCK1,332.00,2000,340.00,1000
1727.117,STOCK1,332.00,2000,340.00,2000
1727.369,STOCK1,332.00,1000,340.00,2000
1730.620,STOCK2,82.00,2000,97.00,2500
1731.967,STOCK1,335.00,1000,340.00,2000
1734.207,STOCK1,331.00,1000,340.00,2000
1734.218,STOCK2,83.00,5000,97.00,2500
1734.627,STOCK2,84.00,300,97.00,2500
1734.960,STOCK2,87.00,3000,97.00,2500
1735.354,STOCK1,321.00,3900,340.00,2000
1735.385,STOCK1,321.00,3900,339.00,1000
1736.114,STOCK1,321.00,2900,339.00,1000
1737.266,STOCK1,321.00,1900,339.00,1000
1738.324,STOCK1,321.00,900,339.00,1000
1738.364,STOCK2,88.00,2000,97.00,2500
1739.797,STOCK1,321.00,900,339.00,2000
1740.691,STOCK1,332.00,1000,339.00,2000
1741.949,STOCK1,332.00,500,339.00,2000
1742.141,STOCK2,90.00,5000,97.00,2500
1743.005,STOCK1,332.00,500,335.00,2000
1743.279,STOCK2,90.00,5000,95.00,3000
1744.180,STOCK2,90.00,10000,95.00,3000
1746.757,STOCK1,332.00,2500,335.00,2000
1747.034,STOCK1,332.00,500,335.00,2000
1747.198,STOCK2,90.00,10000,94.00,1000
1747.580,STOCK1,332.00,500,334.00,1000
1748.699,STOCK2,90.00,5000,94.00,1000
1749.133,STOCK2,90.00,5000,94.00,2000
1749.345,STOCK2,90.00,5000,94.00,3000
1749.540,STOCK2,90.00,5000,94.00,4000
1749.803,STOCK1,321.00,400,334.00,1000
1751.082,STOCK2,91.00,2000,94.00,4000
1751.659,STOCK2,92.00,4000,94.00,4000
1754.019,STOCK1,322.00,1000,334.00,1000
1757.700,STOCK1,322.00,1000,335.00,2000
1759.109,STOCK1,321.00,400,335.00,2000
1763.524,STOCK1,321.00,400,335.00,1000
1764.933,STOCK1,322.00,1000,335.00,1000
1765.248,STOCK1,332.00,2000,335.00,1000
1765.449,STOCK1,332.00,1000,335.00,1000
1766.652,STOCK1,332.00,1000,333.00,1000
1767.287,STOCK1,322.00,2000,333.00,1000
1767.954,STOCK1,322.00,3000,333.00,1000
1772.657,STOCK1,322.00,2000,333.00,1000
1774.694,STOCK1,322.00,2000,335.00,1000
1774.889,STOCK1,322.00,2000,332.00,1000
1774.919,STOCK1,323.00,1000,332.00,1000
1776.148,STOCK1,322.00,2000,332.00,1000
1777.657,STOCK1,322.00,2000,335.00,1000
1779.766,STOCK1,322.00,1000,335.00,1000
1779.998,STOCK1,333.00,200,335.00,1000
1782.086,STOCK1,333.00,200,339.00,2000
1784.117,STOCK1,322.00,200,339.00,2000
1785.753,STOCK1,322.00,200,332.00,4000
1787.646,STOCK2,93.00,2000,94.00,4000
1788.548,STOCK2,93.00,2000,94.00,3000
1790.391,STOCK1,323.00,1350,332.00,4000
1794.743,STOCK2,92.00,4000,94.00,3000
1798.018,STOCK1,322.00,200,332.00,4000
1798.631,STOCK1,322.00,200,332.00,5000
1799.461,STOCK2,93.00,2000,94.00,3000
1799.817,STOCK1,322.00,5200,332.00,5000
1801.038,STOCK2,92.00,4000,94.00,3000
1803.960,STOCK1,322.00,5200,331.00,1000
1806.378,STOCK1,322.00,5200,331.00,1500
1806.532,STOCK1,322.00,4200,331.00,1500
1807.153,STOCK2,93.00,4000,94.00,3000
1807.325,STOCK1,321.00,400,331.00,1500
1808.541,STOCK1,321.00,400,330.00,5000
1808.944,STOCK1,322.00,300,330.00,5000
1809.119,STOCK1,322.00,600,330.00,5000
1810.667,STOCK1,323.00,1000,330.00,5000
1812.149,STOCK1,322.00,600,330.00,5000
1813.523,STOCK1,322.00,600,329.00,250
1813.744,STOCK1,319.00,1000,329.00,250
1814.671,STOCK1,320.00,1350,329.00,250
1814.783,STOCK1,320.00,1350,329.00,500
1820.500,STOCK1,320.00,1350,328.00,1000
1821.739,STOCK1,320.00,1350,327.00,1000
1823.305,STOCK2,93.00,1000,94.00,3000
1824.059,STOCK1,320.00,1350,325.00,5000
1824.939,STOCK1,320.10,300,325.00,5000
1827.343,STOCK2,92.00,2000,94.00,3000
1828.467,STOCK1,320.10,300,325.00,6000
1829.363,STOCK1,320.20,1350,325.00,6000
1829.706,STOCK1,320.20,1350,324.00,250
1830.029,STOCK2,91.00,1000,94.00,3000
1831.207,STOCK1,320.20,1350,325.00,5250
1834.663,STOCK1,320.20,1350,324.90,1000
1840.740,STOCK1,320.20,1350,325.00,1250
1841.979,STOCK2,91.50,3000,94.00,3000
1842.311,STOCK1,316.00,2950,325.00,1250
1843.195,STOCK2,93.51,3000,94.00,3000
1846.908,STOCK1,316.00,2950,325.00,250
1851.832,STOCK1,316.00,2950,320.00,3000
1852.346,STOCK1,316.00,2950,320.00,6000
1857.530,STOCK1,316.00,2950,320.00,9000
1858.552,STOCK2,93.51,3000,94.00,2500
1867.157,STOCK1,316.00,2950,319.00,1000
1868.688,STOCK2,91.70,1000,94.00,2500
1874.596,STOCK1,316.00,7950,319.00,1000
1876.362,STOCK2,91.70,4000,94.00,2500
1878.291,STOCK1,317.00,1000,319.00,1000
1879.598,STOCK1,317.00,6000,319.00,1000
1882.071,STOCK1,317.00,5750,319.00,1000
1883.632,STOCK1,317.00,5500,319.00,1000
1883.889,STOCK1,317.00,5250,319.00,1000
1885.433,STOCK1,317.00,2250,319.00,1000
1886.048,STOCK2,91.70,4200,94.00,2500
1888.264,STOCK1,316.00,3200,319.00,1000
1889.385,STOCK1,316.00,200,319.00,1000
1891.012,STOCK1,316.00,200,318.00,1000
1893.260,STOCK1,312.00,3200,318.00,1000
1893.401,STOCK2,92.00,2000,94.00,2500
1894.601,STOCK1,316.00,300,318.00,1000
1895.239,STOCK1,312.00,500,318.00,1000
1897.672,STOCK1,312.00,500,316.00,1000
1898.208,STOCK1,312.00,500,316.00,2000
1899.966,STOCK1,311.00,4300,316.00,2000
1900.160,STOCK1,311.00,1800,316.00,2000
1901.552,STOCK1,313.00,1000,316.00,2000
1905.838,STOCK2,92.00,2000,94.00,1500
1910.223,STOCK1,311.00,1800,316.00,2000
1910.376,STOCK1,311.00,800,316.00,2000
1910.448,STOCK1,314.00,3000,316.00,2000
1912.864,STOCK1,314.00,2500,316.00,2000
1913.300,STOCK2,93.00,3000,94.00,1500
1916.481,STOCK1,314.00,1500,316.00,2000
1917.674,STOCK2,93.00,3000,94.00,500
1918.153,STOCK1,314.00,1500,316.00,3000
1918.602,STOCK2,93.51,2000,94.00,500
1919.260,STOCK1,314.00,4500,316.00,3000
1920.092,STOCK2,93.51,2000,95.00,8500
1920.659,STOCK2,93.51,2000,95.00,7500
1922.263,STOCK2,93.51,2000,95.00,6500
1922.938,STOCK2,93.51,2000,95.00,5500
1923.624,STOCK2,93.51,2000,95.00,4500
1924.252,STOCK2,93.51,2000,95.00,3500
1924.893,STOCK2,93.51,2000,95.00,2500
1925.695,STOCK2,93.51,2000,95.00,1500
1926.049,STOCK2,93.51,2000,95.00,500
1926.242,STOCK2,93.51,2000,96.00,9500
1926.575,STOCK2,93.51,2000,96.00,8500
1928.152,STOCK2,93.51,2000,96.00,7500
1928.274,STOCK2,93.51,2000,96.00,6500
1928.439,STOCK2,93.51,2000,96.00,5500
1928.674,STOCK2,93.51,2000,96.00,4500
1928.735,STOCK2,93.51,2000,96.00,3500
1928.956,STOCK2,93.51,2000,96.00,2500
1929.057,STOCK2,93.51,2000,97.00,2000
1929.106,STOCK2,93.51,2000,97.00,1000
1929.238,STOCK2,93.51,2000,98.00,4500
1930.099,STOCK2,94.99,200,98.00,4500
1933.982,STOCK2,95.00,1000,98.00,4500
1936.190,STOCK2,95.51,2000,98.00,4500
1937.395,STOCK2,95.51,2000,97.00,1000
1938.300,STOCK2,95.51,2000,97.00,2000
1939.689,STOCK1,310.00,9500,316.00,3000
1942.175,STOCK1,310.00,9500,314.00,1000
1943.063,STOCK1,310.00,5000,314.00,1000
1943.568,STOCK1,311.00,1000,314.00,1000
1944.949,STOCK1,311.00,2000,314.00,1000
1945.883,STOCK1,311.00,3000,314.00,1000
1951.347,STOCK1,311.00,3000,313.00,1000
1960.493,STOCK1,312.00,3000,313.00,1000
1961.781,STOCK1,312.00,3000,316.00,2000
1964.599,STOCK1,312.00,3000,319.00,1000
1965.806,STOCK2,95.51,2000,97.00,1990
1965.836,STOCK1,312.00,3000,320.00,200
1967.732,STOCK2,95.51,2000,97.00,1980
1968.236,STOCK1,312.00,3000,330.00,12450
1968.540,STOCK2,95.51,2000,97.00,1970
1969.017,STOCK2,95.51,2000,97.00,1960
1969.521,STOCK2,95.51,2000,97.00,1950
1973.284,STOCK2,95.52,1000,97.00,1950
1974.041,STOCK1,312.00,3000,329.00,3000
1974.716,STOCK1,312.00,3000,325.00,1000
1975.211,STOCK1,313.00,1000,325.00,1000
1975.383,STOCK1,313.00,2000,325.00,1000
1975.880,STOCK1,315.00,10,325.00,1000
1978.096,STOCK1,315.00,10,325.00,2000
1980.096,STOCK1,316.00,1000,325.00,2000
1980.250,STOCK1,316.00,2000,325.00,2000
1982.437,STOCK1,316.00,2000,324.00,1000
1982.974,STOCK1,316.00,2000,320.00,1000
1983.230,STOCK2,96.99,2000,97.00,1950
1989.193,STOCK2,96.99,2000,97.00,950
1990.309,STOCK2,96.99,2000,98.00,4450
1991.093,STOCK2,96.99,2000,98.00,3450
1991.705,STOCK2,96.99,2000,98.00,2450
1992.531,STOCK1,316.00,2000,320.00,6000
1992.674,STOCK2,96.99,2000,98.00,1450
1992.774,STOCK2,96.99,2000,98.00,450
1992.935,STOCK2,96.99,2000,99.00,1000
1993.750,STOCK1,312.00,3000,320.00,6000
1995.249,STOCK1,312.00,3000,320.00,7000
1997.302,STOCK2,98.99,2000,99.00,1000
1997.544,STOCK1,312.00,1000,320.00,7000
2001.070,STOCK1,305.00,1700,320.00,7000
2001.558,STOCK1,305.00,700,320.00,7000
2002.593,STOCK1,302.00,300,320.00,7000
2003.997,STOCK2,98.99,2000,103.00,500
2004.007,STOCK2,98.99,2000,103.90,275
2004.110,STOCK2,98.99,2000,104.00,4275
2004.293,STOCK2,98.99,2000,104.00,3775
2005.269,STOCK2,100.00,10,104.00,3775
2006.240,STOCK2,100.00,10,103.90,3000
2010.719,STOCK1,302.00,300,315.00,1000
2011.093,STOCK2,100.00,10,103.80,1000
2011.459,STOCK2,100.00,10,103.80,2000
2011.633,STOCK2,100.00,10,103.80,3000
2014.071,STOCK2,100.00,1010,103.80,3000
2014.260,STOCK2,100.00,1010,103.80,2000
2015.110,STOCK1,302.00,300,315.00,2000
2015.140,STOCK2,100.00,1010,103.80,1000
2015.140,STOCK2,100.00,1010,102.00,1000
2017.309,STOCK1,301.00,300,315.00,2000
2017.441,STOCK2,100.00,510,102.00,1000
2021.233,STOCK1,302.00,1000,315.00,2000
2021.438,STOCK1,302.00,1000,314.00,1000
2023.173,STOCK2,100.00,510,101.00,1000
2024.691,STOCK2,100.00,510,102.00,1000
2024.926,STOCK2,100.00,10,102.00,1000
2025.210,STOCK2,101.00,2000,102.00,1000
2025.220,STOCK1,302.00,1000,314.00,2000
2025.354,STOCK2,101.00,2000,103.90,4500
2028.435,STOCK1,302.00,1000,313.00,1000
2031.331,STOCK2,101.00,2000,103.90,3500
2033.386,STOCK2,101.00,2000,103.90,2500
2033.597,STOCK2,101.00,2000,103.90,1500
2034.055,STOCK2,101.00,2000,103.90,1400
2034.843,STOCK2,101.00,2000,103.90,400
2035.159,STOCK2,101.00,2000,104.00,3675
2035.925,STOCK2,101.00,2000,104.00,3575
2036.676,STOCK1,302.00,1000,310.00,400
2037.407,STOCK2,101.00,2000,104.00,3475
2037.477,STOCK1,302.00,1000,310.00,800
2037.991,STOCK1,302.00,1000,310.00,1200
2038.246,STOCK1,302.00,1000,310.00,1600
2038.256,STOCK2,101.00,2000,104.00,3375
2039.336,STOCK2,101.00,2000,104.00,3275
2039.859,STOCK2,101.00,2000,104.00,3175
2040.072,STOCK2,101.00,2000,104.00,3075
2040.337,STOCK2,101.00,2000,104.00,2975
2040.499,STOCK2,101.00,2000,104.00,2875
2040.862,STOCK2,101.00,2000,104.00,2775
2041.114,STOCK1,300.00,2490,310.00,1600
2041.214,STOCK1,300.00,2490,308.00,1000
2041.590,STOCK2,101.00,2000,104.00,2675
2042.888,STOCK2,101.00,2000,104.00,3175
2046.395,STOCK2,101.00,2000,104.00,3075
2047.161,STOCK2,101.00,2000,104.00,2975
2047.825,STOCK2,102.00,1000,104.00,2975
2047.835,STOCK1,300.00,2030,308.00,1000
2048.006,STOCK2,102.00,2000,104.00,2975
2048.231,STOCK2,102.00,3000,104.00,2975
2048.374,STOCK2,102.00,3000,104.00,2875
2049.061,STOCK2,102.00,3000,104.00,2775
2049.475,STOCK2,102.00,3000,104.00,2675
2051.781,STOCK2,102.00,3000,103.90,3000
2056.610,STOCK2,102.00,3000,103.89,500
2056.771,STOCK2,102.00,3000,103.90,2500
2057.641,STOCK2,102.00,3000,103.89,1000
2058.320,STOCK1,300.00,2030,307.00,400
2058.806,STOCK2,102.10,1000,103.89,1000
2060.243,STOCK1,300.00,2030,306.00,1000
2060.719,STOCK2,102.10,1000,103.90,2500
2062.046,STOCK2,102.10,1000,103.90,1500
2062.833,STOCK2,102.10,1000,103.89,500
2062.884,STOCK2,102.10,1000,103.90,1000
2062.954,STOCK2,102.11,500,103.90,1000
2063.772,STOCK2,102.11,500,103.99,500
2064.234,STOCK2,102.11,500,104.00,2175
2066.540,STOCK1,301.00,100,306.00,1000
2066.943,STOCK1,301.00,200,306.00,1000
2067.633,STOCK2,102.11,500,104.00,1175
2067.806,STOCK1,301.00,1200,306.00,1000
2068.081,STOCK1,301.00,2200,306.00,1000
2068.141,STOCK1,301.00,170,306.00,1000
2069.122,STOCK2,102.11,500,104.00,175
2069.943,STOCK2,102.11,500,103.90,3000
2070.399,STOCK1,300.00,170,306.00,1000
2070.953,STOCK2,102.11,500,103.90,2000
2072.524,STOCK2,102.12,1000,103.90,2000
2073.457,STOCK2,102.12,1000,103.90,1000
2077.342,STOCK1,300.00,170,305.00,4500
2078.395,STOCK2,102.12,1000,104.00,175
2079.244,STOCK2,102.12,1000,105.00,6035
2079.947,STOCK2,102.12,1000,105.00,5035
2080.158,STOCK1,300.00,170,305.00,5500
2080.502,STOCK1,300.00,170,304.00,1000
2081.253,STOCK1,295.00,5000,304.00,1000
2082.393,STOCK1,295.00,5000,300.00,2000
2083.534,STOCK2,103.90,1000,105.00,5035
2089.588,STOCK1,297.00,1000,300.00,2000
2089.738,STOCK1,297.00,2000,300.00,2000
2089.932,STOCK1,297.00,2000,300.00,1500
2090.244,STOCK1,297.00,2000,300.00,1000
2095.256,STOCK1,297.00,2000,298.00,1000
2096.135,STOCK1,297.00,2000,300.00,1000
2099.114,STOCK1,297.00,2000,298.00,1000
2100.109,STOCK2,104.00,500,105.00,5035
2100.805,STOCK1,297.00,2000,300.00,1000
2102.184,STOCK1,297.00,2000,298.00,1000
2103.812,STOCK1,297.00,2000,300.00,1000
2104.692,STOCK1,297.00,2000,298.00,1000
2104.957,STOCK2,104.10,1000,105.00,5035
2105.796,STOCK1,297.00,1000,298.00,1000
2106.131,STOCK1,297.00,1000,298.00,2000
2106.295,STOCK1,297.00,1000,298.00,3000
2107.308,STOCK1,297.00,1000,298.00,4000
2108.798,STOCK1,297.00,1000,298.00,3000
2109.432,STOCK1,297.00,1000,298.00,2000
2110.582,STOCK1,297.00,1000,298.00,2500
2113.214,STOCK1,297.00,1000,298.00,1500
2113.214,STOCK1,297.00,1000,298.00,500
2115.904,STOCK1,297.00,1000,297.99,400
2117.786,STOCK1,295.00,5000,297.99,400
2118.334,STOCK2,104.10,1000,105.00,4535
2118.687,STOCK1,295.00,5000,300.00,900
2122.261,STOCK1,295.00,5000,296.00,1000
2123.415,STOCK2,104.10,1000,105.00,4035
2124.215,STOCK2,104.10,1000,105.00,3535
2125.584,STOCK2,104.10,1000,105.00,3035
2125.787,STOCK1,295.00,6000,296.00,1000
2126.258,STOCK2,104.10,1000,105.00,2535
2126.913,STOCK2,104.10,1000,105.00,2035
2127.802,STOCK2,104.10,1000,105.00,1535
2128.145,STOCK1,295.00,6000,299.00,1000
2131.764,STOCK1,295.00,6000,298.99,400
2131.764,STOCK1,295.00,6000,298.99,800
2131.875,STOCK1,295.00,6000,298.99,1200
2131.966,STOCK1,295.00,6000,296.00,500
2132.191,STOCK1,295.00,6000,296.00,1500
2132.342,STOCK2,104.10,1000,105.00,1035
2136.005,STOCK2,104.00,500,105.00,1035
2136.434,STOCK2,102.00,3000,105.00,1035
2136.475,STOCK1,295.00,6000,296.00,500
2140.176,STOCK2,102.00,3000,105.00,35
2140.436,STOCK1,295.00,6000,298.99,700
2141.194,STOCK1,295.00,6000,296.00,1000
2141.640,STOCK1,295.00,6000,295.50,1000
2142.181,STOCK1,295.00,6000,295.50,2000
2142.596,STOCK1,295.00,6000,295.50,1500
2143.566,STOCK1,295.00,5000,295.50,1500
2143.841,STOCK1,295.00,5000,295.50,1000
2144.458,STOCK1,295.00,5000,295.50,500
2144.689,STOCK1,295.00,5000,296.00,1000
2144.794,STOCK1,295.00,5000,296.00,500
2144.956,STOCK1,295.00,5000,298.99,700
2145.564,STOCK1,295.00,5000,298.99,200
2146.921,STOCK1,295.00,5000,296.00,1000
2148.056,STOCK1,295.00,5000,296.00,2000
2148.926,STOCK1,295.00,5000,296.00,1500
2149.451,STOCK1,295.00,5000,296.00,1000
2149.594,STOCK1,295.00,5000,296.00,500
2149.714,STOCK1,295.00,5000,298.99,200
2152.144,STOCK1,295.00,5000,299.00,200
2155.824,STOCK1,295.00,5000,296.00,1000
2157.110,STOCK1,295.00,5000,296.00,500
2157.882,STOCK1,295.00,5000,299.00,200
2160.183,STOCK1,295.00,5000,296.00,1000
2161.235,STOCK1,295.00,5000,296.00,500
2161.465,STOCK1,295.00,5000,299.00,200
2161.506,STOCK1,295.00,5000,300.00,600
2165.519,STOCK1,296.00,1000,300.00,600
2174.073,STOCK2,102.00,3000,104.00,500
2175.229,STOCK2,102.25,3000,104.00,500
2175.813,STOCK2,102.25,6000,104.00,500
2176.854,STOCK2,102.25,9000,104.00,500
2179.168,STOCK1,296.00,1000,298.00,400
2181.859,STOCK1,295.00,5000,298.00,400
2184.792,STOCK1,295.00,4000,298.00,400
2185.974,STOCK1,295.00,4000,297.00,1000
2187.680,STOCK1,292.00,5000,297.00,1000
2188.417,STOCK1,296.00,100,297.00,1000
2191.047,STOCK2,102.30,1000,104.00,500
2191.203,STOCK1,292.00,5000,297.00,1000
2195.898,STOCK1,292.00,5000,298.00,400
2198.859,STOCK1,292.00,5000,295.00,2000
2199.100,STOCK1,293.00,100,295.00,2000
2219.655,STOCK2,102.30,1000,108.00,10
2219.880,STOCK2,102.33,1000,108.00,10
2220.053,STOCK2,102.33,2000,108.00,10
2221.300,STOCK2,102.33,3000,108.00,10
2221.462,STOCK2,102.33,4000,108.00,10
2221.634,STOCK2,102.33,5000,108.00,10
2221.807,STOCK2,102.33,6000,108.00,10
2224.785,STOCK1,292.01,400,295.00,2000
2227.040,STOCK1,292.00,4400,295.00,2000
2229.928,STOCK1,292.00,4400,294.00,400
2230.443,STOCK2,102.33,5000,108.00,10
2231.275,STOCK1,292.00,3400,294.00,400
2233.355,STOCK2,102.33,5000,108.00,510
2233.456,STOCK2,103.00,1000,108.00,510
2233.788,STOCK2,103.00,1000,106.00,1000
2242.571,STOCK2,103.10,1000,106.00,1000
2243.964,STOCK1,292.01,650,294.00,400
2245.615,STOCK1,292.01,650,294.00,1400
2245.798,STOCK1,292.01,650,294.00,2400
2245.984,STOCK1,292.01,650,294.00,3400
2248.889,STOCK1,292.50,5000,294.00,3400
2249.578,STOCK1,292.50,10000,294.00,3400
2249.843,STOCK2,103.10,1000,108.00,510
2251.758,STOCK2,103.10,1000,109.00,3510
2251.910,STOCK2,103.10,1000,110.00,6510
2252.262,STOCK2,103.10,1000,110.00,5510
2253.078,STOCK2,103.10,1000,110.00,4510
2253.251,STOCK1,292.50,10000,294.00,2400
2253.623,STOCK2,103.10,1000,110.00,3510
2254.177,STOCK2,103.10,1000,110.00,2510
2254.220,STOCK1,292.50,10000,294.00,1400
2254.737,STOCK2,103.10,1000,110.00,1510
2255.353,STOCK2,103.10,1000,110.00,510
2255.887,STOCK2,103.10,1000,115.00,610
2256.433,STOCK2,103.10,1000,120.00,6585
2257.709,STOCK2,105.00,1000,120.00,6585
2257.872,STOCK2,105.00,2000,120.00,6585
2259.683,STOCK1,293.00,100,294.00,1400
2261.516,STOCK2,105.00,2000,115.00,1000
2262.600,STOCK2,105.00,3000,115.00,1000
2263.084,STOCK1,293.00,100,294.00,400
2263.307,STOCK2,105.00,4000,115.00,1000
2263.448,STOCK2,105.00,5000,115.00,1000
2263.599,STOCK2,105.00,6000,115.00,1000
2264.162,STOCK2,105.00,7000,115.00,1000
2264.324,STOCK2,105.00,8000,115.00,1000
2264.476,STOCK2,105.00,9000,115.00,1000
2264.678,STOCK2,105.00,9000,114.00,5000
2264.824,STOCK1,293.00,100,294.00,900
2267.336,STOCK1,290.00,1300,294.00,900
2269.196,STOCK2,106.00,1000,114.00,5000
2269.327,STOCK2,106.00,2000,114.00,5000
2269.481,STOCK2,106.00,3000,114.00,5000
2269.613,STOCK2,106.00,4000,114.00,5000
2269.783,STOCK2,106.00,5000,114.00,5000
2271.285,STOCK2,106.25,3000,114.00,5000
2271.511,STOCK2,106.25,3000,113.00,200
2272.161,STOCK2,107.00,4900,113.00,200
2272.798,STOCK2,107.00,4900,113.00,400
2274.789,STOCK2,107.00,4900,113.00,600
2275.044,STOCK2,107.00,4900,113.00,800
2275.307,STOCK2,107.00,4900,113.00,1000
2275.852,STOCK2,109.00,4900,113.00,1000
2276.481,STOCK1,290.00,300,294.00,900
2279.055,STOCK2,110.00,640,113.00,1000
2280.588,STOCK1,293.00,1000,294.00,900
2281.712,STOCK2,112.80,5000,113.00,1000
2281.832,STOCK1,290.00,300,294.00,900
2285.284,STOCK2,109.00,540,113.00,1000
2288.373,STOCK2,110.00,3000,113.00,1000
2288.534,STOCK2,112.00,1000,113.00,1000
2290.570,STOCK2,112.00,1000,115.00,2000
2292.277,STOCK2,112.00,1000,115.00,1000
2293.454,STOCK1,290.00,300,293.00,1000
2295.657,STOCK1,290.01,650,293.00,1000
2295.688,STOCK1,290.01,650,293.00,2000
2296.483,STOCK2,112.00,1000,114.00,5000
2297.217,STOCK1,290.01,650,293.00,4000
2303.782,STOCK1,290.11,650,293.00,4000
2312.362,STOCK1,288.00,1500,293.00,4000
2313.173,STOCK1,291.00,1000,293.00,4000
2313.344,STOCK1,288.00,500,293.00,4000
2314.029,STOCK1,287.00,2500,293.00,4000
2315.719,STOCK1,287.00,1500,293.00,4000
2316.984,STOCK1,287.00,500,293.00,4000
2318.992,STOCK1,287.00,500,292.00,1000
2319.449,STOCK1,285.00,4180,292.00,1000
2326.080,STOCK2,112.00,1000,114.00,4000
2326.936,STOCK1,286.00,300,292.00,1000
2327.983,STOCK1,285.00,3010,292.00,1000
2328.912,STOCK1,285.00,1540,292.00,1000
2329.508,STOCK1,285.00,1540,292.00,900
2332.162,STOCK1,286.00,300,292.00,900
2332.475,STOCK1,285.00,4840,292.00,900
2332.894,STOCK1,285.00,4840,290.00,2000
2332.946,STOCK1,285.00,3840,290.00,2000
2333.048,STOCK1,285.00,2780,290.00,2000
2333.783,STOCK1,285.00,1780,290.00,2000
2336.084,STOCK1,280.00,11000,290.00,2000
2339.124,STOCK2,112.00,1000,114.00,3000
2340.237,STOCK1,281.00,100,290.00,2000
2341.046,STOCK1,281.00,200,290.00,2000
2342.160,STOCK2,112.00,1000,114.00,2000
2345.328,STOCK1,281.00,200,288.00,1000
2345.808,STOCK1,280.00,10200,288.00,1000
2348.048,STOCK1,280.00,10000,288.00,1000
2349.204,STOCK2,112.00,1000,114.00,1000
2350.512,STOCK2,112.00,1000,114.99,1000
2351.075,STOCK1,280.00,10000,287.00,1000
2351.513,STOCK2,112.00,1000,115.00,7900
2351.987,STOCK1,280.00,10000,287.00,2000
2354.813,STOCK1,280.00,9000,287.00,2000
2355.645,STOCK1,280.00,9000,282.00,500
2356.532,STOCK2,112.00,1000,115.00,6900
2357.288,STOCK1,280.00,9000,282.00,1000
2360.008,STOCK2,113.00,5000,115.00,6900
2360.370,STOCK2,113.00,5000,114.00,100
2363.169,STOCK2,113.20,1000,114.00,100
2363.312,STOCK2,113.20,2000,114.00,100
2363.464,STOCK2,113.20,3000,114.00,100
2363.948,STOCK2,113.20,4000,114.00,100
2364.257,STOCK2,113.20,5000,114.00,100
2364.442,STOCK2,113.20,6000,114.00,100
2364.577,STOCK2,113.20,7000,114.00,100
2364.799,STOCK2,113.20,8000,114.00,100
2365.006,STOCK2,113.20,9000,114.00,100
2366.778,STOCK1,280.00,4000,282.00,1000
2367.521,STOCK2,113.30,5000,114.00,100
2369.836,STOCK1,280.00,4000,281.00,200
2371.100,STOCK2,113.30,4700,114.00,100
