id,t_sec,symbol,price,qty,taker_side,buyer,seller,bid,ask
374,915.761,STOCK2,121.00,100,sell,T-003,T-020,121.00,124.00
375,915.761,STOCK2,120.00,200,sell,T-025,T-020,121.00,124.00
376,923.180,STOCK2,124.00,2000,buy,T-035,T-018,120.00,124.00
377,923.180,STOCK2,125.00,100,buy,T-035,T-010,120.00,124.00
378,923.180,STOCK2,125.00,900,buy,T-035,T-026,120.00,124.00
379,928.979,STOCK1,285.00,1000,sell,T-007,T-013,285.00,288.00
380,931.915,STOCK2,122.00,10,buy,ME,T-005,121.00,122.00
381,931.915,STOCK2,129.00,2,buy,ME,T-024,121.00,122.00
382,931.915,STOCK2,130.00,88,buy,ME,T-018,121.00,122.00
383,941.285,STOCK1,285.00,500,sell,T-002,T-004,285.00,288.00
384,941.285,STOCK1,280.10,100,sell,T-029,T-004,285.00,288.00
385,941.285,STOCK1,280.10,100,sell,T-029,T-004,285.00,288.00
386,941.285,STOCK1,280.10,100,sell,T-029,T-004,285.00,288.00
387,941.285,STOCK1,280.00,200,sell,T-033,T-004,285.00,288.00
388,948.256,STOCK2,125.00,500,buy,T-011,T-018,121.00,125.00
389,957.789,STOCK2,125.00,1000,buy,T-013,T-018,121.00,125.00
390,961.492,STOCK2,125.00,500,buy,T-011,T-018,121.00,125.00
391,964.092,STOCK2,121.00,1000,sell,T-015,T-034,121.00,130.00
392,978.626,STOCK1,281.00,500,buy,T-007,T-034,280.00,281.00
393,979.477,STOCK1,281.00,500,buy,T-007,T-034,280.00,281.00
394,981.245,STOCK2,128.00,1000,buy,T-004,T-018,123.00,128.00
395,993.239,STOCK1,280.00,1000,sell,T-033,T-034,280.00,283.00
396,999.003,STOCK1,283.00,1000,buy,T-004,T-019,280.00,283.00
397,1000.784,STOCK1,283.50,300,buy,T-004,T-009,280.00,283.50
398,1000.784,STOCK1,284.00,700,buy,T-004,T-031,280.00,283.50
399,1001.769,STOCK1,284.00,1000,buy,T-004,T-031,280.00,284.00
400,1002.822,STOCK1,284.00,1000,buy,T-004,T-031,280.00,284.00
401,1003.273,STOCK1,284.00,300,buy,T-034,T-031,280.00,284.00
402,1003.273,STOCK1,285.00,700,buy,T-034,T-001,280.00,284.00
403,1003.809,STOCK1,285.00,300,buy,T-004,T-001,280.00,285.00
404,1003.809,STOCK1,285.00,700,buy,T-004,T-010,280.00,285.00
405,1006.749,STOCK1,285.00,300,buy,T-004,T-010,280.00,285.00
406,1006.749,STOCK1,288.00,700,buy,T-004,T-034,280.00,285.00
407,1007.188,STOCK1,288.00,500,buy,T-004,T-002,280.00,288.00
408,1007.188,STOCK1,290.00,500,buy,T-004,T-001,280.00,288.00
409,1008.899,STOCK1,290.00,1000,buy,T-004,T-036,280.00,290.00
410,1010.664,STOCK1,290.00,1000,buy,T-018,T-036,280.00,290.00
411,1010.664,STOCK1,291.00,300,buy,T-018,T-009,280.00,290.00
412,1010.664,STOCK1,295.00,300,buy,T-018,T-009,280.00,290.00
413,1010.664,STOCK1,298.90,400,buy,T-018,T-025,280.00,290.00
414,1012.322,STOCK1,298.90,100,buy,T-004,T-025,280.00,298.90
415,1012.322,STOCK1,299.00,900,buy,T-004,T-017,280.00,298.90
416,1022.228,STOCK2,122.10,1000,sell,T-019,T-004,122.10,125.00
417,1022.889,STOCK2,122.00,1000,sell,T-033,T-004,122.00,125.00
418,1023.546,STOCK2,122.00,1000,sell,T-033,T-004,122.00,124.00
419,1024.358,STOCK2,122.00,1000,sell,T-033,T-004,122.00,124.00
420,1025.018,STOCK2,122.00,1000,sell,T-033,T-004,122.00,124.00
421,1025.716,STOCK2,122.00,1000,sell,T-033,T-034,122.00,124.00
422,1028.884,STOCK2,121.00,500,sell,T-025,T-004,121.00,124.00
423,1028.884,STOCK2,120.00,500,sell,T-025,T-004,121.00,124.00
424,1031.404,STOCK2,124.00,1000,buy,T-034,T-024,120.00,124.00
425,1032.269,STOCK2,124.00,1000,buy,T-034,T-024,120.00,124.00
426,1033.894,STOCK2,120.00,300,sell,T-025,T-024,120.00,122.00
427,1033.894,STOCK2,120.00,1000,sell,T-014,T-024,120.00,122.00
428,1033.894,STOCK2,119.00,300,sell,T-009,T-024,120.00,122.00
429,1033.894,STOCK2,119.00,300,sell,T-009,T-024,120.00,122.00
430,1033.894,STOCK2,119.00,300,sell,T-009,T-024,120.00,122.00
431,1033.894,STOCK2,119.00,1000,sell,T-020,T-024,120.00,122.00
432,1033.894,STOCK2,118.00,1000,sell,T-020,T-024,120.00,122.00
433,1033.894,STOCK2,116.00,800,sell,T-020,T-024,120.00,122.00
434,1037.176,STOCK1,284.00,500,sell,T-032,T-004,284.00,295.00
435,1037.176,STOCK1,283.00,250,sell,T-008,T-004,284.00,295.00
436,1037.176,STOCK1,282.00,10,sell,T-005,T-004,284.00,295.00
437,1037.176,STOCK1,280.00,240,sell,T-033,T-004,284.00,295.00
438,1044.438,STOCK2,120.00,2500,sell,T-033,T-035,120.00,122.00
439,1044.438,STOCK2,117.00,500,sell,T-006,T-035,120.00,122.00
440,1047.010,STOCK2,120.00,30,buy,T-038,T-033,117.00,120.00
441,1049.591,STOCK2,117.00,500,sell,T-006,T-004,117.00,120.00
442,1049.591,STOCK2,116.00,500,sell,T-020,T-004,117.00,120.00
443,1058.218,STOCK1,288.00,10,buy,T-004,T-005,286.00,288.00
444,1058.218,STOCK1,290.00,990,buy,T-004,T-001,286.00,288.00
445,1061.000,STOCK1,286.00,250,sell,T-008,T-034,286.00,290.00
446,1061.000,STOCK1,286.00,250,sell,T-008,T-034,286.00,290.00
447,1061.000,STOCK1,286.00,250,sell,T-008,T-034,286.00,290.00
448,1061.000,STOCK1,286.00,250,sell,T-008,T-034,286.00,290.00
449,1061.973,STOCK2,116.00,1000,sell,T-020,T-004,116.00,119.00
450,1069.008,STOCK1,289.00,1000,sell,T-027,T-034,289.00,290.00
451,1073.692,STOCK2,119.00,2500,buy,T-024,T-033,116.00,119.00
452,1083.523,STOCK2,117.00,500,buy,T-011,T-003,116.00,117.00
453,1084.549,STOCK1,289.00,500,buy,T-004,T-032,287.00,289.00
454,1084.549,STOCK1,289.00,500,buy,T-004,T-010,287.00,289.00
455,1085.618,STOCK2,117.00,500,buy,T-011,T-003,116.00,117.00
456,1086.214,STOCK2,117.00,500,buy,T-011,T-003,116.00,117.00
457,1086.417,STOCK1,289.00,500,buy,T-004,T-010,287.00,289.00
458,1086.417,STOCK1,290.00,10,buy,T-004,T-001,287.00,289.00
459,1086.417,STOCK1,295.00,490,buy,T-004,T-018,287.00,289.00
460,1088.767,STOCK2,117.00,500,buy,T-011,T-003,116.00,117.00
461,1088.896,STOCK2,117.00,500,buy,T-011,T-003,116.00,117.00
462,1089.427,STOCK2,117.00,500,buy,T-011,T-003,116.00,117.00
463,1089.920,STOCK2,117.00,500,buy,T-011,T-003,116.00,117.00
464,1090.498,STOCK2,117.00,500,buy,T-011,T-003,116.00,117.00
465,1092.486,STOCK2,116.00,700,sell,T-020,T-004,116.00,117.00
466,1092.486,STOCK2,116.00,300,sell,T-020,T-004,116.00,117.00
467,1093.504,STOCK2,116.00,700,sell,T-020,T-004,116.00,117.00
468,1093.504,STOCK2,115.50,300,sell,T-024,T-004,116.00,117.00
469,1095.741,STOCK2,115.50,1000,sell,T-024,T-004,115.50,117.00
470,1099.866,STOCK2,115.50,700,sell,T-024,T-004,115.50,117.00
471,1099.866,STOCK2,115.00,300,sell,T-020,T-004,115.50,117.00
472,1113.943,STOCK2,117.00,100,buy,T-013,T-026,116.00,117.00
473,1113.943,STOCK2,118.00,30,buy,T-013,T-038,116.00,117.00
474,1113.943,STOCK2,118.00,370,buy,T-013,T-033,116.00,117.00
475,1118.703,STOCK2,116.00,1000,sell,T-037,T-020,116.00,117.00
476,1120.641,STOCK2,115.00,500,sell,T-020,T-013,115.00,117.00
477,1121.421,STOCK2,115.00,200,sell,T-020,T-013,115.00,117.00
478,1121.421,STOCK2,115.00,300,sell,T-020,T-013,115.00,117.00
479,1122.130,STOCK2,117.00,300,buy,T-029,T-026,115.00,117.00
480,1122.637,STOCK2,115.00,1000,sell,T-014,T-020,115.00,117.00
481,1127.746,STOCK1,293.00,1500,buy,T-034,T-024,287.50,293.00
482,1127.746,STOCK1,294.00,500,buy,T-034,T-027,287.50,293.00
483,1129.551,STOCK1,294.00,500,buy,T-004,T-027,287.50,294.00
484,1129.551,STOCK1,295.00,500,buy,T-004,T-018,287.50,294.00
485,1130.845,STOCK1,295.00,1000,buy,T-004,T-018,290.00,295.00
486,1132.814,STOCK1,295.00,10,buy,T-004,T-018,290.00,295.00
487,1132.814,STOCK1,299.00,100,buy,T-004,T-017,290.00,295.00
488,1132.814,STOCK1,299.00,890,buy,T-004,T-037,290.00,295.00
489,1137.576,STOCK2,117.00,700,buy,T-024,T-026,115.00,117.00
490,1137.576,STOCK2,117.00,1000,buy,T-024,T-026,115.00,117.00
491,1137.576,STOCK2,117.00,800,buy,T-024,T-026,115.00,117.00
492,1140.908,STOCK2,115.00,1000,sell,T-012,T-004,115.00,118.00
493,1143.071,STOCK2,118.00,100,buy,T-002,T-033,112.50,118.00
494,1143.696,STOCK2,112.50,500,sell,T-014,T-004,112.50,118.00
495,1143.696,STOCK2,111.00,300,sell,T-009,T-004,112.50,118.00
496,1143.696,STOCK2,111.00,200,sell,T-009,T-004,112.50,118.00
497,1144.000,STOCK2,118.00,100,buy,T-002,T-033,111.00,118.00
498,1146.812,STOCK2,111.00,100,sell,T-009,T-004,111.00,118.00
499,1146.812,STOCK2,110.00,370,sell,T-014,T-004,111.00,118.00
500,1146.812,STOCK2,110.00,530,sell,T-025,T-004,111.00,118.00
501,1155.463,STOCK1,292.10,300,sell,T-029,T-003,292.10,294.00
502,1155.463,STOCK1,292.00,500,sell,T-007,T-003,292.10,294.00
503,1155.463,STOCK1,292.00,500,sell,T-007,T-003,292.10,294.00
504,1155.463,STOCK1,292.00,500,sell,T-007,T-003,292.10,294.00
505,1155.463,STOCK1,292.00,300,sell,T-029,T-003,292.10,294.00
506,1155.463,STOCK1,291.00,500,sell,T-007,T-003,292.10,294.00
507,1155.463,STOCK1,291.00,500,sell,T-007,T-003,292.10,294.00
508,1155.463,STOCK1,291.00,500,sell,T-007,T-003,292.10,294.00
509,1155.463,STOCK1,291.00,400,sell,T-007,T-003,292.10,294.00
510,1157.372,STOCK1,292.00,100,buy,T-002,T-033,291.00,292.00
511,1157.783,STOCK1,292.00,100,buy,T-002,T-033,291.00,292.00
512,1158.843,STOCK1,292.00,100,buy,T-002,T-033,291.00,292.00
513,1160.128,STOCK1,291.00,100,sell,T-007,T-034,291.00,292.00
514,1160.128,STOCK1,291.00,500,sell,T-007,T-034,291.00,292.00
515,1160.128,STOCK1,291.00,500,sell,T-007,T-034,291.00,292.00
516,1160.128,STOCK1,287.50,250,sell,T-008,T-034,291.00,292.00
517,1160.128,STOCK1,287.50,250,sell,T-008,T-034,291.00,292.00
518,1160.128,STOCK1,287.00,400,sell,T-007,T-034,291.00,292.00
519,1161.452,STOCK1,292.00,100,buy,T-002,T-033,286.00,292.00
520,1162.192,STOCK1,292.00,1000,buy,T-004,T-033,286.00,292.00
521,1171.431,STOCK2,116.00,500,buy,T-011,T-017,113.00,116.00
522,1171.946,STOCK2,116.00,500,buy,T-011,T-017,113.00,116.00
523,1191.930,STOCK1,287.00,500,sell,T-024,T-013,287.00,292.00
524,1191.941,STOCK2,115.00,100,sell,T-026,T-002,115.00,116.00
525,1192.905,STOCK2,115.00,100,sell,T-026,T-002,115.00,116.00
526,1193.738,STOCK2,115.00,100,sell,T-026,T-002,115.00,116.00
527,1194.787,STOCK2,115.00,100,sell,T-026,T-002,115.00,116.00
528,1195.534,STOCK2,115.00,100,sell,T-026,T-002,115.00,116.00
529,1195.966,STOCK2,115.00,100,sell,T-026,T-002,115.00,116.00
530,1196.107,STOCK2,115.00,100,sell,T-026,T-002,115.00,116.00
531,1196.247,STOCK2,115.00,100,sell,T-026,T-002,115.00,116.00
532,1196.399,STOCK2,115.00,100,sell,T-026,T-002,115.00,116.00
533,1196.549,STOCK2,114.00,100,sell,T-017,T-002,114.00,116.00
534,1206.734,STOCK1,291.00,1000,buy,T-004,T-037,288.00,291.00
535,1216.881,STOCK2,112.00,900,sell,T-017,T-020,112.00,116.00
536,1216.881,STOCK2,111.11,1000,sell,T-015,T-020,112.00,116.00
537,1216.881,STOCK2,111.10,100,sell,T-019,T-020,112.00,116.00
538,1220.293,STOCK2,111.10,100,sell,T-019,T-002,111.10,116.00
539,1221.243,STOCK2,111.10,100,sell,T-019,T-002,111.10,116.00
540,1222.053,STOCK2,111.10,100,sell,T-019,T-002,111.10,116.00
541,1222.264,STOCK2,111.10,100,sell,T-019,T-002,111.10,116.00
542,1233.323,STOCK2,112.10,250,sell,T-008,T-035,112.10,115.00
543,1233.323,STOCK2,111.10,500,sell,T-019,T-035,112.10,115.00
544,1233.323,STOCK2,111.00,250,sell,T-024,T-035,112.10,115.00
545,1243.108,STOCK2,115.00,500,buy,T-013,T-031,112.10,115.00
546,1250.351,STOCK1,289.00,500,sell,T-027,T-013,289.00,290.40
547,1253.618,STOCK1,290.40,1000,buy,T-026,T-019,289.00,290.40
548,1253.618,STOCK1,290.50,1000,buy,T-026,T-003,289.00,290.40
549,1260.908,STOCK1,291.00,1000,buy,T-003,T-037,289.00,291.00
550,1263.839,STOCK1,291.00,300,buy,T-003,T-009,289.00,291.00
551,1263.839,STOCK1,291.00,300,buy,T-003,T-009,289.00,291.00
552,1263.839,STOCK1,292.00,400,buy,T-003,T-033,289.00,291.00
553,1265.293,STOCK1,292.00,1000,buy,T-003,T-033,289.00,292.00
554,1265.777,STOCK1,292.00,1000,buy,T-018,T-033,289.00,292.00
555,1266.928,STOCK1,292.00,1000,buy,T-004,T-033,289.00,292.00
556,1267.010,STOCK1,292.00,1000,buy,T-003,T-033,289.00,292.00
557,1267.657,STOCK1,292.00,600,buy,T-004,T-033,289.00,292.00
558,1267.657,STOCK1,294.95,400,buy,T-004,T-007,289.00,292.00
559,1267.808,STOCK1,294.95,600,buy,T-036,T-007,289.00,294.95
560,1267.808,STOCK1,295.00,100,buy,T-036,T-010,289.00,294.95
561,1267.808,STOCK1,297.50,300,buy,T-036,T-025,289.00,294.95
562,1268.346,STOCK1,297.50,200,buy,T-018,T-025,289.00,297.50
563,1268.346,STOCK1,299.00,110,buy,T-018,T-037,289.00,297.50
564,1268.346,STOCK1,299.00,690,buy,T-018,T-030,289.00,297.50
565,1268.518,STOCK1,299.00,310,buy,T-004,T-030,289.00,299.00
566,1268.518,STOCK1,299.40,500,buy,T-004,T-025,289.00,299.00
567,1268.518,STOCK1,300.00,190,buy,T-004,T-014,289.00,299.00
568,1269.208,STOCK1,300.00,160,buy,T-004,T-014,289.00,300.00
569,1269.208,STOCK1,300.00,100,buy,T-004,T-009,289.00,300.00
570,1269.208,STOCK1,300.00,100,buy,T-004,T-009,289.00,300.00
571,1269.208,STOCK1,300.00,400,buy,T-004,T-009,289.00,300.00
572,1269.208,STOCK1,300.00,240,buy,T-004,T-001,289.00,300.00
573,1270.181,STOCK1,300.00,1000,buy,T-004,T-006,289.00,300.00
574,1270.787,STOCK1,320.00,1000,buy,T-018,T-025,289.00,320.00
575,1271.031,STOCK1,320.00,1000,buy,T-004,T-036,289.00,320.00
576,1283.815,STOCK1,300.00,1000,buy,T-016,T-026,294.00,300.00
577,1284.058,STOCK1,300.00,1000,buy,T-003,T-026,294.00,300.00
578,1284.268,STOCK1,310.00,1000,buy,T-024,T-018,294.00,310.00
579,1284.268,STOCK1,330.00,1000,buy,T-024,T-025,294.00,310.00
580,1284.268,STOCK1,350.00,1000,buy,T-024,T-033,294.00,310.00
581,1284.268,STOCK1,350.00,500,buy,T-024,T-033,294.00,310.00
582,1285.278,STOCK1,320.00,300,buy,T-036,T-009,300.00,320.00
583,1285.278,STOCK1,350.00,700,buy,T-036,T-024,300.00,320.00
584,1285.987,STOCK1,350.00,300,buy,T-036,T-024,300.00,350.00
585,1285.987,STOCK1,350.00,500,buy,T-036,T-033,300.00,350.00
586,1285.987,STOCK1,350.00,200,buy,T-036,T-014,300.00,350.00
587,1287.146,STOCK1,350.00,800,buy,T-036,T-014,300.00,350.00
588,1287.146,STOCK1,400.00,200,buy,T-036,T-014,300.00,350.00
589,1290.522,STOCK1,301.00,1000,sell,T-033,T-004,301.00,400.00
590,1293.494,STOCK1,350.00,100,buy,T-002,T-036,305.00,350.00
591,1297.306,STOCK1,305.00,1000,sell,T-001,T-004,305.00,350.00
592,1301.011,STOCK1,340.00,100,buy,T-002,T-026,301.00,340.00
593,1304.373,STOCK1,315.00,10,sell,T-005,T-016,315.00,340.00
594,1304.373,STOCK1,301.00,990,sell,T-033,T-016,315.00,340.00
595,1308.994,STOCK1,330.00,500,buy,T-004,T-032,301.00,330.00
596,1308.994,STOCK1,340.00,500,buy,T-004,T-003,301.00,330.00
597,1309.976,STOCK2,113.00,1000,buy,T-035,T-027,112.10,113.00
598,1310.421,STOCK1,301.00,1000,sell,T-033,T-004,301.00,320.00
599,1311.925,STOCK1,320.00,10,buy,T-004,T-005,305.00,320.00
600,1311.925,STOCK1,320.00,990,buy,T-004,T-003,305.00,320.00
601,1313.227,STOCK1,305.00,1000,sell,T-001,T-004,305.00,320.00
602,1315.029,STOCK1,320.00,100,buy,T-004,T-010,305.00,320.00
603,1315.029,STOCK1,328.00,900,buy,T-004,T-017,305.00,320.00
604,1315.985,STOCK1,305.00,1000,sell,T-018,T-004,305.00,328.00
605,1315.996,STOCK2,112.10,250,sell,T-008,T-020,112.10,112.11
606,1315.996,STOCK2,112.10,250,sell,T-008,T-020,112.10,112.11
607,1315.996,STOCK2,112.10,250,sell,T-008,T-020,112.10,112.11
608,1315.996,STOCK2,111.10,250,sell,T-003,T-020,112.10,112.11
609,1317.296,STOCK1,328.00,100,buy,T-004,T-017,305.00,328.00
610,1317.296,STOCK1,329.00,900,buy,T-004,T-036,305.00,328.00
611,1319.380,STOCK1,305.00,1000,sell,T-001,T-004,305.00,329.00
612,1321.369,STOCK1,329.00,100,buy,T-004,T-036,305.00,329.00
613,1321.369,STOCK1,329.00,900,buy,T-004,T-036,305.00,329.00
614,1322.306,STOCK1,310.00,10,sell,T-005,T-004,310.00,329.00
615,1322.306,STOCK1,305.00,990,sell,T-001,T-004,310.00,329.00
616,1336.182,STOCK1,315.00,10,buy,T-004,T-005,311.00,315.00
617,1336.182,STOCK1,320.00,990,buy,T-004,T-034,311.00,315.00
618,1338.878,STOCK1,311.00,1000,sell,T-033,T-004,311.00,312.00
619,1341.638,STOCK1,312.00,300,buy,T-004,T-009,311.00,312.00
620,1341.638,STOCK1,319.00,700,buy,T-004,T-033,311.00,312.00
621,1344.044,STOCK1,319.00,1000,buy,T-004,T-033,311.00,319.00
622,1346.480,STOCK2,111.11,1000,buy,T-003,T-015,111.10,111.11
623,1352.134,STOCK1,319.00,1000,buy,T-004,T-033,318.00,319.00
624,1352.306,STOCK2,111.50,1000,buy,T-003,T-018,111.10,111.50
625,1354.010,STOCK1,319.00,1000,buy,T-018,T-033,318.00,319.00
626,1354.082,STOCK1,319.00,460,buy,T-030,T-033,318.00,319.00
627,1357.871,STOCK1,319.00,840,buy,T-031,T-033,318.00,319.00
628,1357.871,STOCK1,319.00,100,buy,T-031,T-010,318.00,319.00
629,1357.871,STOCK1,320.00,1010,buy,T-031,T-034,318.00,319.00
630,1357.871,STOCK1,320.00,300,buy,T-031,T-029,318.00,319.00
631,1357.871,STOCK1,320.00,300,buy,T-031,T-029,318.00,319.00
632,1357.871,STOCK1,320.00,300,buy,T-031,T-029,318.00,319.00
633,1357.871,STOCK1,325.00,150,buy,T-031,T-024,318.00,319.00
634,1360.020,STOCK1,318.00,1000,sell,T-001,T-027,318.00,319.00
635,1384.656,STOCK1,319.00,100,buy,T-026,T-010,317.00,319.00
636,1384.656,STOCK1,320.00,300,buy,T-026,T-029,317.00,319.00
637,1384.656,STOCK1,320.00,300,buy,T-026,T-029,317.00,319.00
638,1384.656,STOCK1,322.00,300,buy,T-026,T-009,317.00,319.00
639,1388.469,STOCK2,111.11,250,sell,T-014,T-013,111.11,111.12
640,1388.469,STOCK2,111.10,750,sell,T-003,T-013,111.11,111.12
641,1388.469,STOCK2,111.00,1000,sell,T-024,T-013,111.11,111.12
642,1389.430,STOCK2,111.00,1000,sell,T-024,T-004,111.00,111.12
643,1391.184,STOCK2,111.00,750,sell,T-024,T-004,111.00,111.12
644,1391.184,STOCK2,111.00,250,sell,T-009,T-004,111.00,111.12
645,1391.975,STOCK2,111.00,50,sell,T-009,T-004,111.00,111.12
646,1391.975,STOCK2,110.00,300,sell,T-009,T-004,111.00,111.12
647,1391.975,STOCK2,110.00,650,sell,T-003,T-004,111.00,111.12
648,1392.766,STOCK2,110.00,1000,sell,T-003,T-004,110.00,111.12
649,1393.763,STOCK2,110.00,1000,sell,T-003,T-004,110.00,111.12
650,1397.528,STOCK2,110.00,1000,sell,T-003,T-004,110.00,111.12
651,1398.174,STOCK2,110.00,350,sell,T-003,T-004,110.00,111.12
652,1398.174,STOCK2,107.00,650,sell,T-012,T-004,110.00,111.12
653,1399.168,STOCK2,107.00,350,sell,T-012,T-018,107.00,111.12
654,1399.168,STOCK2,105.90,500,sell,T-025,T-018,107.00,111.12
655,1399.168,STOCK2,100.00,100,sell,T-009,T-018,107.00,111.12
656,1399.168,STOCK2,100.00,50,sell,T-030,T-018,107.00,111.12
657,1399.908,STOCK2,100.00,950,sell,T-030,T-004,100.00,111.12
658,1399.908,STOCK2,100.00,50,sell,T-009,T-004,100.00,111.12
659,1400.921,STOCK2,100.00,50,sell,T-009,T-004,100.00,105.00
660,1400.921,STOCK2,100.00,100,sell,T-009,T-004,100.00,105.00
661,1400.921,STOCK2,100.00,100,sell,T-009,T-004,100.00,105.00
662,1400.921,STOCK2,100.00,100,sell,T-009,T-004,100.00,105.00
663,1400.921,STOCK2,100.00,650,sell,T-020,T-004,100.00,105.00
664,1400.973,STOCK2,100.00,1000,sell,T-020,T-018,100.00,105.00
665,1402.070,STOCK2,100.00,1000,sell,T-020,T-018,100.00,105.00
666,1404.620,STOCK2,100.00,350,sell,T-020,T-004,100.00,105.00
667,1404.620,STOCK2,100.00,100,sell,T-010,T-004,100.00,105.00
668,1404.620,STOCK2,99.00,500,sell,T-014,T-004,100.00,105.00
669,1404.620,STOCK2,95.00,50,sell,T-009,T-004,100.00,105.00
670,1406.445,STOCK2,95.00,50,sell,T-009,ME,95.00,105.00
671,1406.445,STOCK2,95.00,450,sell,T-020,ME,95.00,105.00
672,1409.881,STOCK2,105.00,2000,buy,T-013,T-024,95.00,105.00
673,1415.545,STOCK1,314.00,1000,buy,T-016,T-003,313.00,314.00
674,1422.762,STOCK1,314.00,1000,buy,T-018,T-003,313.00,314.00
675,1428.177,STOCK2,100.00,500,buy,T-013,T-031,96.00,100.00
676,1431.855,STOCK1,318.00,1000,sell,T-001,T-016,318.00,320.00
677,1441.027,STOCK2,96.00,1000,sell,T-006,T-026,96.00,99.99
678,1442.404,STOCK2,95.00,1000,sell,T-020,T-026,95.00,99.99
679,1444.634,STOCK2,95.00,1000,sell,T-020,T-026,95.00,99.99
680,1446.611,STOCK2,98.00,300,buy,T-029,T-007,95.00,98.00
681,1447.945,STOCK2,98.00,200,buy,T-029,T-007,95.00,98.00
682,1447.945,STOCK2,98.00,100,buy,T-029,T-007,95.00,98.00
683,1449.428,STOCK2,98.00,300,buy,T-029,T-007,95.00,98.00
684,1450.900,STOCK2,98.00,100,buy,T-029,T-007,95.00,98.00
685,1450.900,STOCK2,98.00,200,buy,T-029,T-007,95.00,98.00
686,1452.630,STOCK2,97.99,1000,buy,T-037,T-015,95.00,97.99
687,1452.907,STOCK2,95.00,550,sell,T-020,T-004,95.00,98.00
688,1452.907,STOCK2,91.00,300,sell,T-009,T-004,95.00,98.00
689,1452.907,STOCK2,91.00,150,sell,T-009,T-004,95.00,98.00
690,1453.668,STOCK2,98.00,300,buy,T-029,T-007,91.00,98.00
691,1459.412,STOCK2,97.99,1000,buy,T-002,T-015,91.00,97.99
692,1459.412,STOCK2,98.00,500,buy,T-002,T-007,91.00,97.99
693,1459.412,STOCK2,99.99,1000,buy,T-002,T-015,91.00,97.99
694,1459.412,STOCK2,99.99,1000,buy,T-002,T-015,91.00,97.99
695,1459.412,STOCK2,100.00,1500,buy,T-002,T-031,91.00,97.99
696,1461.893,STOCK2,100.00,1000,buy,T-002,T-031,91.00,100.00
697,1461.893,STOCK2,103.99,1000,buy,T-002,T-015,91.00,100.00
698,1461.893,STOCK2,104.00,3000,buy,T-002,T-033,91.00,100.00
699,1462.745,STOCK2,104.00,2000,buy,T-002,T-033,91.00,104.00
700,1462.745,STOCK2,104.99,1000,buy,T-002,T-015,91.00,104.00
701,1462.745,STOCK2,105.00,1000,buy,T-002,T-024,91.00,104.00
702,1462.745,STOCK2,105.00,1000,buy,T-002,T-026,91.00,104.00
703,1463.415,STOCK2,111.12,1000,buy,T-002,T-015,91.00,111.12
704,1463.415,STOCK2,111.12,1000,buy,T-002,T-015,91.00,111.12
705,1463.415,STOCK2,112.00,20,buy,T-002,T-038,91.00,111.12
706,1463.415,STOCK2,112.11,1000,buy,T-002,T-015,91.00,111.12
707,1463.415,STOCK2,114.00,1000,buy,T-002,T-015,91.00,111.12
708,1463.415,STOCK2,116.00,980,buy,T-002,T-018,91.00,111.12
709,1464.047,STOCK2,116.00,20,buy,T-002,T-018,91.00,116.00
710,1464.047,STOCK2,116.00,1000,buy,T-002,T-015,91.00,116.00
711,1464.047,STOCK2,117.00,500,buy,T-002,ME,91.00,116.00
712,1464.047,STOCK2,117.00,500,buy,T-002,ME,91.00,116.00
713,1464.047,STOCK2,117.00,500,buy,T-002,ME,91.00,116.00
714,1464.047,STOCK2,117.00,500,buy,T-002,ME,91.00,116.00
715,1464.047,STOCK2,118.00,1930,buy,T-002,T-033,91.00,116.00
716,1464.047,STOCK2,118.00,50,buy,T-002,T-033,91.00,116.00
717,1464.564,STOCK2,118.00,2450,buy,T-002,T-033,91.00,118.00
718,1464.564,STOCK2,118.50,1000,buy,T-002,T-007,91.00,118.00
719,1464.564,STOCK2,118.50,1000,buy,T-002,T-007,91.00,118.00
720,1464.564,STOCK2,119.10,300,buy,T-002,T-029,91.00,118.00
721,1464.564,STOCK2,119.10,250,buy,T-002,T-029,91.00,118.00
722,1466.399,STOCK1,320.00,500,buy,T-004,T-027,319.10,320.00
723,1466.399,STOCK1,320.00,500,buy,T-004,T-034,319.10,320.00
724,1470.579,STOCK1,320.00,1000,buy,T-016,T-034,319.10,320.00
725,1472.074,STOCK2,100.00,1000,sell,T-006,T-004,100.00,118.00
726,1473.436,STOCK1,319.10,650,sell,T-024,T-016,319.10,322.00
727,1473.436,STOCK1,319.00,350,sell,T-018,T-016,319.10,322.00
728,1477.737,STOCK1,319.00,500,sell,T-018,T-013,319.00,322.00
729,1479.539,STOCK2,105.00,10,sell,T-005,T-026,105.00,115.00
730,1479.539,STOCK2,91.00,140,sell,T-009,T-026,105.00,115.00
731,1487.477,STOCK1,319.00,150,sell,T-018,T-004,319.00,322.00
732,1487.477,STOCK1,319.00,850,sell,T-017,T-004,319.00,322.00
733,1489.591,STOCK1,319.00,150,sell,T-017,T-004,319.00,321.00
734,1489.591,STOCK1,312.00,850,sell,T-001,T-004,319.00,321.00
735,1501.974,STOCK2,105.00,1000,buy,T-004,T-033,96.00,105.00
736,1505.267,STOCK1,311.00,500,sell,T-033,T-013,311.00,314.00
737,1535.995,STOCK2,99.50,1000,sell,T-020,T-004,99.50,102.00
738,1539.837,STOCK1,314.00,1000,buy,T-004,T-037,313.00,314.00
