id,t_sec,symbol,price,qty,taker_side,buyer,seller,bid,ask
1942,1074.459,S1,800.00,10,sell,T-023,T-030,800.00,900.00
1943,1074.661,S1,800.00,10,sell,T-023,T-030,800.00,900.00
1944,1074.871,S1,800.00,10,sell,T-023,T-030,800.00,900.00
1945,1075.066,S1,800.00,10,sell,T-023,T-030,800.00,900.00
1946,1075.462,S1,800.00,10,sell,T-023,T-030,800.00,900.00
1947,1076.542,S1,800.00,10,sell,T-023,T-030,800.00,900.00
1948,1076.562,S1,800.00,1,sell,T-023,T-025,800.00,900.00
1949,1082.702,S1,801.00,10,sell,T-040,T-030,801.00,850.00
1950,1082.916,S1,801.00,10,sell,T-040,T-030,801.00,850.00
1951,1083.128,S1,801.00,10,sell,T-040,T-030,801.00,850.00
1952,1083.300,S1,801.00,10,sell,T-040,T-030,801.00,850.00
1953,1083.667,S1,801.00,10,sell,T-040,T-030,801.00,850.00
1954,1083.857,S1,801.00,10,sell,T-040,T-030,801.00,850.00
1955,1084.045,S1,801.00,10,sell,T-040,T-030,801.00,850.00
1956,1084.757,S1,801.00,10,sell,T-040,T-030,801.00,850.00
1957,1084.980,S1,801.00,10,sell,T-040,T-030,801.00,850.00
1958,1085.153,S1,801.00,10,sell,T-040,T-030,801.00,850.00
1959,1090.831,S1,802.00,100,sell,T-005,T-030,802.00,840.00
1960,1090.831,S1,802.00,500,sell,T-039,T-030,802.00,840.00
1961,1094.328,S1,802.00,500,sell,T-039,T-030,802.00,840.00
1962,1094.328,S1,801.00,100,sell,T-040,T-030,802.00,840.00
1963,1095.385,S1,840.00,1000,buy,T-016,T-024,803.00,840.00
1964,1099.963,S1,803.00,600,sell,T-040,T-030,803.00,850.00
1965,1125.858,S1,810.00,100,buy,T-025,T-003,802.00,810.00
1966,1128.301,S1,810.00,900,buy,T-018,T-003,802.00,810.00
1967,1128.301,S1,820.00,100,buy,T-018,T-003,802.00,810.00
1968,1131.542,S1,802.00,1000,sell,T-039,T-027,802.00,820.00
1969,1133.126,S1,820.00,100,buy,T-025,T-003,800.00,820.00
1970,1134.484,S1,820.00,100,buy,T-025,T-003,810.00,820.00
1971,1135.073,S1,820.00,100,buy,T-025,T-003,810.00,820.00
1972,1135.775,S1,820.00,100,buy,T-025,T-003,810.00,820.00
1973,1136.381,S1,820.00,100,buy,T-025,T-003,810.00,820.00
1974,1136.975,S1,820.00,100,buy,T-025,T-003,810.00,820.00
1975,1137.539,S1,820.00,100,buy,T-025,T-003,810.00,820.00
1976,1138.114,S1,820.00,100,buy,T-025,T-003,810.00,820.00
1977,1138.703,S1,820.00,100,buy,T-025,T-003,810.00,820.00
1978,1146.684,S1,835.00,40,buy,T-014,T-003,810.00,835.00
1979,1165.812,S1,815.00,100,sell,T-033,T-028,815.00,820.00
1980,1165.812,S1,815.00,400,sell,T-003,T-028,815.00,820.00
1981,1167.757,S1,815.00,100,sell,T-003,T-020,815.00,817.50
1982,1167.757,S1,810.00,200,sell,T-038,T-020,815.00,817.50
1983,1167.757,S1,800.00,700,sell,T-023,T-020,815.00,817.50
1984,1172.031,S1,800.00,100,sell,T-023,T-030,800.00,817.50
1985,1175.678,S1,800.00,89,sell,T-023,T-030,800.00,817.50
1986,1175.678,S1,800.00,11,sell,T-018,T-030,800.00,817.50
1987,1180.564,S1,805.00,100,sell,T-005,T-030,805.00,817.50
1988,1181.169,S1,817.50,500,buy,T-016,T-015,805.00,817.50
1989,1181.169,S1,819.00,100,buy,T-016,T-013,805.00,817.50
1990,1181.169,S1,820.00,10,buy,T-016,T-041,805.00,817.50
1991,1181.169,S1,820.00,390,buy,T-016,T-028,805.00,817.50
1992,1181.527,S1,805.00,100,sell,T-005,T-030,805.00,820.00
1993,1196.648,S1,805.00,100,sell,T-005,T-030,805.00,815.00
1994,1197.330,S1,805.00,100,sell,T-005,T-030,805.00,815.00
1995,1197.648,S1,805.00,100,sell,T-005,T-030,805.00,815.00
1996,1203.938,S1,815.00,1000,buy,T-018,T-024,800.00,815.00
1997,1205.614,S1,817.50,100,buy,T-025,T-015,800.00,817.50
1998,1207.594,S1,810.00,100,buy,T-025,T-005,800.00,810.00
1999,1209.692,S1,810.00,100,buy,T-025,T-005,800.00,810.00
2000,1210.576,S1,810.00,100,buy,T-025,T-005,800.00,810.00
2001,1229.751,S1,810.00,200,buy,T-003,T-013,801.00,810.00
2002,1237.773,S1,801.00,100,sell,T-038,T-037,801.00,810.00
2003,1253.392,S1,801.00,100,sell,T-038,T-037,801.00,810.00
2004,1259.222,S1,800.00,100,sell,T-018,T-030,800.00,805.00
2005,1259.883,S1,800.00,100,sell,T-018,T-030,800.00,805.00
2006,1260.276,S1,800.00,100,sell,T-018,T-030,800.00,805.00
2007,1260.609,S1,800.00,100,sell,T-018,T-030,800.00,805.00
2008,1272.981,S1,800.00,100,sell,T-018,T-030,800.00,805.00
2009,1273.577,S1,800.00,100,sell,T-018,T-030,800.00,805.00
2010,1273.836,S1,800.00,100,sell,T-018,T-030,800.00,805.00
2011,1274.242,S1,800.00,100,sell,T-018,T-030,800.00,805.00
2012,1274.417,S1,800.00,100,sell,T-018,T-030,800.00,805.00
2013,1274.641,S1,800.00,89,sell,T-018,T-030,800.00,805.00
2014,1274.641,S1,790.00,11,sell,T-005,T-030,800.00,805.00
2015,1274.852,S1,790.00,100,sell,T-005,T-030,790.00,805.00
2016,1275.036,S1,790.00,100,sell,T-005,T-030,790.00,805.00
2017,1275.217,S1,790.00,89,sell,T-005,T-030,790.00,805.00
2018,1275.217,S1,711.00,11,sell,T-040,T-030,790.00,805.00
2019,1275.589,S1,711.00,100,sell,T-040,T-030,711.00,805.00
2020,1275.771,S1,711.00,100,sell,T-040,T-030,711.00,805.00
2021,1275.982,S1,711.00,100,sell,T-040,T-030,711.00,805.00
2022,1276.177,S1,711.00,100,sell,T-040,T-030,711.00,799.00
2023,1276.361,S1,711.00,100,sell,T-040,T-030,711.00,799.00
2024,1276.553,S1,711.00,100,sell,T-040,T-030,711.00,799.00
2025,1276.734,S1,711.00,100,sell,T-040,T-030,711.00,799.00
2026,1276.929,S1,711.00,100,sell,T-040,T-030,711.00,799.00
2027,1277.129,S1,711.00,100,sell,T-040,T-030,711.00,799.00
2028,1277.494,S1,711.00,89,sell,T-040,T-030,711.00,799.00
2029,1277.494,S1,710.00,11,sell,T-033,T-030,711.00,799.00
2030,1277.686,S1,710.00,89,sell,T-033,T-030,710.00,799.00
2031,1277.686,S1,701.00,11,sell,T-037,T-030,710.00,799.00
2032,1277.856,S1,701.00,100,sell,T-037,T-030,701.00,799.00
2033,1278.057,S1,701.00,100,sell,T-037,T-030,701.00,799.00
2034,1281.500,S1,701.00,250,sell,T-037,T-015,701.00,799.00
2035,1284.895,S1,799.00,40,buy,T-014,T-020,701.00,799.00
2036,1288.842,S1,799.00,960,buy,T-010,T-020,701.00,799.00
2037,1288.842,S1,800.00,40,buy,T-010,T-013,701.00,799.00
2038,1291.506,S1,700.00,100,sell,T-007,T-037,701.00,800.00
2039,1291.506,S1,700.00,100,sell,T-007,T-037,701.00,800.00
2040,1291.506,S1,660.00,100,sell,T-033,T-037,701.00,800.00
2041,1291.506,S1,650.00,100,sell,T-007,T-037,701.00,800.00
2042,1291.506,S1,650.00,100,sell,T-007,T-037,701.00,800.00
2043,1301.718,S1,650.00,10,sell,T-007,T-029,650.00,800.00
2044,1302.567,S1,650.00,90,sell,T-007,T-030,650.00,800.00
2045,1302.567,S1,600.00,10,sell,T-025,T-030,650.00,800.00
2046,1303.531,S1,600.00,100,sell,T-025,T-030,600.00,800.00
2047,1304.352,S1,600.00,100,sell,T-025,T-030,600.00,800.00
2048,1304.573,S1,800.00,960,buy,T-010,T-013,600.00,800.00
2049,1304.573,S1,800.00,40,buy,T-010,T-021,600.00,800.00
2050,1314.718,S1,700.00,40,buy,T-014,T-024,610.00,700.00
2051,1316.475,S1,700.00,100,buy,T-030,T-024,610.00,700.00
2052,1321.088,S1,700.00,100,buy,T-030,T-024,610.00,700.00
2053,1332.660,S1,620.00,200,sell,T-038,T-039,620.00,700.00
2054,1332.660,S1,615.00,600,sell,T-012,T-039,620.00,700.00
2055,1332.660,S1,610.00,200,sell,T-003,T-039,620.00,700.00
2056,1336.638,S1,610.00,300,sell,T-003,T-039,610.00,700.00
2057,1336.638,S1,600.00,280,sell,T-025,T-039,610.00,700.00
2058,1336.638,S1,600.00,420,sell,T-012,T-039,610.00,700.00
2059,1336.778,S1,600.00,180,sell,T-012,T-039,600.00,700.00
2060,1336.778,S1,600.00,200,sell,T-026,T-039,600.00,700.00
2061,1336.778,S1,600.00,99,sell,T-011,T-039,600.00,700.00
2062,1336.778,S1,515.00,500,sell,T-037,T-039,600.00,700.00
2063,1336.778,S1,500.00,21,sell,T-012,T-039,600.00,700.00
2064,1336.937,S1,500.00,979,sell,T-012,T-039,500.00,700.00
2065,1336.937,S1,500.00,21,sell,T-027,T-039,500.00,700.00
2066,1337.098,S1,500.00,979,sell,T-027,T-039,500.00,700.00
2067,1337.098,S1,500.00,21,sell,T-014,T-039,500.00,700.00
2068,1337.248,S1,500.00,19,sell,T-014,T-039,500.00,700.00
2069,1337.248,S1,450.00,300,sell,T-012,T-039,500.00,700.00
2070,1337.248,S1,450.00,681,sell,T-001,T-039,500.00,700.00
2071,1337.935,S1,450.00,319,sell,T-001,T-039,450.00,700.00
2072,1337.935,S1,450.00,200,sell,T-026,T-039,450.00,700.00
2073,1337.935,S1,450.00,40,sell,T-014,T-039,450.00,700.00
2074,1337.935,S1,401.00,441,sell,T-040,T-039,450.00,700.00
2075,1338.106,S1,401.00,559,sell,T-040,T-039,401.00,700.00
2076,1338.106,S1,400.00,441,sell,T-032,T-039,401.00,700.00
2077,1338.236,S1,400.00,559,sell,T-032,T-039,400.00,700.00
2078,1338.236,S1,300.00,441,sell,T-025,T-039,400.00,700.00
2079,1338.347,S1,300.00,559,sell,T-025,T-039,300.00,700.00
2080,1338.347,S1,300.00,441,sell,T-032,T-039,300.00,700.00
2081,1338.510,S1,300.00,559,sell,T-032,T-039,300.00,700.00
2082,1338.510,S1,300.00,441,sell,T-032,T-039,300.00,700.00
2083,1338.723,S1,550.00,40,sell,T-014,T-039,550.00,700.00
2084,1338.723,S1,300.00,559,sell,T-032,T-039,550.00,700.00
2085,1338.723,S1,300.00,100,sell,T-004,T-039,550.00,700.00
2086,1338.723,S1,250.00,100,sell,T-033,T-039,550.00,700.00
2087,1338.723,S1,200.00,201,sell,T-026,T-039,550.00,700.00
2088,1338.873,S1,200.00,799,sell,T-026,T-039,200.00,700.00
2089,1338.873,S1,200.00,201,sell,T-026,T-039,200.00,700.00
2090,1339.022,S1,200.00,99,sell,T-026,T-039,200.00,700.00
2091,1339.022,S1,150.00,300,sell,T-026,T-039,200.00,700.00
2092,1339.022,S1,120.00,601,sell,T-003,T-039,200.00,700.00
2093,1339.184,S1,120.00,399,sell,T-003,T-039,120.00,700.00
2094,1339.184,S1,120.00,601,sell,T-003,T-039,120.00,700.00
2095,1339.345,S1,120.00,399,sell,T-003,T-039,120.00,700.00
2096,1339.345,S1,106.00,601,sell,T-009,T-039,120.00,700.00
2097,1339.477,S1,106.00,399,sell,T-009,T-039,106.00,700.00
2098,1339.477,S1,106.00,601,sell,T-009,T-039,106.00,700.00
2099,1339.623,S1,106.00,399,sell,T-009,T-039,106.00,700.00
2100,1339.623,S1,105.00,100,sell,T-009,T-039,106.00,700.00
2101,1339.623,S1,105.00,501,sell,T-022,T-039,106.00,700.00
2102,1339.786,S1,105.00,499,sell,T-022,T-039,105.00,700.00
2103,1339.786,S1,100.00,300,sell,T-026,T-039,105.00,700.00
2104,1339.786,S1,99.00,100,sell,T-004,T-039,105.00,700.00
2105,1339.786,S1,95.00,100,sell,T-032,T-039,105.00,700.00
2106,1339.786,S1,95.00,1,sell,T-009,T-039,105.00,700.00
2107,1340.761,S1,700.00,760,buy,T-017,T-024,95.00,700.00
2108,1340.761,S1,750.00,240,buy,T-017,T-015,95.00,700.00
2109,1340.922,S1,750.00,260,buy,T-017,T-015,95.00,750.00
2110,1340.922,S1,799.00,740,buy,T-017,T-020,95.00,750.00
2111,1341.063,S1,799.00,260,buy,T-017,T-020,95.00,799.00
2112,1341.063,S1,800.00,10,buy,T-017,T-021,95.00,799.00
2113,1341.063,S1,800.00,50,buy,T-017,T-021,95.00,799.00
2114,1341.063,S1,800.00,50,buy,T-017,T-021,95.00,799.00
2115,1341.063,S1,800.00,100,buy,T-017,T-021,95.00,799.00
2116,1341.063,S1,800.00,400,buy,T-017,T-021,95.00,799.00
2117,1341.063,S1,805.00,130,buy,T-017,T-003,95.00,799.00
2118,1341.617,S1,805.00,434,buy,T-017,T-003,95.00,805.00
2119,1341.617,S1,810.00,566,buy,T-017,T-013,95.00,805.00
2120,1343.844,S1,810.00,234,buy,T-039,T-013,401.00,810.00
2121,1343.844,S1,817.50,400,buy,T-039,T-015,401.00,810.00
2122,1343.844,S1,819.00,100,buy,T-039,T-013,401.00,810.00
2123,1343.844,S1,820.00,110,buy,T-039,T-028,401.00,810.00
2124,1343.844,S1,820.00,156,buy,T-039,T-028,401.00,810.00
2125,1343.996,S1,820.00,344,buy,T-039,T-028,401.00,820.00
2126,1343.996,S1,820.00,500,buy,T-039,T-028,401.00,820.00
2127,1343.996,S1,820.00,156,buy,T-039,T-028,401.00,820.00
2128,1344.796,S1,820.00,344,buy,T-039,T-028,401.00,820.00
2129,1344.796,S1,820.00,500,buy,T-039,T-028,401.00,820.00
2130,1344.796,S1,820.00,100,buy,T-039,T-041,401.00,820.00
2131,1344.796,S1,835.00,56,buy,T-039,T-003,401.00,820.00
2132,1344.958,S1,835.00,904,buy,T-039,T-003,401.00,835.00
2133,1344.958,S1,839.00,10,buy,T-039,T-041,401.00,835.00
2134,1344.958,S1,850.00,86,buy,T-039,T-036,401.00,835.00
2135,1345.104,S1,850.00,214,buy,T-039,T-036,401.00,850.00
2136,1345.104,S1,850.00,300,buy,T-039,T-036,401.00,850.00
2137,1345.104,S1,890.00,486,buy,T-039,T-018,401.00,850.00
2138,1345.306,S1,890.00,514,buy,T-039,T-018,401.00,890.00
2139,1345.306,S1,890.00,486,buy,T-039,T-018,401.00,890.00
2140,1352.041,S1,890.00,100,buy,T-014,T-018,120.00,890.00
2141,1352.260,S1,890.00,100,buy,T-014,T-018,120.00,890.00
2142,1352.565,S1,890.00,100,buy,T-014,T-018,120.00,890.00
2143,1352.637,S1,890.00,214,buy,T-039,T-018,120.00,890.00
2144,1352.637,S1,890.00,786,buy,T-039,T-018,120.00,890.00
2145,1352.801,S1,890.00,214,buy,T-039,T-018,120.00,890.00
2146,1352.801,S1,898.00,786,buy,T-039,T-015,120.00,890.00
2147,1352.941,S1,898.00,100,buy,T-014,T-015,120.00,898.00
2148,1353.678,S1,898.00,114,buy,T-039,T-015,120.00,898.00
2149,1353.678,S1,900.00,298,buy,T-039,T-036,120.00,898.00
2150,1353.678,S1,900.00,300,buy,T-039,T-036,120.00,898.00
2151,1353.678,S1,900.00,288,buy,T-039,T-036,120.00,898.00
2152,1354.098,S1,900.00,12,buy,T-039,T-036,120.00,900.00
2153,1354.098,S1,900.00,988,buy,T-039,T-023,120.00,900.00
2154,1356.080,S1,900.00,12,buy,T-014,T-023,130.00,900.00
2155,1356.080,S1,900.00,88,buy,T-014,T-023,130.00,900.00
2156,1359.062,S1,900.00,100,buy,T-014,T-023,130.00,900.00
2157,1366.076,S1,800.00,1000,buy,T-039,T-017,150.00,800.00
2158,1366.993,S1,900.00,812,buy,T-039,T-023,160.00,900.00
2159,1366.993,S1,900.00,188,buy,T-039,T-021,160.00,900.00
2160,1378.345,S1,200.00,100,sell,T-034,T-014,200.00,750.00
2161,1382.327,S1,200.00,100,sell,T-034,T-014,200.00,650.00
2162,1388.382,S1,600.00,1000,buy,T-016,T-040,200.00,600.00
2163,1390.899,S1,600.00,1000,buy,T-018,T-027,160.00,600.00
2164,1394.217,S1,650.00,100,buy,T-033,T-003,160.00,650.00
2165,1409.210,S1,400.00,1,buy,T-033,T-034,220.00,400.00
2166,1418.583,S1,350.00,1000,buy,T-016,T-017,250.00,350.00
2167,1421.381,S1,349.00,1000,buy,T-016,T-034,300.00,349.00
2168,1422.297,S1,350.00,1000,buy,T-016,T-017,300.00,350.00
2169,1423.198,S1,350.00,1000,buy,T-016,T-017,300.00,350.00
2170,1424.924,S1,350.00,1000,buy,T-016,T-017,300.00,350.00
2171,1426.994,S1,349.00,1000,buy,T-016,T-034,300.00,349.00
2172,1427.136,S1,350.00,100,buy,T-030,T-017,300.00,350.00
2173,1427.307,S1,350.00,100,buy,T-030,T-017,300.00,350.00
2174,1427.500,S1,350.00,100,buy,T-030,T-017,300.00,350.00
2175,1427.670,S1,350.00,100,buy,T-030,T-017,300.00,350.00
2176,1427.851,S1,350.00,100,buy,T-030,T-017,300.00,350.00
2177,1428.012,S1,350.00,100,buy,T-030,T-017,300.00,350.00
2178,1428.194,S1,350.00,100,buy,T-030,T-017,300.00,350.00
2179,1428.386,S1,350.00,100,buy,T-030,T-017,300.00,350.00
2180,1428.572,S1,350.00,100,buy,T-030,T-017,300.00,350.00
2181,1428.752,S1,350.00,100,buy,T-030,T-017,300.00,350.00
2182,1428.924,S1,350.00,100,buy,T-030,T-017,300.00,350.00
2183,1429.097,S1,350.00,100,buy,T-030,T-017,300.00,350.00
2184,1429.270,S1,350.00,100,buy,T-030,T-017,300.00,350.00
2185,1429.453,S1,350.00,100,buy,T-030,T-017,300.00,350.00
2186,1440.768,S1,310.00,1000,buy,T-030,T-036,309.00,310.00
2187,1440.989,S1,310.00,1000,buy,T-030,T-036,309.00,310.00
2188,1441.190,S1,335.00,1000,buy,T-030,T-013,309.00,335.00
2189,1441.474,S1,348.00,1000,buy,T-030,T-017,309.00,348.00
2190,1441.782,S1,348.00,1000,buy,T-030,T-017,309.00,348.00
2191,1448.438,S1,309.00,500,sell,T-023,T-024,309.00,348.00
2192,1448.620,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2193,1448.712,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2194,1449.014,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2195,1449.136,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2196,1449.287,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2197,1449.417,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2198,1449.574,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2199,1449.735,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2200,1449.866,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2201,1450.006,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2202,1450.157,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2203,1450.309,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2204,1450.788,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2205,1450.838,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2206,1451.121,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2207,1451.191,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2208,1451.322,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2209,1451.676,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2210,1451.755,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2211,1451.828,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2212,1452.158,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2213,1452.261,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2214,1452.343,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2215,1452.453,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2216,1452.526,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2217,1452.627,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2218,1452.707,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2219,1452.807,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2220,1452.888,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2221,1453.010,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2222,1454.582,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2223,1454.869,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2224,1454.990,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2225,1455.039,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2226,1455.382,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2227,1455.443,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2228,1455.585,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2229,1455.654,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2230,1455.775,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2231,1455.841,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2232,1455.960,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2233,1456.022,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2234,1456.242,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2235,1456.371,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2236,1456.443,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2237,1456.644,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2238,1456.787,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2239,1457.144,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2240,1457.307,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2241,1457.461,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2242,1457.592,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2243,1457.672,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2244,1457.773,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2245,1457.858,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2246,1457.958,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2247,1458.038,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2248,1458.152,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2249,1458.353,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2250,1458.539,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2251,1458.820,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2252,1459.024,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2253,1459.257,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2254,1459.329,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2255,1459.673,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2256,1459.716,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2257,1459.907,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2258,1460.209,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2259,1460.422,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2260,1460.562,S1,348.00,10,buy,T-029,T-017,309.00,348.00
2261,1464.791,S1,320.00,500,buy,T-029,T-003,309.00,320.00
2262,1464.791,S1,348.00,310,buy,T-029,T-017,309.00,320.00
2263,1464.791,S1,348.00,190,buy,T-029,T-017,309.00,320.00
2264,1464.953,S1,348.00,810,buy,T-029,T-017,309.00,348.00
2265,1464.953,S1,348.00,190,buy,T-029,T-017,309.00,348.00
2266,1465.103,S1,348.00,810,buy,T-029,T-017,309.00,348.00
2267,1465.103,S1,348.00,190,buy,T-029,T-017,309.00,348.00
2268,1465.276,S1,348.00,810,buy,T-029,T-017,309.00,348.00
2269,1465.276,S1,348.00,190,buy,T-029,T-017,309.00,348.00
2270,1465.436,S1,348.00,810,buy,T-029,T-017,309.00,348.00
2271,1465.436,S1,348.00,190,buy,T-029,T-017,309.00,348.00
2272,1465.587,S1,348.00,810,buy,T-029,T-017,309.00,348.00
2273,1465.587,S1,348.00,190,buy,T-029,T-017,309.00,348.00
2274,1465.770,S1,348.00,810,buy,T-029,T-017,309.00,348.00
2275,1465.770,S1,348.00,190,buy,T-029,T-017,309.00,348.00
2276,1465.911,S1,348.00,810,buy,T-029,T-017,309.00,348.00
2277,1465.911,S1,348.00,190,buy,T-029,T-017,309.00,348.00
2278,1466.072,S1,348.00,810,buy,T-029,T-017,309.00,348.00
2279,1466.072,S1,348.00,190,buy,T-029,T-017,309.00,348.00
2280,1466.153,S1,309.00,500,sell,T-023,T-036,309.00,348.00
2281,1466.153,S1,309.00,500,sell,T-023,T-036,309.00,348.00
2282,1466.253,S1,348.00,810,buy,T-029,T-017,309.00,348.00
2283,1466.253,S1,348.00,190,buy,T-029,T-017,309.00,348.00
2284,1466.384,S1,348.00,810,buy,T-029,T-017,309.00,348.00
2285,1466.384,S1,348.00,100,buy,T-029,T-009,309.00,348.00
2286,1466.384,S1,349.00,10,buy,T-029,T-013,309.00,348.00
2287,1466.384,S1,350.00,80,buy,T-029,T-017,309.00,348.00
2288,1466.536,S1,350.00,520,buy,T-029,T-017,309.00,350.00
2289,1466.536,S1,350.00,480,buy,T-029,T-017,309.00,350.00
2290,1466.666,S1,350.00,520,buy,T-029,T-017,330.00,350.00
2291,1466.666,S1,350.00,480,buy,T-029,T-017,330.00,350.00
2292,1466.809,S1,350.00,10,buy,T-015,T-017,330.00,350.00
2293,1467.841,S1,350.00,10,buy,T-015,T-017,330.00,350.00
2294,1468.440,S1,350.00,10,buy,T-015,T-017,330.00,350.00
2295,1468.582,S1,350.00,490,buy,T-029,T-017,330.00,350.00
2296,1468.582,S1,350.00,510,buy,T-029,T-017,330.00,350.00
2297,1469.109,S1,350.00,10,buy,T-015,T-017,330.00,350.00
2298,1470.304,S1,350.00,10,buy,T-015,T-017,330.00,350.00
2299,1470.591,S1,350.00,10,buy,T-015,T-017,330.00,350.00
2300,1470.693,S1,350.00,460,buy,T-029,T-017,330.00,350.00
2301,1470.693,S1,350.00,540,buy,T-029,T-017,330.00,350.00
2302,1470.884,S1,350.00,460,buy,T-029,T-017,330.00,350.00
2303,1470.884,S1,350.00,540,buy,T-029,T-017,330.00,350.00
2304,1471.107,S1,350.00,460,buy,T-029,T-017,330.00,350.00
2305,1471.107,S1,500.00,500,buy,T-029,T-003,330.00,350.00
2306,1471.107,S1,500.00,40,buy,T-029,T-021,330.00,350.00
2307,1471.308,S1,500.00,260,buy,T-029,T-021,330.00,500.00
2308,1471.308,S1,550.00,740,buy,T-029,T-036,330.00,500.00
2309,1472.289,S1,550.00,10,buy,T-015,T-036,330.00,550.00
2310,1472.795,S1,550.00,250,buy,T-029,T-036,330.00,550.00
2311,1472.795,S1,550.00,750,buy,T-029,T-036,330.00,550.00
2312,1472.936,S1,550.00,250,buy,T-029,T-036,330.00,550.00
2313,1472.936,S1,600.00,750,buy,T-029,T-009,330.00,550.00
2314,1473.056,S1,600.00,10,buy,T-015,T-009,330.00,600.00
2315,1482.083,S1,340.00,10,buy,T-015,T-014,330.00,340.00
2316,1484.294,S1,340.00,10,buy,T-015,T-014,330.00,340.00
2317,1485.214,S1,340.00,10,buy,T-015,T-014,330.00,340.00
2318,1487.095,S1,340.00,20,buy,T-019,T-014,330.00,340.00
2319,1487.095,S1,590.00,10,buy,T-019,T-013,330.00,340.00
2320,1487.095,S1,600.00,240,buy,T-019,T-009,330.00,340.00
2321,1487.095,S1,600.00,730,buy,T-019,T-018,330.00,340.00
2322,1495.285,S1,330.00,10,sell,T-001,T-013,330.00,340.00
2323,1498.069,S1,340.00,50,buy,T-017,T-014,330.00,340.00
2324,1498.069,S1,500.00,950,buy,T-017,T-036,330.00,340.00
2325,1498.789,S1,500.00,50,buy,T-017,T-036,330.00,500.00
2326,1498.789,S1,650.00,400,buy,T-017,T-003,330.00,500.00
2327,1498.789,S1,700.00,550,buy,T-017,T-026,330.00,500.00
2328,1499.918,S1,700.00,450,buy,T-017,T-026,330.00,700.00
